GAME_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_DATE,PREV_CITY,CURRENT_CITY,DISTANCE_MILES,TRAVEL_DIRECTION,TIMEZONE_SHIFT_HOURS
0022301157,1610612740,NOP,2024-04-09,Phoenix,Portland,1006.3,NW,0.0
0022301170,1610612740,NOP,2024-04-11,Portland,Sacramento,484.0,S,0.0
0022301182,1610612740,NOP,2024-04-12,Sacramento,San Francisco,74.0,SW,0.0
0022301195,1610612740,NOP,2024-04-14,San Francisco,New Orleans,1920.0,E,2.0
0022300070,1610612741,CHI,2023-10-25,Chicago,Chicago,0.0,,0.0
0022300082,1610612741,CHI,2023-10-27,Chicago,Chicago,0.0,,0.0
0022300088,1610612741,CHI,2023-10-28,Chicago,Detroit,238.9,E,1.0
0022300102,1610612741,CHI,2023-10-30,Detroit,Indianapolis,240.4,SW,0.0
0022300124,1610612741,CHI,2023-11-01,Indianapolis,Dallas,763.5,SW,-1.0
0022300004,1610612741,CHI,2023-11-03,Dallas,Chicago,803.0,NE,0.0
0022300139,1610612741,CHI,2023-11-04,Chicago,Denver,916.7,W,-1.0
0022300152,1610612741,CHI,2023-11-06,Denver,Chicago,916.7,E,1.0
0022300162,1610612741,CHI,2023-11-08,Chicago,Chicago,0.0,,0.0
0022300181,1610612741,CHI,2023-11-12,Chicago,Chicago,0.0,,0.0
0022300190,1610612741,CHI,2023-11-13,Chicago,Milwaukee,81.4,N,0.0
0022300196,1610612741,CHI,2023-11-15,Milwaukee,Chicago,81.4,S,0.0
0022300033,1610612741,CHI,2023-11-17,Chicago,Chicago,0.0,,0.0
0022300204,1610612741,CHI,2023-11-18,Chicago,Chicago,0.0,,0.0
0022300220,1610612741,CHI,2023-11-20,Chicago,Chicago,0.0,,0.0
0022300234,1610612741,CHI,2023-11-22,Chicago,Oklahoma City,690.9,SW,0.0
0022300046,1610612741,CHI,2023-11-24,Oklahoma City,Toronto,1115.8,NE,1.0
0022300250,1610612741,CHI,2023-11-26,Toronto,Brooklyn,344.0,SE,0.0
0022300053,1610612741,CHI,2023-11-28,Brooklyn,Boston,190.4,NE,0.0
0022300269,1610612741,CHI,2023-11-30,Boston,Chicago,850.6,W,-1.0
0022300285,1610612741,CHI,2023-12-02,Chicago,Chicago,0.0,,0.0
0022301211,1610612741,CHI,2023-12-06,Chicago,Chicago,0.0,,0.0
0022301223,1610612741,CHI,2023-12-08,Chicago,San Antonio,1049.5,SW,0.0
0022300300,1610612741,CHI,2023-12-11,San Antonio,Milwaukee,1106.6,NE,0.0
0022300307,1610612741,CHI,2023-12-12,Milwaukee,Chicago,81.4,S,0.0
0022300320,1610612741,CHI,2023-12-14,Chicago,Miami,1191.3,SE,1.0
0022300337,1610612741,CHI,2023-12-16,Miami,Miami,0.0,,0.0
0022300351,1610612741,CHI,2023-12-18,Miami,Philadelphia,1017.6,N,0.0
0022300370,1610612741,CHI,2023-12-20,Philadelphia,Chicago,666.5,W,-1.0
0022300376,1610612741,CHI,2023-12-21,Chicago,Chicago,0.0,,0.0
0022300396,1610612741,CHI,2023-12-23,Chicago,Chicago,0.0,,0.0
0022300408,1610612741,CHI,2023-12-26,Chicago,Chicago,0.0,,0.0
0022300422,1610612741,CHI,2023-12-28,Chicago,Chicago,0.0,,0.0
0022300442,1610612741,CHI,2023-12-30,Chicago,Chicago,0.0,,0.0
0022300459,1610612741,CHI,2024-01-02,Chicago,Philadelphia,666.5,E,1.0
0022300468,1610612741,CHI,2024-01-03,Philadelphia,New York,85.4,NE,0.0
0022300484,1610612741,CHI,2024-01-05,New York,Chicago,713.5,W,-1.0
0022300506,1610612741,CHI,2024-01-08,Chicago,Charlotte,589.4,SE,1.0
0022300523,1610612741,CHI,2024-01-10,Charlotte,Chicago,589.4,NW,-1.0
0022300536,1610612741,CHI,2024-01-12,Chicago,Chicago,0.0,,0.0
0022300548,1610612741,CHI,2024-01-13,Chicago,San Antonio,1049.5,SW,0.0
0022300561,1610612741,CHI,2024-01-15,San Antonio,Cleveland,1254.4,NE,1.0
0022300580,1610612741,CHI,2024-01-18,Cleveland,Toronto,189.2,NE,0.0
0022300597,1610612741,CHI,2024-01-20,Toronto,Chicago,437.8,W,-1.0
0022300612,1610612741,CHI,2024-01-22,Chicago,Phoenix,1449.6,W,-1.0
0022300633,1610612741,CHI,2024-01-25,Phoenix,Los Angeles,358.3,W,-1.0
0022300656,1610612741,CHI,2024-01-28,Los Angeles,Portland,827.1,N,0.0
0022300672,1610612741,CHI,2024-01-30,Portland,Chicago,1751.7,E,2.0
0022300674,1610612741,CHI,2024-01-31,Chicago,Charlotte,589.4,SE,1.0
0022300700,1610612741,CHI,2024-02-03,Charlotte,Chicago,589.4,NW,-1.0
0022300723,1610612741,CHI,2024-02-06,Chicago,Chicago,0.0,,0.0
0022300737,1610612741,CHI,2024-02-08,Chicago,Memphis,483.2,S,0.0
0022300752,1610612741,CHI,2024-02-10,Memphis,Orlando,682.6,SE,1.0
0022300763,1610612741,CHI,2024-02-12,Orlando,Atlanta,402.1,NW,0.0
0022300781,1610612741,CHI,2024-02-14,Atlanta,Cleveland,554.8,N,0.0
0022300797,1610612741,CHI,2024-02-22,Cleveland,Chicago,309.9,W,-1.0
0022300823,1610612741,CHI,2024-02-25,Chicago,New Orleans,835.2,S,0.0
0022300839,1610612741,CHI,2024-02-27,New Orleans,Chicago,835.2,N,0.0
0022300846,1610612741,CHI,2024-02-28,Chicago,Chicago,0.0,,0.0
0022300864,1610612741,CHI,2024-03-01,Chicago,Chicago,0.0,,0.0
0022300883,1610612741,CHI,2024-03-04,Chicago,Sacramento,1787.1,W,-2.0
0022300898,1610612741,CHI,2024-03-06,Sacramento,Salt Lake City,532.1,E,1.0
0022300907,1610612741,CHI,2024-03-07,Salt Lake City,San Francisco,597.6,W,-1.0
0022300917,1610612741,CHI,2024-03-09,San Francisco,Inglewood,347.9,SE,0.0
0022300935,1610612741,CHI,2024-03-11,Inglewood,Chicago,1748.5,NE,2.0
0022300948,1610612741,CHI,2024-03-13,Chicago,Indianapolis,166.4,SE,1.0
0022300956,1610612741,CHI,2024-03-14,Indianapolis,Chicago,166.4,NW,-1.0
0022300971,1610612741,CHI,2024-03-16,Chicago,Chicago,0.0,,0.0
0022300986,1610612741,CHI,2024-03-18,Chicago,Chicago,0.0,,0.0
0022301006,1610612741,CHI,2024-03-21,Chicago,Houston,941.3,SW,0.0
0022301023,1610612741,CHI,2024-03-23,Houston,Chicago,941.3,NE,0.0
0022301037,1610612741,CHI,2024-03-25,Chicago,Chicago,0.0,,0.0
0022301054,1610612741,CHI,2024-03-27,Chicago,Chicago,0.0,,0.0
0022301066,1610612741,CHI,2024-03-29,Chicago,Brooklyn,715.3,E,1.0
0022301084,1610612741,CHI,2024-03-31,Brooklyn,Minneapolis,1019.2,NW,-1.0
0022301091,1610612741,CHI,2024-04-01,Minneapolis,Chicago,353.2,SE,0.0
0022301119,1610612741,CHI,2024-04-05,Chicago,Chicago,0.0,,0.0
0022301136,1610612741,CHI,2024-04-07,Chicago,Orlando,987.1,SE,1.0
0022301149,1610612741,CHI,2024-04-09,Orlando,Chicago,987.1,N,-1.0
0022301166,1610612741,CHI,2024-04-11,Chicago,Detroit,238.9,E,1.0
0022301172,1610612741,CHI,2024-04-12,Detroit,Washington,395.7,SE,0.0
0022301190,1610612741,CHI,2024-04-14,Washington,New York,205.4,NE,0.0
0022300073,1610612742,DAL,2023-10-25,Dallas,San Antonio,251.5,SW,0.0
0022300084,1610612742,DAL,2023-10-27,San Antonio,Dallas,251.5,N,0.0
0022300106,1610612742,DAL,2023-10-30,Dallas,Memphis,419.8,NE,0.0
0022300124,1610612742,DAL,2023-11-01,Memphis,Dallas,419.8,W,0.0
0022300006,1610612742,DAL,2023-11-03,Dallas,Denver,662.5,NW,-1.0
0022300143,1610612742,DAL,2023-11-05,Denver,Dallas,662.5,SE,1.0
0022300147,1610612742,DAL,2023-11-06,Dallas,Orlando,961.6,E,1.0
0022300168,1610612742,DAL,2023-11-08,Orlando,Dallas,961.6,W,-1.0
0022300014,1610612742,DAL,2023-11-10,Dallas,Dallas,0.0,,0.0
0022300183,1610612742,DAL,2023-11-12,Dallas,New Orleans,442.7,SE,0.0
0022300022,1610612742,DAL,2023-11-14,New Orleans,New Orleans,0.0,,0.0
0022300192,1610612742,DAL,2023-11-15,New Orleans,Washington,965.9,NE,1.0
0022300205,1610612742,DAL,2023-11-18,Washington,Milwaukee,635.9,NW,-1.0
0022300212,1610612742,DAL,2023-11-19,Milwaukee,Dallas,857.3,SW,0.0
0022300238,1610612742,DAL,2023-11-22,Dallas,Los Angeles,1238.2,W,-2.0
0022300244,1610612742,DAL,2023-11-25,Los Angeles,Inglewood,8.0,SW,0.0
0022300059,1610612742,DAL,2023-11-28,Inglewood,Dallas,1242.8,E,2.0
0022300277,1610612742,DAL,2023-12-01,Dallas,Dallas,0.0,,0.0
0022300287,1610612742,DAL,2023-12-02,Dallas,Dallas,0.0,,0.0
0022301213,1610612742,DAL,2023-12-06,Dallas,Dallas,0.0,,0.0
0022301226,1610612742,DAL,2023-12-08,Dallas,Portland,1630.0,NW,-2.0
0022300299,1610612742,DAL,2023-12-11,Portland,Memphis,1845.9,E,2.0
0022300306,1610612742,DAL,2023-12-12,Memphis,Dallas,419.8,W,0.0
0022300321,1610612742,DAL,2023-12-14,Dallas,Dallas,0.0,,0.0
0022300341,1610612742,DAL,2023-12-16,Dallas,Portland,1630.0,NW,-2.0
0022300356,1610612742,DAL,2023-12-18,Portland,Denver,979.7,E,1.0
0022300372,1610612742,DAL,2023-12-20,Denver,Dallas,662.5,SE,1.0
0022300385,1610612742,DAL,2023-12-22,Dallas,Houston,226.8,SE,0.0
0022300398,1610612742,DAL,2023-12-23,Houston,Dallas,226.8,N,0.0
0022300405,1610612742,DAL,2023-12-25,Dallas,Phoenix,883.5,W,-1.0
0022300420,1610612742,DAL,2023-12-27,Phoenix,Dallas,883.5,E,1.0
0022300423,1610612742,DAL,2023-12-28,Dallas,Minneapolis,863.1,N,0.0
0022300444,1610612742,DAL,2023-12-30,Minneapolis,San Francisco,1579.5,W,-2.0
0022300457,1610612742,DAL,2024-01-01,San Francisco,Salt Lake City,597.6,NE,1.0
0022300472,1610612742,DAL,2024-01-03,Salt Lake City,Dallas,998.4,SE,1.0
0022300487,1610612742,DAL,2024-01-05,Dallas,Dallas,0.0,,0.0
0022300501,1610612742,DAL,2024-01-07,Dallas,Dallas,0.0,,0.0
0022300515,1610612742,DAL,2024-01-09,Dallas,Dallas,0.0,,0.0
0022300530,1610612742,DAL,2024-01-11,Dallas,Dallas,0.0,,0.0
0022300547,1610612742,DAL,2024-01-13,Dallas,Dallas,0.0,,0.0
0022300556,1610612742,DAL,2024-01-15,Dallas,Dallas,0.0,,0.0
0022300577,1610612742,DAL,2024-01-17,Dallas,Los Angeles,1238.2,W,-2.0
0022300611,1610612742,DAL,2024-01-22,Los Angeles,Dallas,1238.2,E,2.0
0022300625,1610612742,DAL,2024-01-24,Dallas,Dallas,0.0,,0.0
0022300634,1610612742,DAL,2024-01-26,Dallas,Atlanta,719.8,E,1.0
0022300651,1610612742,DAL,2024-01-27,Atlanta,Dallas,719.8,W,-1.0
0022300666,1610612742,DAL,2024-01-29,Dallas,Dallas,0.0,,0.0
0022300680,1610612742,DAL,2024-01-31,Dallas,Minneapolis,863.1,N,0.0
0022300702,1610612742,DAL,2024-02-03,Minneapolis,Dallas,863.1,S,0.0
0022300715,1610612742,DAL,2024-02-05,Dallas,Philadelphia,1296.4,NE,1.0
0022300720,1610612742,DAL,2024-02-06,Philadelphia,Brooklyn,83.0,NE,0.0
0022300736,1610612742,DAL,2024-02-08,Brooklyn,New York,4.8,N,0.0
0022300748,1610612742,DAL,2024-02-10,New York,Dallas,1372.1,W,-1.0
0022300768,1610612742,DAL,2024-02-12,Dallas,Dallas,0.0,,0.0
0022300785,1610612742,DAL,2024-02-14,Dallas,Dallas,0.0,,0.0
0022300796,1610612742,DAL,2024-02-22,Dallas,Dallas,0.0,,0.0
0022300819,1610612742,DAL,2024-02-25,Dallas,Indianapolis,763.5,NE,1.0
0022300832,1610612742,DAL,2024-02-27,Indianapolis,Cleveland,263.0,NE,0.0
0022300844,1610612742,DAL,2024-02-28,Cleveland,Toronto,189.2,NE,0.0
0022300859,1610612742,DAL,2024-03-01,Toronto,Boston,429.2,E,0.0
0022300871,1610612742,DAL,2024-03-03,Boston,Dallas,1549.3,W,-1.0
0022300892,1610612742,DAL,2024-03-05,Dallas,Dallas,0.0,,0.0
0022300904,1610612742,DAL,2024-03-07,Dallas,Dallas,0.0,,0.0
0022300919,1610612742,DAL,2024-03-09,Dallas,Detroit,999.2,NE,1.0
0022300935,1610612742,DAL,2024-03-11,Detroit,Chicago,238.9,W,-1.0
0022300952,1610612742,DAL,2024-03-13,Chicago,Dallas,803.0,SW,0.0
0022300959,1610612742,DAL,2024-03-14,Dallas,Oklahoma City,189.0,N,0.0
0022300978,1610612742,DAL,2024-03-17,Oklahoma City,Dallas,189.0,S,0.0
0022300994,1610612742,DAL,2024-03-19,Dallas,San Antonio,251.5,SW,0.0
0022301008,1610612742,DAL,2024-03-21,San Antonio,Dallas,251.5,N,0.0
0022301041,1610612742,DAL,2024-03-25,Dallas,Salt Lake City,998.4,NW,-1.0
0022301047,1610612742,DAL,2024-03-26,Salt Lake City,Sacramento,532.1,W,-1.0
0022301073,1610612742,DAL,2024-03-29,Sacramento,Sacramento,0.0,,0.0
0022301083,1610612742,DAL,2024-03-31,Sacramento,Houston,1606.9,E,2.0
0022300589,1610612742,DAL,2024-04-02,Houston,San Francisco,1641.3,NW,-2.0
0022301124,1610612742,DAL,2024-04-04,San Francisco,Dallas,1478.1,E,2.0
0022301097,1610612742,DAL,2024-04-05,Dallas,Dallas,0.0,,0.0
0022301131,1610612742,DAL,2024-04-07,Dallas,Dallas,0.0,,0.0
0022301144,1610612742,DAL,2024-04-09,Dallas,Charlotte,929.0,E,1.0
0022301161,1610612742,DAL,2024-04-10,Charlotte,Miami,653.7,S,0.0
0022301181,1610612742,DAL,2024-04-12,Miami,Dallas,1110.8,NW,-1.0
0022301196,1610612742,DAL,2024-04-14,Dallas,Oklahoma City,189.0,N,0.0
0022300061,1610612743,DEN,2023-10-24,Denver,Denver,0.0,,0.0
0022300078,1610612743,DEN,2023-10-27,Denver,Memphis,878.8,E,1.0
0022300095,1610612743,DEN,2023-10-29,Memphis,Oklahoma City,421.4,W,0.0
0022300110,1610612743,DEN,2023-10-30,Oklahoma City,Denver,505.5,NW,-1.0
0022300123,1610612743,DEN,2023-11-01,Denver,Minneapolis,698.5,NE,1.0
0022300006,1610612743,DEN,2023-11-03,Minneapolis,Denver,698.5,SW,-1.0
0022300139,1610612743,DEN,2023-11-04,Denver,Denver,0.0,,0.0
0022300156,1610612743,DEN,2023-11-06,Denver,Denver,0.0,,0.0
0022300169,1610612743,DEN,2023-11-08,Denver,Denver,0.0,,0.0
0022300182,1610612743,DEN,2023-11-12,Denver,Houston,880.3,SE,1.0
0022300024,1610612743,DEN,2023-11-14,Houston,Denver,880.3,NW,-1.0
0022300034,1610612743,DEN,2023-11-17,Denver,New Orleans,1081.3,SE,1.0
0022300210,1610612743,DEN,2023-11-19,New Orleans,Cleveland,925.3,NE,1.0
0022300218,1610612743,DEN,2023-11-20,Cleveland,Detroit,91.3,NW,0.0
0022300226,1610612743,DEN,2023-11-22,Detroit,Orlando,958.2,S,0.0
0022300048,1610612743,DEN,2023-11-24,Orlando,Houston,847.1,W,-1.0
0022300252,1610612743,DEN,2023-11-26,Houston,Denver,880.3,NW,-1.0
0022300257,1610612743,DEN,2023-11-27,Denver,Inglewood,838.0,SW,-1.0
0022300263,1610612743,DEN,2023-11-29,Inglewood,Denver,838.0,NE,1.0
0022300279,1610612743,DEN,2023-12-01,Denver,Phoenix,585.4,SW,0.0
0022300290,1610612743,DEN,2023-12-02,Phoenix,Sacramento,634.7,NW,-1.0
0022301215,1610612743,DEN,2023-12-06,Sacramento,Inglewood,365.3,SE,0.0
0022301224,1610612743,DEN,2023-12-08,Inglewood,Denver,838.0,NE,1.0
0022300296,1610612743,DEN,2023-12-11,Denver,Atlanta,1210.4,E,2.0
0022300307,1610612743,DEN,2023-12-12,Atlanta,Chicago,589.0,N,-1.0
0022300322,1610612743,DEN,2023-12-14,Chicago,Denver,916.7,W,-1.0
0022300340,1610612743,DEN,2023-12-16,Denver,Denver,0.0,,0.0
0022300356,1610612743,DEN,2023-12-18,Denver,Denver,0.0,,0.0
0022300369,1610612743,DEN,2023-12-20,Denver,Toronto,1343.6,E,2.0
0022300383,1610612743,DEN,2023-12-22,Toronto,Brooklyn,344.0,SE,0.0
0022300390,1610612743,DEN,2023-12-23,Brooklyn,Charlotte,530.7,SW,0.0
0022300402,1610612743,DEN,2023-12-25,Charlotte,Denver,1356.9,W,-2.0
0022300425,1610612743,DEN,2023-12-28,Denver,Denver,0.0,,0.0
0022300435,1610612743,DEN,2023-12-29,Denver,Denver,0.0,,0.0
0022300455,1610612743,DEN,2024-01-01,Denver,Denver,0.0,,0.0
0022300478,1610612743,DEN,2024-01-04,Denver,San Francisco,944.8,W,-1.0
0022300488,1610612743,DEN,2024-01-05,San Francisco,Denver,944.8,E,1.0
0022300502,1610612743,DEN,2024-01-07,Denver,Denver,0.0,,0.0
0022300524,1610612743,DEN,2024-01-10,Denver,Salt Lake City,370.1,W,0.0
0022300539,1610612743,DEN,2024-01-12,Salt Lake City,Denver,370.1,E,0.0
0022300550,1610612743,DEN,2024-01-14,Denver,Denver,0.0,,0.0
0022300566,1610612743,DEN,2024-01-16,Denver,Philadelphia,1575.8,E,2.0
0022300586,1610612743,DEN,2024-01-19,Philadelphia,Boston,273.4,NE,0.0
0022300602,1610612743,DEN,2024-01-21,Boston,Washington,393.6,SW,0.0
0022300614,1610612743,DEN,2024-01-23,Washington,Indianapolis,491.6,W,0.0
0022300631,1610612743,DEN,2024-01-25,Indianapolis,New York,644.4,E,0.0
0022300644,1610612743,DEN,2024-01-27,New York,Denver,1628.5,W,-2.0
0022300667,1610612743,DEN,2024-01-29,Denver,Denver,0.0,,0.0
0022300682,1610612743,DEN,2024-01-31,Denver,Oklahoma City,505.5,SE,1.0
0022300697,1610612743,DEN,2024-02-02,Oklahoma City,Denver,505.5,NW,-1.0
0022300712,1610612743,DEN,2024-02-04,Denver,Denver,0.0,,0.0
0022300740,1610612743,DEN,2024-02-08,Denver,Los Angeles,830.8,SW,-1.0
0022300746,1610612743,DEN,2024-02-09,Los Angeles,Sacramento,361.4,NW,0.0
0022300767,1610612743,DEN,2024-02-12,Sacramento,Milwaukee,1770.9,E,2.0
0022300786,1610612743,DEN,2024-02-14,Milwaukee,Denver,912.8,W,-1.0
0022300800,1610612743,DEN,2024-02-22,Denver,Denver,0.0,,0.0
0022300812,1610612743,DEN,2024-02-23,Denver,Portland,979.7,NW,-1.0
0022300824,1610612743,DEN,2024-02-25,Portland,San Francisco,536.6,S,0.0
0022300847,1610612743,DEN,2024-02-28,San Francisco,Denver,944.8,E,1.0
0022300855,1610612743,DEN,2024-02-29,Denver,Denver,0.0,,0.0
0022300869,1610612743,DEN,2024-03-02,Denver,Los Angeles,830.8,SW,-1.0
0022300893,1610612743,DEN,2024-03-05,Los Angeles,Denver,830.8,NE,1.0
0022300906,1610612743,DEN,2024-03-07,Denver,Denver,0.0,,0.0
0022300922,1610612743,DEN,2024-03-09,Denver,Denver,0.0,,0.0
0022300937,1610612743,DEN,2024-03-11,Denver,Denver,0.0,,0.0
0022300949,1610612743,DEN,2024-03-13,Denver,Miami,1725.7,SE,2.0
0022300965,1610612743,DEN,2024-03-15,Miami,San Antonio,1144.2,W,-1.0
0022300978,1610612743,DEN,2024-03-17,San Antonio,Dallas,251.5,N,0.0
0022300995,1610612743,DEN,2024-03-19,Dallas,Minneapolis,863.1,N,0.0
0022301009,1610612743,DEN,2024-03-21,Minneapolis,Denver,698.5,SW,-1.0
0022301026,1610612743,DEN,2024-03-23,Denver,Portland,979.7,NW,-1.0
0022301040,1610612743,DEN,2024-03-25,Portland,Denver,979.7,E,1.0
0022301059,1610612743,DEN,2024-03-27,Denver,Denver,0.0,,0.0
0022301071,1610612743,DEN,2024-03-29,Denver,Denver,0.0,,0.0
0022301077,1610612743,DEN,2024-03-31,Denver,Denver,0.0,,0.0
0022301099,1610612743,DEN,2024-04-02,Denver,Denver,0.0,,0.0
0022301114,1610612743,DEN,2024-04-04,Denver,Inglewood,838.0,SW,-1.0
0022301130,1610612743,DEN,2024-04-06,Inglewood,Denver,838.0,NE,1.0
0022301154,1610612743,DEN,2024-04-09,Denver,Salt Lake City,370.1,W,0.0
0022301164,1610612743,DEN,2024-04-10,Salt Lake City,Denver,370.1,E,0.0
0022301180,1610612743,DEN,2024-04-12,Denver,San Antonio,804.6,SE,1.0
0022301193,1610612743,DEN,2024-04-14,San Antonio,Memphis,628.6,NE,0.0
0022300062,1610612744,GSW,2023-10-24,San Francisco,San Francisco,0.0,,0.0
0022300087,1610612744,GSW,2023-10-27,San Francisco,Sacramento,74.0,NE,0.0
0022300096,1610612744,GSW,2023-10-29,Sacramento,Houston,1606.9,E,2.0
0022300108,1610612744,GSW,2023-10-30,Houston,New Orleans,316.7,E,0.0
0022300126,1610612744,GSW,2023-11-01,New Orleans,San Francisco,1920.0,NW,-2.0
0022300005,1610612744,GSW,2023-11-03,San Francisco,Oklahoma City,1384.4,E,2.0
0022300142,1610612744,GSW,2023-11-05,Oklahoma City,Cleveland,950.2,NE,1.0
0022300145,1610612744,GSW,2023-11-06,Cleveland,Detroit,91.3,NW,0.0
0022300169,1610612744,GSW,2023-11-08,Detroit,Denver,1154.6,W,-2.0
0022300176,1610612744,GSW,2023-11-11,Denver,San Francisco,944.8,W,-1.0
0022300186,1610612744,GSW,2023-11-12,San Francisco,San Francisco,0.0,,0.0
0022300025,1610612744,GSW,2023-11-14,San Francisco,San Francisco,0.0,,0.0
0022300201,1610612744,GSW,2023-11-16,San Francisco,San Francisco,0.0,,0.0
0022300207,1610612744,GSW,2023-11-18,San Francisco,San Francisco,0.0,,0.0
0022300224,1610612744,GSW,2023-11-20,San Francisco,San Francisco,0.0,,0.0
0022300236,1610612744,GSW,2023-11-22,San Francisco,Phoenix,651.4,SE,1.0
0022300051,1610612744,GSW,2023-11-24,Phoenix,San Francisco,651.4,NW,-1.0
0022300060,1610612744,GSW,2023-11-28,San Francisco,Sacramento,74.0,NE,0.0
0022300273,1610612744,GSW,2023-11-30,Sacramento,San Francisco,74.0,SW,0.0
0022300280,1610612744,GSW,2023-12-02,San Francisco,Inglewood,347.9,SE,0.0
0022301214,1610612744,GSW,2023-12-06,Inglewood,San Francisco,347.9,NW,0.0
0022301222,1610612744,GSW,2023-12-08,San Francisco,Oklahoma City,1384.4,E,2.0
0022300308,1610612744,GSW,2023-12-12,Oklahoma City,Phoenix,840.1,W,-1.0
0022300325,1610612744,GSW,2023-12-14,Phoenix,Inglewood,362.1,W,-1.0
0022300339,1610612744,GSW,2023-12-16,Inglewood,San Francisco,347.9,NW,0.0
0022300348,1610612744,GSW,2023-12-17,San Francisco,Portland,536.6,N,0.0
0022300362,1610612744,GSW,2023-12-19,Portland,San Francisco,536.6,S,0.0
0022300386,1610612744,GSW,2023-12-22,San Francisco,San Francisco,0.0,,0.0
0022300399,1610612744,GSW,2023-12-23,San Francisco,San Francisco,0.0,,0.0
0022300402,1610612744,GSW,2023-12-25,San Francisco,Denver,944.8,E,1.0
0022300426,1610612744,GSW,2023-12-28,Denver,San Francisco,944.8,W,-1.0
0022300444,1610612744,GSW,2023-12-30,San Francisco,San Francisco,0.0,,0.0
0022300463,1610612744,GSW,2024-01-02,San Francisco,San Francisco,0.0,,0.0
0022300478,1610612744,GSW,2024-01-04,San Francisco,San Francisco,0.0,,0.0
0022300490,1610612744,GSW,2024-01-05,San Francisco,San Francisco,0.0,,0.0
0022300504,1610612744,GSW,2024-01-07,San Francisco,San Francisco,0.0,,0.0
0022300525,1610612744,GSW,2024-01-10,San Francisco,San Francisco,0.0,,0.0
0022300536,1610612744,GSW,2024-01-12,San Francisco,Chicago,1851.0,E,2.0
0022300545,1610612744,GSW,2024-01-13,Chicago,Milwaukee,81.4,N,0.0
0022300560,1610612744,GSW,2024-01-15,Milwaukee,Memphis,558.1,S,0.0
0022300626,1610612744,GSW,2024-01-24,Memphis,San Francisco,1797.4,W,-2.0
0022300632,1610612744,GSW,2024-01-25,San Francisco,San Francisco,0.0,,0.0
0022300650,1610612744,GSW,2024-01-27,San Francisco,San Francisco,0.0,,0.0
0022300673,1610612744,GSW,2024-01-30,San Francisco,San Francisco,0.0,,0.0
0022300693,1610612744,GSW,2024-02-02,San Francisco,Memphis,1797.4,E,2.0
0022300699,1610612744,GSW,2024-02-03,Memphis,Atlanta,335.9,E,1.0
0022300717,1610612744,GSW,2024-02-05,Atlanta,Brooklyn,745.8,NE,0.0
0022300727,1610612744,GSW,2024-02-07,Brooklyn,Philadelphia,83.0,SW,0.0
0022300733,1610612744,GSW,2024-02-08,Philadelphia,Indianapolis,582.5,W,0.0
0022300757,1610612744,GSW,2024-02-10,Indianapolis,San Francisco,1943.5,W,-3.0
0022300769,1610612744,GSW,2024-02-12,San Francisco,Salt Lake City,597.6,NE,1.0
0022300789,1610612744,GSW,2024-02-14,Salt Lake City,San Francisco,597.6,W,-1.0
0022300576,1610612744,GSW,2024-02-15,San Francisco,Salt Lake City,597.6,NE,1.0
0022300802,1610612744,GSW,2024-02-22,Salt Lake City,San Francisco,597.6,W,-1.0
0022300811,1610612744,GSW,2024-02-23,San Francisco,San Francisco,0.0,,0.0
0022300824,1610612744,GSW,2024-02-25,San Francisco,San Francisco,0.0,,0.0
0022300834,1610612744,GSW,2024-02-27,San Francisco,Washington,2434.3,E,3.0
0022300852,1610612744,GSW,2024-02-29,Washington,New York,205.4,NE,0.0
0022300860,1610612744,GSW,2024-03-01,New York,Toronto,340.4,NW,0.0
0022300872,1610612744,GSW,2024-03-03,Toronto,Boston,429.2,E,0.0
0022300899,1610612744,GSW,2024-03-06,Boston,San Francisco,2691.2,W,-3.0
0022300907,1610612744,GSW,2024-03-07,San Francisco,San Francisco,0.0,,0.0
0022300921,1610612744,GSW,2024-03-09,San Francisco,San Francisco,0.0,,0.0
0022300936,1610612744,GSW,2024-03-11,San Francisco,San Antonio,1488.5,E,2.0
0022300952,1610612744,GSW,2024-03-13,San Antonio,Dallas,251.5,N,0.0
0022300973,1610612744,GSW,2024-03-16,Dallas,Los Angeles,1238.2,W,-2.0
0022300988,1610612744,GSW,2024-03-18,Los Angeles,San Francisco,345.5,NW,0.0
0022301001,1610612744,GSW,2024-03-20,San Francisco,San Francisco,0.0,,0.0
0022301016,1610612744,GSW,2024-03-22,San Francisco,San Francisco,0.0,,0.0
0022301031,1610612744,GSW,2024-03-24,San Francisco,Minneapolis,1579.5,NE,2.0
0022301044,1610612744,GSW,2024-03-26,Minneapolis,Miami,1513.1,SE,1.0
0022301049,1610612744,GSW,2024-03-27,Miami,Orlando,204.3,N,0.0
0022301062,1610612744,GSW,2024-03-29,Orlando,Charlotte,463.1,N,0.0
0022301085,1610612744,GSW,2024-03-31,Charlotte,San Antonio,1100.8,W,-1.0
0022300589,1610612744,GSW,2024-04-02,San Antonio,San Francisco,1488.5,NW,-2.0
0022301113,1610612744,GSW,2024-04-04,San Francisco,Houston,1641.3,E,2.0
0022301097,1610612744,GSW,2024-04-05,Houston,Dallas,226.8,N,0.0
0022301142,1610612744,GSW,2024-04-07,Dallas,San Francisco,1478.1,W,-2.0
0022301155,1610612744,GSW,2024-04-09,San Francisco,Los Angeles,345.5,SE,0.0
