GAME_ID,HOME_CLOSING_SPREAD
0022300179,-8.5
0022300178,-7.0
0022300181,-6.5
0022300177,-10.5
0022300188,-9.5
0022300191,-1.0
0022300190,-9.5
0022300189,-8.0
0022300017,6.5
0022300025,3.0
0022300020,-2.5
0022300019,-6.5
0022300023,-7.0
0022300021,-10.0
0022300018,4.5
0022300022,3.5
0022300024,-4.5
0022300026,-6.5
0022300195,1.0
0022300197,-4.0
0022300193,-1.25
0022300196,-2.0
0022300198,-1.0
0022300194,1.0
0022300199,9.5
0022300192,4.0
0022300200,-3.5
0022300201,3.25
0022300036,9.5
0022300027,8.5
0022300028,7.0
0022300033,-3.75
0022300029,1.5
0022300035,5.5
0022300032,8.5
0022300031,9.0
0022300034,5.0
0022300037,-7.5
0022300030,-9.0
0022300204,2.0
0022300203,7.5
0022300202,6.5
0022300205,-2.0
0022300207,-2.5
0022300206,3.0
0022300209,-4.5
0022300208,3.5
0022300214,5.0
0022300212,-1.5
0022300213,12.0
0022300210,4.5
0022300216,-6.0
0022300215,7.0
0022300211,-9.5
0022300220,1.5
0022300219,9.5
0022300221,-2.5
0022300222,1.5
0022300217,8.5
0022300218,9.5
0022300224,-7.0
0022300223,8.5
0022300039,-3.5
0022300041,-12.5
0022300040,-8.0
0022300038,-1.5
0022300042,-7.5
0022300229,-1.5
0022300228,-6.0
0022300227,-3.5
0022300232,-7.0
0022300233,1.5
0022300234,-7.5
0022300238,1.0
0022300226,3.5
0022300236,-2.5
0022300235,8.5
0022300230,-2.5
0022300237,3.5
0022300231,-5.5
0022300225,-4.0
0022300045,-5.5
0022300044,3.5
0022300050,-4.5
0022300051,-10.0
0022300043,5.5
0022300052,-5.5
0022300046,-5.0
0022300048,3.0
0022300049,-13.5
0022300047,-9.5
0022300242,-4.5
0022300240,-7.5
0022300239,1.0
0022300241,8.5
0022300243,3.0
0022300244,-1.5
0022300249,6.5
0022300247,-6.0
0022300245,-13.0
0022300252,-10.5
0022300246,-7.0
0022300250,-2.5
0022300251,-3.0
0022300248,-6.5
0022300255,-5.5
0022300254,-12.0
0022300256,6.0
0022300257,-11.0
0022300253,-2.5
0022300056,4.5
0022300055,-4.5
0022300053,-12.5
0022300060,-2.0
0022300059,-4.0
0022300058,-3.0
0022300054,-1.5
0022300057,-11.5
0022300258,7.5
0022300262,-2.5
0022300260,3.25
0022300263,-10.0
0022300264,1.5
0022300261,-3.5
0022300259,-10.0
0022300271,-5.0
0022300269,10.5
0022300267,-3.5
0022300265,-12.0
0022300272,6.0
0022300273,-2.0
0022300270,-11.5
0022300268,-14.5
0022300266,-9.0
0022300276,-1.5
0022300275,-11.5
0022300278,-13.0
0022300279,1.0
0022300277,-6.0
0022300274,-10.5
0022300281,5.5
0022300282,-2.5
0022300284,-4.5
0022300289,-1.5
0022300286,-6.0
0022300283,9.0
0022300285,1.0
0022300290,-3.5
0022300280,-5.0
0022300291,-5.0
0022300287,5.0
0022300288,-10.5
0022301202,4.5
0022301204,-3.0
0022301201,-5.0
0022301203,-1.5
0022301207,-4.0
0022301209,-3.5
0022301205,-4.5
0022301208,10.5
0022301214,-12.5
0022301210,-11.5
0022301215,-1.0
0022301212,1.5
0022301213,-11.5
0022301206,2.0
0022301211,-5.0
0022301229,-5.0
0022301230,-2.0
0022301221,5.5
0022301227,-7.5
0022301228,3.0
0022301218,-8.5
0022301220,1.5
0022301223,2.5
0022301226,9.5
0022301222,-3.5
0022301224,-9.0
0022301225,7.5
0022301216,5.5
0022301219,-9.0
0022301217,-10.5
0022300292,4.5
0022300301,-4.0
0022300303,-5.0
0022300293,7.0
0022300304,-14.5
0022300298,-9.0
0022300294,-2.5
0022300300,-11.5
0022300299,1.0
0022300296,3.5
0022300297,-4.0
0022300302,-13.0
0022300295,-13.5
0022300306,3.0
0022300309,-3.5
0022300305,-11.25
0022300307,6.5
0022300308,1.5
0022300316,3.5
0022300317,-4.5
0022300318,6.0
0022300315,-6.5
0022300310,12.0
0022300313,-2.5
0022300311,7.0
0022300314,-9.5
0022300312,-7.5
0022300321,2.0
0022300322,-9.25
0022300319,-8.5
0022300320,-3.5
0022300325,-2.5
0022300324,-2.0
0022300323,-5.0
0022300331,4.0
0022300333,-5.5
0022300329,-6.0
0022300328,8.5
0022300330,-1.5
0022300326,9.5
0022300332,3.0
0022300327,-15.5
0022300339,-3.5
0022300343,-6.5
0022300338,-10.5
0022300335,12.0
0022300336,-4.5
0022300337,-5.0
0022300341,4.5
0022300340,-5.0
0022300342,-8.0
0022300334,-16.5
0022300344,-8.5
0022300345,7.5
0022300348,6.0
0022300346,-7.0
0022300347,-13.0
0022300353,2.0
0022300357,3.25
0022300359,-5.25
0022300351,-10.5
0022300356,-8.5
0022300349,-4.0
0022300350,4.0
0022300355,-10.5
0022300358,-14.25
0022300352,-11.5
0022300354,-12.5
0022300363,7.0
0022300361,-16.5
0022300362,4.5
0022300360,-8.5
0022300370,3.5
0022300366,-5.5
0022300367,-4.0
0022300368,1.0
0022300371,-2.75
0022300373,-3.5
0022300369,3.5
0022300372,2.0
0022300364,-3.0
0022300365,-10.5
0022300380,-8.5
0022300378,-8.5
0022300377,-2.0
0022300376,-6.5
0022300375,3.5
0022300379,-6.5
0022300374,-2.0
0022300381,-4.0
0022300387,-4.0
0022300384,-1.0
0022300385,-8.5
0022300383,4.5
0022300382,-7.5
0022300386,-10.5
0022300397,-3.5
0022300388,2.0
0022300400,-2.5
0022300391,-2.5
0022300399,-8.0
0022300398,-8.0
0022300389,4.5
0022300396,-6.25
0022300390,11.0
0022300392,-7.5
0022300395,-5.5
0022300393,-1.5
0022300394,-9.5
0022300401,3.5
0022300404,-2.5
0022300403,5.0
0022300405,-4.0
0022300402,-7.5
0022300411,-2.0
0022300406,6.5
0022300407,7.0
0022300409,-3.0
0022300413,9.0
0022300408,2.5
0022300412,2.5
0022300410,-5.0
0022300414,-11.0
0022300417,10.0
0022300419,-3.5
0022300415,-2.5
0022300418,3.0
0022300420,-6.5
0022300416,6.5
0022300426,-6.5
0022300422,1.0
0022300427,-3.0
0022300423,-12.0
0022300424,-9.0
0022300425,-9.0
0022300421,-17.0
0022300428,-13.0
0022300433,5.0
0022300430,6.0
0022300429,1.0
0022300434,1.25
0022300431,1.5
0022300437,-4.5
0022300435,-2.0
0022300432,-5.0
0022300438,-4.0
0022300436,-15.5
0022300443,-4.5
0022300439,3.0
0022300441,-4.0
0022300442,-1.0
0022300444,-4.0
0022300440,4.0
0022300446,-5.5
0022300447,-7.5
0022300450,-5.5
0022300449,-1.0
0022300445,6.5
0022300448,14.5
0022300458,-8.0
0022300451,1.0
0022300454,-8.0
0022300456,-9.5
0022300452,-2.5
0022300457,4.5
0022300453,-9.5
0022300455,-17.0
0022300461,-5.5
0022300463,-3.5
0022300460,-11.0
0022300462,4.0
0022300459,-9.75
0022300464,-15.0
0022300475,-5.0
0022300466,3.5
0022300469,-4.0
0022300476,-5.5
0022300472,-11.0
0022300471,-6.0
0022300468,-8.25
0022300473,4.0
0022300467,-1.0
0022300470,-1.25
0022300465,-9.0
0022300474,-8.5
0022300477,11.0
0022300478,4.0
0022300489,-2.5
0022300485,4.0
0022300483,-5.5
0022300488,-10.0
0022300487,-7.0
0022300480,-3.0
0022300486,1.0
0022300481,5.0
0022300492,-4.5
0022300479,-14.0
0022300491,-4.0
0022300482,-10.5
0022300490,-10.5
0022300484,-8.5
0022300496,7.0
0022300494,9.5
0022300493,7.0
0022300495,-6.0
0022300501,2.0
0022300498,-9.5
0022300497,-10.5
0022300499,2.0
0022300500,-4.5
0022300505,4.5
0022300504,-2.0
0022300503,-8.0
0022300502,-16.0
0022300511,-5.0
0022300507,3.25
0022300506,6.75
0022300509,-4.0
0022300508,11.0
0022300510,-8.0
0022300513,5.5
0022300514,-13.0
0022300512,11.0
0022300516,-5.0
0022300515,-9.5
0022300517,-10.5
0022300521,-1.0
0022300518,8.5
0022300519,3.0
0022300525,2.5
0022300524,6.5
0022300523,-4.0
0022300522,4.5
0022300526,-11.5
0022300520,-8.0
0022300527,-3.5
0022300530,5.0
0022300531,1.5
0022300529,-13.5
0022300528,-2.0
0022300535,-1.5
0022300533,-6.0
0022300538,-16.25
0022300532,0.0
0022300539,-5.5
0022300536,-3.0
0022300534,9.0
0022300537,8.5
0022300540,-1.5
0022300541,-2.5
0022300549,-2.5
0022300544,11.0
0022300546,-11.5
0022300547,-5.5
0022300548,6.5
0022300545,-13.5
0022300542,-14.5
0022300543,-8.0
0022300550,-10.5
0022300554,14.0
0022300552,-4.0
0022300553,-1.0
0022300551,-8.5
0022300562,1.0
0022300557,-5.5
0022300564,-7.0
0022300559,-8.5
0022300563,6.5
0022300556,4.5
0022300561,-4.0
0022300560,7.5
0022300555,-8.5
0022300565,2.5
0022300558,-6.0
0022300567,-4.25
0022300566,-2.0
0022300568,-6.0
0022300574,3.0
0022300572,-2.0
0022300569,12.5
0022300578,5.5
0022300570,-4.25
0022300571,-14.5
0022300577,-3.0
0022300573,-7.5
0022300575,-12.0
0022300583,-8.5
0022300580,2.0
0022300581,3.0
0022300582,-12.5
0022300579,-12.0
0022300591,-7.0
0022300590,8.0
0022300585,5.0
0022300588,-2.5
0022300584,-4.75
0022300587,-7.0
0022300586,-7.0
0022300592,13.5
0022300593,12.0
0022300594,-2.0
0022300595,2.0
0022300599,-3.0
0022300596,-7.5
0022300598,-2.0
0022300597,-7.5
0022300601,-1.0
0022300600,-10.0
0022300604,-6.5
0022300605,-11.5
0022300603,11.5
0022300602,12.5
0022300606,12.5
0022300608,-13.5
0022300613,-8.5
0022300611,2.5
0022300607,2.5
0022300612,-5.0
0022300609,-7.0
0022300610,-14.0
0022300618,-9.5
0022300615,3.5
0022300617,-13.5
0022300614,5.0
0022300616,-6.5
0022300620,10.5
0022300625,2.5
0022300623,-10.0
0022300626,-6.5
0022300624,-6.75
0022300622,9.0
0022300621,-11.5
0022300619,-2.5
0022300629,4.0
0022300627,4.25
0022300632,1.5
0022300630,8.5
0022300633,-6.0
0022300631,2.5
0022300628,7.0
0022300638,6.0
0022300636,5.0
0022300641,-5.0
0022300639,-5.5
0022300634,-2.0
0022300635,5.0
0022300637,8.0
0022300640,1.5
0022300650,-1.5
0022300643,-4.5
0022300649,10.5
0022300644,-8.5
0022300651,4.0
0022300648,-3.5
0022300645,-4.0
0022300646,-7.0
0022300647,10.0
0022300642,-3.5
0022300655,1.5
0022300656,5.5
0022300654,12.5
0022300653,-6.0
0022300652,-7.5
0022300662,1.0
0022300667,-4.0
0022300664,-2.5
0022300657,9.25
0022300666,-4.0
0022300668,5.5
0022300661,-2.5
0022300663,11.0
0022300659,-8.0
0022300658,1.5
0022300660,1.0
0022300665,-3.5
0022300669,-5.5
0022300670,-8.0
0022300673,-1.5
0022300672,-7.0
0022300671,-3.0
0022300683,10.5
0022300681,6.25
0022300677,3.5
0022300678,-2.5
0022300679,-1.25
0022300674,6.0
0022300680,-13.0
0022300682,-6.0
0022300676,9.5
0022300675,-13.5
0022300684,-15.25
0022300685,-2.0
0022300686,-4.5
0022300687,8.5
0022300689,7.5
0022300694,-6.5
0022300690,3.0
0022300697,-14.5
0022300691,4.0
0022300696,8.5
0022300693,7.5
0022300688,12.0
0022300692,-4.5
0022300695,-15.5
0022300701,-2.0
0022300702,4.0
0022300698,-1.5
0022300700,-1.0
0022300703,10.0
0022300699,-2.0
0022300711,-2.5
0022300704,6.5
0022300707,11.5
0022300705,11.0
0022300712,-15.0
0022300709,-7.75
0022300708,5.5
0022300710,-8.5
0022300706,-19.5
0022300713,13.5
0022300714,-4.5
0022300715,2.5
0022300717,1.0
0022300716,4.0
0022300718,-10.5
0022300725,-5.5
0022300723,4.75
0022300721,-3.5
0022300720,3.0
0022300719,-8.0
0022300724,3.0
0022300722,-13.5
0022300730,-8.0
0022300729,-12.0
0022300728,11.5
0022300731,-5.5
0022300727,3.0
0022300726,7.0
0022300732,-13.5
0022300738,2.0
0022300734,-10.5
0022300735,7.5
0022300737,5.5
0022300736,6.0
0022300740,3.0
0022300733,-5.5
0022300739,-5.0
0022300741,-5.25
0022300742,3.5
0022300747,2.5
0022300746,-3.0
0022300744,-2.5
0022300743,-18.0
0022300745,-16.0
0022300755,3.0
0022300753,5.5
0022300757,1.5
0022300750,-6.0
0022300756,8.5
0022300758,8.5
0022300752,-5.0
0022300754,-7.0
0022300748,1.0
0022300751,5.5
0022300749,-17.0
0022300760,-3.5
0022300759,8.0
0022300770,-5.0
0022300765,-1.0
0022300761,10.0
0022300762,-11.0
0022300764,-6.0
0022300766,9.5
0022300763,-5.0
0022300767,-1.0
0022300769,1.0
0022300768,-12.0
0022300773,-7.5
0022300775,8.5
0022300774,-4.5
0022300771,8.0
0022300772,2.5
0022300776,-11.5
0022300788,-5.0
0022300779,-2.5
0022300780,-11.5
0022300778,-3.5
0022300782,3.0
0022300786,-5.5
0022300785,-11.0
0022300777,7.0
0022300781,-9.5
0022300783,2.25
0022300789,-3.5
0022300784,-14.5
0022300787,-13.5
0022300790,14.0
0022300791,9.5
0022300576,2.5
0022300802,-6.0
0022300795,-1.0
0022300794,-1.5
0022300792,-5.0
0022300796,-2.5
0022300803,-10.5
0022300797,8.5
0022300798,-6.5
0022300799,-1.5
0022300800,-15.5
0022300793,-12.0
0022300801,-9.5
0022300810,-2.0
0022300808,-4.25
0022300806,2.5
0022300813,-11.0
0022300805,2.0
0022300812,8.5
0022300807,9.0
0022300804,-7.5
0022300809,-16.0
0022300811,-12.5
0022300815,-7.5
0022300814,8.25
0022300816,6.0
0022300818,-3.5
0022300817,4.5
0022300821,-2.0
0022300827,-4.0
0022300825,-7.0
0022300820,13.5
0022300823,-5.0
0022300819,2.0
0022300824,-2.0
0022300822,6.5
0022300826,-3.5
0022300831,-7.5
0022300830,2.0
0022300829,-5.5
0022300828,-11.0
0022300842,7.0
0022300833,-6.5
0022300836,-11.5
0022300838,-13.0
0022300837,6.5
0022300832,-4.0
0022300834,10.5
0022300841,-10.0
0022300835,-2.0
0022300839,-10.5
0022300840,-14.0
0022300848,-1.5
0022300847,-9.0
0022300846,5.5
0022300843,-4.0
0022300844,3.5
0022300845,-13.5
0022300855,-6.5
0022300849,11.5
0022300851,-1.0
0022300852,3.5
0022300854,-8.5
0022300853,11.0
0022300850,-7.0
0022300856,-10.5
0022300864,3.5
0022300863,-5.5
0022300861,-1.0
0022300862,-8.0
0022300857,7.0
0022300859,-8.5
0022300860,2.75
0022300865,-15.5
0022300858,-12.0
0022300868,-2.5
0022300866,1.0
0022300869,1.0
0022300870,-9.0
0022300867,-9.0
0022300876,-4.5
0022300877,6.5
0022300871,-7.5
0022300872,-8.0
0022300873,-2.5
0022300878,4.5
0022300874,-11.0
0022300875,-7.0
0022300881,-15.5
0022300883,-6.5
0022300880,2.75
0022300884,1.0
0022300879,-9.5
0022300882,-5.0
0022300885,8.5
0022300892,-5.5
0022300887,1.0
0022300893,-8.5
0022300891,-6.75
0022300889,-1.25
0022300886,8.5
0022300890,9.5
0022300888,-11.25
0022300899,-2.75
0022300894,7.0
0022300901,-3.0
0022300895,-3.0
0022300898,4.0
0022300897,6.5
0022300900,13.0
0022300896,-4.0
0022300904,-4.5
0022300903,-1.0
0022300902,2.0
0022300908,-12.0
0022300906,2.0
0022300907,-8.5
0022300905,-10.5
0022300914,-8.5
0022300915,4.0
0022300911,-1.0
0022300912,-3.0
0022300913,3.5
0022300909,8.0
0022300916,6.5
0022300910,-2.5
0022300918,6.0
0022300921,-12.5
0022300920,5.5
0022300917,-8.0
0022300919,9.0
0022300923,2.5
0022300922,-12.5
0022300924,6.5
0022300932,-4.75
0022300930,-6.75
0022300928,0.0
0022300927,-7.0
0022300925,6.5
0022300929,-6.5
0022300931,-15.0
0022300926,-11.5
0022300934,7.0
0022300938,11.5
0022300935,3.5
0022300936,5.0
0022300937,-17.0
0022300933,-5.0
0022300945,-1.5
0022300944,-5.5
0022300941,-5.5
0022300939,-6.0
0022300943,6.5
0022300942,3.0
0022300940,2.25
0022300954,2.5
0022300947,-6.25
0022300953,4.5
0022300951,-5.5
0022300948,-5.0
0022300949,3.5
0022300952,-8.5
0022300946,-3.5
0022300950,2.5
0022300960,12.0
0022300958,-7.0
0022300955,-5.5
0022300959,-9.5
0022300956,6.0
0022300957,-8.5
0022300962,7.75
0022300963,8.0
0022300961,10.5
0022300966,1.5
0022300965,10.5
0022300964,-7.0
0022300974,7.5
0022300968,-8.0
0022300975,-3.0
0022300970,-13.0
0022300967,5.0
0022300973,-1.5
0022300972,10.5
0022300971,-9.5
0022300969,-10.0
0022300977,5.0
0022300981,-2.0
0022300976,2.5
0022300982,-9.5
0022300980,14.5
0022300978,1.0
0022300979,-11.0
0022300985,-3.0
0022300987,4.0
0022300988,-6.5
0022300986,-8.5
0022300990,-9.0
0022300983,-6.75
0022300989,-11.5
0022300984,-15.5
0022300993,7.0
0022300994,9.0
0022300995,7.5
0022300992,10.0
0022300991,-13.0
0022300996,-3.0
0022300998,-10.5
0022300997,11.0
0022301002,-9.0
0022300999,11.25
0022301003,12.0
0022301000,-15.5
0022301001,-11.0
0022301007,-10.5
0022301009,-8.5
0022301005,11.0
0022301010,-9.0
0022301004,3.0
0022301006,-3.5
0022301008,-14.5
0022301016,-4.5
0022301018,-7.5
0022301011,13.5
0022301014,-7.5
0022301013,-3.0
0022301017,14.5
0022301012,16.5
0022301015,-6.5
0022301019,-7.5
0022301025,10.0
0022301020,-2.5
0022301023,5.5
0022301026,10.5
0022301022,-6.0
0022301024,-10.0
0022301021,-7.5
0022301032,-2.5
0022301028,-9.0
0022301029,-3.5
0022301027,14.5
0022301031,-2.25
0022301030,-2.5
0022301036,6.5
0022301043,-6.0
0022301042,-7.5
0022301039,12.0
0022301038,-14.5
0022301034,10.5
0022301041,7.5
0022301040,-12.5
0022301037,-13.0
0022301035,-17.0
0022301033,-11.0
0022301045,-9.5
0022301047,-1.0
0022301044,5.0
0022301046,1.0
0022301055,4.5
0022301050,4.0
0022301053,14.0
0022301054,3.25
0022301059,-5.5
0022301051,-12.0
0022301058,-4.0
0022301048,9.5
0022301049,-4.0
0022301057,-4.5
0022301052,6.5
0022301056,-16.5
0022301061,2.0
0022301060,16.0
0022301063,-3.5
0022301071,-3.0
0022301070,8.25
0022301067,-7.0
0022301069,2.0
0022301068,-14.0
0022301066,3.0
0022301073,1.0
0022301062,12.5
0022301072,8.5
0022301064,1.5
0022301065,-3.25
0022301076,4.5
0022301074,6.0
0022301075,-13.0
0022301078,6.5
0022301081,12.0
0022301080,9.0
0022301077,-4.5
0022301084,-8.5
0022301083,3.75
0022301085,10.5
0022301079,14.0
0022301082,2.0
0022301086,-12.75
0022301089,-12.5
0022301092,-1.5
0022301090,-17.0
0022301091,-2.0
0022301087,18.25
0022301088,-3.0
0022301094,13.5
0022301095,13.0
0022301096,-2.5
0022301099,-15.25
0022301100,9.5
0022300589,1.0
0022301098,-7.5
0022301101,-3.0
0022301093,-3.0
0022301103,13.0
0022301109,-4.5
0022301106,7.0
0022301102,-1.5
0022301110,-6.0
0022301105,-12.0
0022301108,-17.5
0022301107,-12.5
0022301104,-11.5
0022301111,-3.0
0022301112,-3.75
0022301124,-12.0
0022301114,3.5
0022301113,3.0
0022301120,3.0
0022301125,-4.5
0022301119,1.5
0022301115,12.25
0022301117,-2.5
0022301118,-9.0
0022301123,-11.0
0022301097,0.0
0022301116,-6.0
0022301122,-14.5
0022301126,-12.5
0022301121,-1.0
0022301129,14.5
0022301130,-10.5
0022301127,-5.0
0022301128,-10.5
0022301133,-3.0
0022301143,2.0
0022301139,-4.25
0022301140,4.0
0022301134,-17.0
0022301141,10.5
0022301132,-4.0
0022301138,-6.0
0022301136,-7.0
0022301131,-9.0
0022301135,7.5
0022301142,-12.75
0022301137,-5.0
0022301147,3.5
0022301149,5.0
0022301150,2.5
0022301146,14.0
0022301153,-5.5
0022301151,5.5
0022301148,-3.5
0022301157,14.0
0022301144,12.5
0022301154,15.5
0022301155,2.0
0022301156,-9.5
0022301152,-18.0
0022301145,-15.0
0022301164,-7.5
0022301162,1.5
0022301165,11.5
0022301163,-17.0
0022301161,2.5
0022301160,-12.0
0022301158,-19.25
0022301159,-8.5
0022301167,-3.0
0022301170,-1.5
0022301166,11.0
0022301169,13.0
0022301168,11.0
0022301177,15.5
0022301179,-14.0
0022301175,-11.5
0022301171,-6.5
0022301174,-3.0
0022301185,4.5
0022301178,-12.0
0022301182,-4.0
0022301172,-2.0
0022301180,11.5
0022301183,6.0
0022301176,-14.0
0022301184,-16.0
0022301181,-11.0
0022301173,-7.0
0022301195,-1.5
0022301191,-6.0
0022301192,-13.0
0022301194,-2.5
0022301200,-17.5
0022301188,-13.5
0022301190,-13.0
0022301196,-19.5
0022301193,14.0
0022301199,4.5
0022301189,-16.0
0022301198,-11.0
0022301186,-10.0
0022301197,-4.5
0022301187,-14.5
