GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400072,2024-10-23,1610612744,Golden State Warriors,1,1,0,1.0,48.0,128.2,128.4,94.4,96.3,33.8,32.1,0.792,2.11,22.9,0.388,0.729,0.574,0.165,0.624,0.659,109.7,108.5,90.42,109,0.676
0022400068,2024-10-23,1610612745,Houston Rockets,1,0,1,0.0,48.0,101.2,109.4,112.8,114.6,-11.6,-5.2,0.5,2.38,13.6,0.373,0.6,0.47,0.083,0.432,0.47,100.7,96.0,80.0,96,0.427
0022400063,2024-10-23,1610612754,Indiana Pacers,1,1,0,1.0,48.0,112.7,113.9,106.5,110.1,6.2,3.8,0.762,2.13,22.2,0.256,0.679,0.49,0.149,0.56,0.612,102.2,100.0,83.33,101,0.586
0022400071,2024-10-23,1610612746,LA Clippers,1,0,1,0.0,53.0,98.9,100.0,104.5,102.7,-5.6,-2.7,0.643,1.23,17.3,0.293,0.864,0.539,0.195,0.5,0.537,102.0,102.34,85.28,113,0.448
0022400070,2024-10-23,1610612763,Memphis Grizzlies,1,1,0,1.0,48.0,119.9,120.0,115.0,119.2,4.9,0.8,0.651,2.15,18.8,0.296,0.612,0.447,0.124,0.566,0.6,106.4,104.5,87.08,105,0.478
0022400065,2024-10-23,1610612748,Miami Heat,1,0,1,0.0,48.0,100.2,100.0,114.1,118.4,-13.8,-18.4,0.75,2.18,18.3,0.192,0.61,0.414,0.113,0.457,0.512,99.2,97.5,81.25,97,0.424
0022400066,2024-10-23,1610612749,Milwaukee Bucks,1,1,0,1.0,48.0,124.4,121.6,105.9,109.0,18.5,12.6,0.628,1.93,19.6,0.22,0.644,0.47,0.137,0.638,0.662,101.3,101.0,84.17,102,0.63
0022400069,2024-10-23,1610612740,New Orleans Pelicans,1,1,0,1.0,48.0,110.6,113.9,101.8,102.8,8.7,11.1,0.644,2.42,19.5,0.231,0.78,0.5,0.111,0.536,0.579,110.1,108.0,90.0,108,0.572
0022400065,2024-10-23,1610612753,Orlando Magic,1,1,0,1.0,48.0,114.1,118.4,100.2,100.0,13.8,18.4,0.683,2.0,18.8,0.39,0.808,0.586,0.143,0.521,0.549,99.2,97.5,81.25,98,0.576
0022400066,2024-10-23,1610612755,Philadelphia 76ers,1,0,1,0.0,48.0,105.9,109.0,124.4,121.6,-18.5,-12.6,0.439,1.8,12.9,0.356,0.78,0.53,0.1,0.459,0.496,101.3,101.0,84.17,100,0.37
0022400071,2024-10-23,1610612756,Phoenix Suns,1,1,0,1.0,53.0,104.5,102.7,98.9,100.0,5.6,2.7,0.658,1.14,17.4,0.136,0.707,0.461,0.195,0.583,0.624,102.0,102.34,85.28,113,0.552
0022400072,2024-10-23,1610612757,Portland Trail Blazers,1,0,1,0.0,48.0,94.4,96.3,128.2,128.4,-33.8,-32.1,0.583,1.17,14.5,0.271,0.612,0.426,0.167,0.435,0.494,109.7,108.5,90.42,108,0.324
0022400067,2024-10-23,1610612761,Toronto Raptors,1,0,1,0.0,48.0,102.2,102.9,131.5,134.7,-29.3,-31.7,0.694,1.32,16.9,0.385,0.718,0.527,0.184,0.488,0.537,103.6,102.0,85.0,103,0.352
0022400070,2024-10-23,1610612762,Utah Jazz,1,0,1,0.0,48.0,115.0,119.2,119.9,120.0,-4.9,-0.8,0.525,1.24,14.6,0.388,0.704,0.553,0.163,0.529,0.592,106.4,104.5,87.08,104,0.522
0022400073,2024-10-24,1610612738,Boston Celtics,1,1,0,1.0,48.0,117.4,117.3,94.5,99.0,22.9,18.3,0.5,1.5,15.0,0.3,0.714,0.519,0.135,0.561,0.599,105.9,103.5,86.25,104,0.564
0022400074,2024-10-24,1610612742,Dallas Mavericks,1,1,0,1.0,48.0,114.2,115.4,105.3,103.8,8.9,11.6,0.643,2.7,18.1,0.302,0.714,0.482,0.096,0.505,0.535,104.3,104.5,87.08,104,0.496
0022400075,2024-10-24,1610612743,Denver Nuggets,1,0,1,0.0,48.0,84.3,87.9,96.9,104.1,-12.5,-16.2,0.829,1.81,19.0,0.391,0.683,0.532,0.162,0.393,0.418,104.2,98.5,82.08,99,0.472
0022400076,2024-10-24,1610612750,Minnesota Timberwolves,1,1,0,1.0,48.0,112.0,115.8,112.3,112.7,-0.3,3.1,0.585,1.41,18.0,0.17,0.809,0.489,0.168,0.593,0.626,103.4,101.5,84.58,101,0.485
0022400075,2024-10-24,1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,96.9,104.1,84.3,87.9,12.5,16.2,0.535,1.92,16.4,0.317,0.609,0.468,0.122,0.465,0.48,104.2,98.5,82.08,98,0.528
0022400076,2024-10-24,1610612758,Sacramento Kings,1,0,1,0.0,48.0,112.3,112.7,112.0,115.8,0.3,-3.1,0.553,2.33,16.0,0.191,0.83,0.511,0.088,0.53,0.59,103.4,101.5,84.58,102,0.515
0022400074,2024-10-24,1610612759,San Antonio Spurs,1,0,1,0.0,48.0,105.3,103.8,114.2,115.4,-8.9,-11.6,0.769,1.58,20.3,0.286,0.698,0.518,0.181,0.523,0.564,104.3,104.5,87.08,105,0.504
0022400073,2024-10-24,1610612764,Washington Wizards,1,0,1,0.0,48.0,94.5,99.0,117.4,117.3,-22.9,-18.3,0.659,1.8,18.5,0.286,0.7,0.481,0.146,0.468,0.496,105.9,103.5,86.25,103,0.436
0022400079,2024-10-25,1610612737,Atlanta Hawks,1,1,0,1.0,48.0,119.4,119.0,113.6,116.5,5.8,2.5,0.641,1.79,17.6,0.267,0.567,0.438,0.133,0.568,0.64,105.2,104.0,86.67,105,0.577
0022400077,2024-10-25,1610612751,Brooklyn Nets,1,0,1,0.0,48.0,97.8,102.0,118.9,118.4,-21.1,-16.3,0.629,1.16,16.5,0.255,0.825,0.505,0.192,0.506,0.547,100.4,98.5,82.08,99,0.35
0022400079,2024-10-25,1610612766,Charlotte Hornets,1,0,1,0.0,48.0,113.6,116.5,119.4,119.0,-5.8,-2.5,0.595,1.22,14.6,0.433,0.733,0.562,0.175,0.495,0.547,105.2,104.0,86.67,103,0.423
0022400083,2024-10-25,1610612741,Chicago Bulls,1,1,0,1.0,48.0,124.2,122.0,109.9,114.0,14.2,8.0,0.652,3.0,20.0,0.22,0.76,0.49,0.092,0.589,0.627,109.1,108.0,90.0,109,0.55
0022400080,2024-10-25,1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,112.9,114.1,98.6,101.0,14.3,13.1,0.667,2.15,20.9,0.182,0.739,0.467,0.131,0.591,0.613,101.3,99.5,82.92,99,0.603
0022400080,2024-10-25,1610612765,Detroit Pistons,1,0,1,0.0,48.0,98.6,101.0,112.9,114.1,-14.3,-13.1,0.658,1.14,18.2,0.261,0.818,0.533,0.22,0.549,0.571,101.3,99.5,82.92,100,0.397
0022400084,2024-10-25,1610612744,Golden State Warriors,1,1,0,1.0,48.0,121.4,123.3,77.2,82.7,44.2,40.6,0.686,2.33,22.0,0.393,0.657,0.537,0.146,0.575,0.584,108.0,103.5,86.25,103,0.731
0022400082,2024-10-25,1610612745,Houston Rockets,1,1,0,1.0,48.0,116.5,117.4,96.6,100.0,20.0,17.4,0.465,1.05,12.8,0.467,0.683,0.575,0.174,0.526,0.562,110.8,108.5,90.42,109,0.581
0022400081,2024-10-25,1610612754,Indiana Pacers,1,0,1,0.0,48.0,99.2,100.0,125.8,126.8,-26.6,-26.8,0.683,1.75,20.1,0.289,0.707,0.488,0.163,0.512,0.534,98.3,97.5,81.25,98,0.409
0022400085,2024-10-25,1610612747,Los Angeles Lakers,1,1,0,1.0,48.0,124.0,121.8,114.3,113.7,9.7,8.1,0.825,2.54,23.4,0.189,0.8,0.506,0.129,0.627,0.667,100.3,101.5,84.58,101,0.541
0022400082,2024-10-25,1610612763,Memphis Grizzlies,1,0,1,0.0,48.0,96.6,100.0,116.5,117.4,-20.0,-17.4,0.632,1.26,15.9,0.317,0.533,0.425,0.176,0.473,0.505,110.8,108.5,90.42,108,0.419
0022400083,2024-10-25,1610612749,Milwaukee Bucks,1,0,1,0.0,48.0,109.9,114.0,124.2,122.0,-14.2,-8.0,0.522,1.6,16.8,0.24,0.78,0.51,0.14,0.565,0.587,109.1,108.0,90.0,107,0.45
0022400086,2024-10-25,1610612740,New Orleans Pelicans,1,1,0,1.0,48.0,102.3,102.9,94.7,101.0,7.6,2.0,0.694,1.79,18.0,0.259,0.691,0.477,0.137,0.488,0.527,105.7,102.0,85.0,102,0.509
0022400081,2024-10-25,1610612752,New York Knicks,1,1,0,1.0,48.0,125.8,126.8,99.2,100.0,26.6,26.8,0.432,1.58,14.8,0.293,0.711,0.512,0.124,0.595,0.636,98.3,97.5,81.25,97,0.591
0022400077,2024-10-25,1610612753,Orlando Magic,1,1,0,1.0,48.0,118.9,118.4,97.8,102.0,21.1,16.3,0.718,2.15,21.1,0.175,0.745,0.495,0.133,0.62,0.648,100.4,98.5,82.08,98,0.65
0022400078,2024-10-25,1610612755,Philadelphia 76ers,1,0,1,0.0,48.0,101.6,104.9,109.3,113.9,-7.7,-9.0,0.655,1.19,14.2,0.273,0.477,0.364,0.157,0.441,0.539,105.3,101.5,84.58,102,0.368
0022400085,2024-10-25,1610612756,Phoenix Suns,1,0,1,0.0,48.0,114.3,113.7,124.0,121.8,-9.7,-8.1,0.833,2.06,24.3,0.2,0.811,0.494,0.167,0.616,0.648,100.3,101.5,84.58,102,0.459
0022400086,2024-10-25,1610612757,Portland Trail Blazers,1,0,1,0.0,48.0,94.7,101.0,102.3,102.9,-7.6,-2.0,0.703,1.3,18.1,0.309,0.741,0.523,0.196,0.483,0.521,105.7,102.0,85.0,102,0.491
0022400078,2024-10-25,1610612761,Toronto Raptors,1,1,0,1.0,48.0,109.3,113.9,101.6,104.9,7.7,9.0,0.714,0.93,16.8,0.523,0.727,0.636,0.267,0.5,0.597,105.3,101.5,84.58,101,0.632
0022400084,2024-10-25,1610612762,Utah Jazz,1,0,1,0.0,48.0,77.2,82.7,121.4,123.3,-44.2,-40.6,0.621,0.82,12.5,0.343,0.607,0.463,0.212,0.364,0.416,108.0,103.5,86.25,104,0.269
0022400089,2024-10-26,1610612738,Boston Celtics,1,1,0,1.0,48.0,123.8,126.5,113.8,121.6,9.9,4.9,0.5,1.9,14.2,0.327,0.617,0.465,0.102,0.544,0.601,101.9,97.5,81.25,98,0.496
0022400088,2024-10-26,1610612766,Charlotte Hornets,1,0,1,0.0,48.0,102.7,108.2,114.8,116.3,-12.1,-8.2,0.513,1.0,14.4,0.396,0.694,0.539,0.204,0.511,0.539,101.3,98.0,81.67,98,0.404
0022400091,2024-10-26,1610612741,Chicago Bulls,1,0,1,0.0,48.0,81.4,82.6,97.6,99.1,-16.2,-16.5,0.719,0.88,15.1,0.222,0.828,0.528,0.226,0.429,0.467,116.7,115.0,95.83,115,0.392
0022400090,2024-10-26,1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,123.9,127.4,108.3,111.5,15.6,15.8,0.574,1.59,18.1,0.37,0.645,0.528,0.16,0.636,0.656,108.0,105.0,87.5,106,0.6
0022400095,2024-10-26,1610612742,Dallas Mavericks,1,0,1,0.0,48.0,104.2,104.1,113.7,117.5,-9.5,-13.4,0.595,2.44,16.5,0.246,0.761,0.476,0.092,0.468,0.505,99.1,97.5,81.25,98,0.411
0022400087,2024-10-26,1610612743,Denver Nuggets,1,0,1,0.0,48.0,106.6,107.2,112.1,114.7,-5.5,-7.5,0.571,2.0,15.2,0.278,0.705,0.469,0.103,0.483,0.533,97.4,96.0,80.0,97,0.461
0022400089,2024-10-26,1610612765,Detroit Pistons,1,0,1,0.0,48.0,113.8,121.6,123.8,126.5,-9.9,-4.9,0.628,1.8,19.0,0.383,0.673,0.535,0.155,0.568,0.604,101.9,97.5,81.25,97,0.504
0022400094,2024-10-26,1610612745,Houston Rockets,1,0,1,0.0,48.0,101.7,111.6,110.9,113.5,-9.2,-2.0,0.553,1.91,15.9,0.298,0.683,0.459,0.116,0.484,0.524,101.3,95.5,79.58,95,0.417
0022400087,2024-10-26,1610612746,LA Clippers,1,1,0,1.0,48.0,112.1,114.7,106.6,107.2,5.5,7.5,0.75,1.76,21.7,0.295,0.722,0.531,0.179,0.561,0.597,97.4,96.0,80.0,95,0.539
0022400096,2024-10-26,1610612747,Los Angeles Lakers,1,1,0,1.0,48.0,120.7,122.4,117.6,119.8,3.1,2.6,0.667,1.68,20.5,0.378,0.818,0.596,0.178,0.598,0.639,108.3,106.5,88.75,107,0.504
0022400092,2024-10-26,1610612763,Memphis Grizzlies,1,1,0,1.0,48.0,114.2,118.1,104.4,106.7,9.8,11.4,0.826,2.11,24.7,0.279,0.685,0.505,0.171,0.61,0.642,107.4,104.5,87.08,105,0.604
0022400088,2024-10-26,1610612748,Miami Heat,1,1,0,1.0,48.0,114.8,116.3,102.7,108.2,12.1,8.2,0.825,2.36,22.8,0.306,0.604,0.461,0.143,0.547,0.58,101.3,98.0,81.67,98,0.596
0022400093,2024-10-26,1610612750,Minnesota Timberwolves,1,1,0,1.0,48.0,113.8,110.9,97.4,101.0,16.4,9.9,0.744,2.23,20.7,0.213,0.686,0.459,0.129,0.554,0.593,101.1,100.5,83.75,101,0.565
0022400091,2024-10-26,1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,97.6,99.1,81.4,82.6,16.2,16.5,0.467,2.1,14.4,0.172,0.778,0.472,0.087,0.458,0.492,116.7,115.0,95.83,115,0.608
0022400092,2024-10-26,1610612753,Orlando Magic,1,0,1,0.0,48.0,104.4,106.7,114.2,118.1,-9.8,-11.4,0.568,1.11,15.0,0.315,0.721,0.495,0.183,0.523,0.559,107.4,104.5,87.08,104,0.396
0022400095,2024-10-26,1610612756,Phoenix Suns,1,1,0,1.0,48.0,113.7,117.5,104.2,104.1,9.5,13.4,0.722,2.36,19.4,0.239,0.754,0.524,0.113,0.538,0.592,99.1,97.5,81.25,97,0.589
0022400096,2024-10-26,1610612758,Sacramento Kings,1,0,1,0.0,48.0,117.6,119.8,120.7,122.4,-3.1,-2.6,0.711,2.29,21.9,0.182,0.622,0.404,0.132,0.597,0.641,108.3,106.5,88.75,106,0.496
0022400094,2024-10-26,1610612759,San Antonio Spurs,1,1,0,1.0,48.0,110.9,113.5,101.7,111.6,9.2,2.0,0.59,1.35,17.6,0.317,0.702,0.541,0.177,0.544,0.597,101.3,95.5,79.58,96,0.583
0022400093,2024-10-26,1610612761,Toronto Raptors,1,0,1,0.0,48.0,97.4,101.0,113.8,110.9,-16.4,-9.9,0.707,1.45,20.0,0.314,0.787,0.541,0.2,0.511,0.528,101.1,100.5,83.75,100,0.435
0022400090,2024-10-26,1610612764,Washington Wizards,1,0,1,0.0,48.0,108.3,111.5,123.9,127.4,-15.6,-15.8,0.676,1.67,16.6,0.355,0.63,0.472,0.144,0.464,0.527,108.0,105.0,87.5,104,0.4
0022400100,2024-10-27,1610612737,Atlanta Hawks,1,0,1,0.0,48.0,97.4,103.0,125.4,125.5,-28.0,-22.5,0.667,1.2,16.2,0.383,0.694,0.523,0.198,0.451,0.501,104.4,101.5,84.58,101,0.364
0022400098,2024-10-27,1610612751,Brooklyn Nets,1,1,0,1.0,48.0,113.7,116.2,103.4,103.0,10.3,13.1,0.59,1.92,16.8,0.283,0.795,0.515,0.121,0.516,0.569,99.9,99.0,82.5,99,0.523
0022400101,2024-10-27,1610612744,Golden State Warriors,1,0,1,0.0,48.0,99.4,100.0,107.6,108.7,-8.2,-8.7,0.5,0.9,13.6,0.315,0.686,0.495,0.202,0.511,0.532,104.4,103.5,86.25,104,0.427
0022400097,2024-10-27,1610612754,Indiana Pacers,1,0,1,0.0,53.0,101.8,105.6,105.7,108.3,-3.9,-2.7,0.718,1.4,18.9,0.265,0.552,0.421,0.185,0.542,0.576,101.3,98.26,81.89,108,0.517
0022400101,2024-10-27,1610612746,LA Clippers,1,1,0,1.0,48.0,107.6,108.7,99.4,100.0,8.2,8.7,0.643,1.5,18.5,0.314,0.685,0.505,0.175,0.522,0.559,104.4,103.5,86.25,103,0.573
0022400098,2024-10-27,1610612749,Milwaukee Bucks,1,0,1,0.0,48.0,103.4,103.0,113.7,116.2,-10.3,-13.1,0.606,1.11,15.7,0.205,0.717,0.485,0.182,0.514,0.582,99.9,99.0,82.5,99,0.477
0022400099,2024-10-27,1610612740,New Orleans Pelicans,1,0,1,0.0,48.0,102.4,106.2,123.7,128.9,-21.2,-22.7,0.632,1.41,16.9,0.396,0.5,0.449,0.175,0.477,0.523,100.8,97.0,80.83,97,0.416
0022400100,2024-10-27,1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,125.4,125.5,97.4,103.0,28.0,22.5,0.591,2.6,18.2,0.306,0.617,0.477,0.098,0.584,0.621,104.4,101.5,84.58,102,0.636
0022400097,2024-10-27,1610612755,Philadelphia 76ers,1,1,0,1.0,53.0,105.7,108.3,101.8,105.6,3.9,2.7,0.357,0.75,10.0,0.448,0.735,0.579,0.183,0.485,0.528,101.3,98.26,81.89,109,0.483
0022400099,2024-10-27,1610612757,Portland Trail Blazers,1,1,0,1.0,48.0,123.7,128.9,102.4,106.2,21.2,22.7,0.581,1.56,16.8,0.5,0.604,0.551,0.165,0.538,0.584,100.8,97.0,80.83,97,0.584
0022400103,2024-10-28,1610612737,Atlanta Hawks,1,0,1,0.0,48.0,111.4,112.3,110.3,115.2,1.1,-3.0,0.821,2.0,21.6,0.222,0.725,0.49,0.151,0.574,0.614,108.3,105.5,87.92,106,0.542
0022400104,2024-10-28,1610612738,Boston Celtics,1,1,0,1.0,48.0,112.9,117.8,103.2,105.9,9.7,11.9,0.558,1.71,17.9,0.191,0.796,0.5,0.139,0.598,0.624,105.0,101.5,84.58,101,0.559
0022400108,2024-10-28,1610612741,Chicago Bulls,1,1,0,1.0,48.0,119.5,120.0,113.1,118.3,6.3,1.7,0.8,4.0,23.4,0.241,0.646,0.455,0.086,0.575,0.586,107.1,104.5,87.08,105,0.512
0022400106,2024-10-28,1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,112.8,112.2,103.1,108.3,9.7,3.9,0.538,1.5,16.0,0.295,0.635,0.479,0.143,0.549,0.594,99.2,97.0,80.83,98,0.547
0022400110,2024-10-28,1610612742,Dallas Mavericks,1,1,0,1.0,48.0,106.3,110.0,97.4,101.0,8.9,9.0,0.628,1.93,18.6,0.327,0.633,0.487,0.14,0.511,0.537,104.1,100.5,83.75,100,0.553
0022400107,2024-10-28,1610612743,Denver Nuggets,1,1,0,1.0,53.0,115.2,112.4,108.5,109.6,6.8,2.7,0.617,1.81,18.5,0.288,0.613,0.465,0.142,0.536,0.582,102.1,102.79,85.66,113,0.531
0022400105,2024-10-28,1610612765,Detroit Pistons,1,0,1,0.0,48.0,101.6,102.1,107.3,110.4,-5.7,-8.3,0.4,0.82,10.8,0.357,0.736,0.541,0.177,0.462,0.498,97.6,96.0,80.0,96,0.405
0022400109,2024-10-28,1610612745,Houston Rockets,1,1,0,1.0,48.0,112.1,115.2,104.9,107.4,7.2,7.8,0.571,1.67,15.6,0.308,0.604,0.457,0.13,0.5,0.555,95.4,93.0,77.5,92,0.503
0022400102,2024-10-28,1610612754,Indiana Pacers,1,0,1,0.0,48.0,115.9,113.9,114.7,119.0,1.2,-5.1,0.61,1.92,17.7,0.302,0.66,0.47,0.129,0.54,0.568,101.5,100.5,83.75,101,0.463
0022400111,2024-10-28,1610612747,Los Angeles Lakers,1,0,1,0.0,48.0,102.0,108.2,111.5,113.5,-9.4,-5.3,0.641,2.08,17.9,0.305,0.755,0.509,0.124,0.489,0.515,100.4,96.5,80.42,97,0.462
0022400108,2024-10-28,1610612763,Memphis Grizzlies,1,0,1,0.0,48.0,113.1,118.3,119.5,120.0,-6.3,-1.7,0.725,3.7,22.7,0.354,0.759,0.545,0.096,0.523,0.527,107.1,104.5,87.08,104,0.488
0022400105,2024-10-28,1610612748,Miami Heat,1,1,0,1.0,48.0,107.3,110.4,101.6,102.1,5.7,8.3,0.632,2.0,17.9,0.264,0.643,0.459,0.125,0.517,0.548,97.6,96.0,80.0,96,0.595
0022400104,2024-10-28,1610612749,Milwaukee Bucks,1,0,1,0.0,48.0,103.2,105.9,112.9,117.8,-9.7,-11.9,0.486,1.06,13.8,0.204,0.809,0.5,0.167,0.5,0.565,105.0,101.5,84.58,102,0.441
0022400106,2024-10-28,1610612752,New York Knicks,1,0,1,0.0,48.0,103.1,108.3,112.8,112.2,-9.7,-3.9,0.55,1.38,16.1,0.365,0.705,0.521,0.167,0.494,0.531,99.2,97.0,80.83,96,0.453
0022400102,2024-10-28,1610612753,Orlando Magic,1,1,0,1.0,48.0,114.7,119.0,115.9,113.9,-1.2,5.1,0.667,1.73,18.3,0.34,0.698,0.53,0.15,0.548,0.597,101.5,100.5,83.75,100,0.537
0022400111,2024-10-28,1610612756,Phoenix Suns,1,1,0,1.0,48.0,111.5,113.5,102.0,108.2,9.4,5.3,0.525,1.91,16.3,0.245,0.695,0.491,0.115,0.523,0.569,100.4,96.5,80.42,96,0.538
0022400112,2024-10-28,1610612757,Portland Trail Blazers,1,0,1,0.0,48.0,95.9,100.0,112.1,114.4,-16.2,-14.4,0.486,0.94,12.9,0.327,0.756,0.526,0.184,0.446,0.509,100.6,97.5,81.25,98,0.421
0022400112,2024-10-28,1610612758,Sacramento Kings,1,1,0,1.0,48.0,112.1,114.4,95.9,100.0,16.2,14.4,0.676,1.56,18.8,0.244,0.673,0.474,0.165,0.543,0.603,100.6,97.5,81.25,97,0.579
0022400109,2024-10-28,1610612759,San Antonio Spurs,1,0,1,0.0,48.0,104.9,107.4,112.1,115.2,-7.2,-7.8,0.595,1.29,16.4,0.396,0.692,0.543,0.181,0.483,0.525,95.4,93.0,77.5,94,0.497
0022400107,2024-10-28,1610612761,Toronto Raptors,1,0,1,0.0,53.0,108.5,109.6,115.2,112.4,-6.8,-2.7,0.612,2.0,18.1,0.387,0.712,0.535,0.132,0.495,0.529,102.1,102.79,85.66,114,0.469
0022400110,2024-10-28,1610612762,Utah Jazz,1,0,1,0.0,48.0,97.4,101.0,106.3,110.0,-8.9,-9.0,0.706,1.6,16.3,0.367,0.673,0.513,0.149,0.424,0.487,104.1,100.5,83.75,101,0.447
0022400103,2024-10-28,1610612764,Washington Wizards,1,1,0,1.0,48.0,110.3,115.2,111.4,112.3,-1.1,3.0,0.585,1.33,16.8,0.275,0.778,0.51,0.171,0.566,0.601,108.3,105.5,87.92,105,0.458
0022400113,2024-10-29,1610612751,Brooklyn Nets,1,0,1,0.0,53.0,126.5,131.1,136.3,137.1,-9.8,-6.0,0.755,4.11,23.7,0.271,0.735,0.505,0.085,0.615,0.644,97.6,95.55,79.62,106,0.474
0022400114,2024-10-29,1610612742,Dallas Mavericks,1,1,0,1.0,48.0,121.3,122.4,117.0,117.5,4.3,4.9,0.556,2.5,18.2,0.3,0.705,0.489,0.102,0.57,0.595,98.2,97.5,81.25,98,0.515
0022400113,2024-10-29,1610612743,Denver Nuggets,1,1,0,1.0,53.0,136.3,137.1,126.5,131.1,9.8,6.0,0.674,6.2,20.8,0.265,0.729,0.495,0.048,0.59,0.656,97.6,95.55,79.62,105,0.526
0022400116,2024-10-29,1610612744,Golden State Warriors,1,1,0,1.0,48.0,124.3,129.2,106.5,110.4,17.9,18.8,0.739,4.25,23.1,0.327,0.676,0.472,0.083,0.582,0.604,99.6,96.0,80.0,96,0.562
0022400114,2024-10-29,1610612750,Minnesota Timberwolves,1,0,1,0.0,48.0,117.0,117.5,121.3,122.4,-4.3,-4.9,0.846,1.65,23.1,0.295,0.7,0.511,0.206,0.63,0.645,98.2,97.5,81.25,97,0.485
0022400116,2024-10-29,1610612740,New Orleans Pelicans,1,0,1,0.0,48.0,106.5,110.4,124.3,129.2,-17.9,-18.8,0.575,0.96,17.6,0.324,0.673,0.528,0.25,0.601,0.627,99.6,96.0,80.0,96,0.438
0022400115,2024-10-29,1610612758,Sacramento Kings,1,1,0,1.0,48.0,111.7,115.3,95.8,98.0,15.9,17.3,0.542,2.17,18.8,0.311,0.732,0.545,0.122,0.565,0.576,100.7,98.0,81.67,98,0.606
0022400115,2024-10-29,1610612762,Utah Jazz,1,0,1,0.0,48.0,95.8,98.0,111.7,115.3,-15.9,-17.3,0.686,1.41,17.5,0.268,0.689,0.455,0.173,0.472,0.504,100.7,98.0,81.67,98,0.394
0022400121,2024-10-30,1610612737,Atlanta Hawks,1,0,1,0.0,48.0,109.8,113.2,120.9,125.5,-11.1,-12.3,0.622,1.65,18.5,0.36,0.744,0.538,0.16,0.537,0.576,109.6,106.0,88.33,106,0.447
