GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022500006,2025-10-23,1610612744,Golden State Warriors,1,1,0,1.0,53.0,125.7,128.0,122.2,123.6,3.4,4.5,0.66,3.67,21.2,0.291,0.778,0.51,0.084,0.596,0.623,97.9,96.45,80.38,107,0.515
0022500005,2025-10-23,1610612754,Indiana Pacers,1,0,1,0.0,58.0,107.5,108.0,115.2,114.6,-7.7,-6.6,0.457,1.5,13.0,0.246,0.821,0.504,0.112,0.5,0.551,102.6,102.62,85.52,125,0.447
0022500005,2025-10-23,1610612760,Oklahoma City Thunder,1,1,0,1.0,58.0,115.2,114.6,107.5,108.0,7.7,6.6,0.395,1.21,11.3,0.179,0.754,0.496,0.114,0.505,0.6,102.6,102.62,85.52,123,0.553
0022500090,2025-10-24,1610612737,Atlanta Hawks,1,1,0,1.0,48.0,106.4,109.9,102.6,103.9,3.8,6.0,0.634,1.63,18.7,0.255,0.642,0.46,0.158,0.529,0.57,104.3,102.0,85.0,101,0.566
0022500018,2025-10-24,1610612738,Boston Celtics,1,0,1,0.0,48.0,98.3,101.1,109.4,112.9,-11.0,-11.8,0.543,1.19,15.2,0.235,0.545,0.396,0.17,0.518,0.536,96.3,93.5,77.92,94,0.438
0022500091,2025-10-24,1610612751,Brooklyn Nets,1,0,1,0.0,48.0,113.7,119.2,124.3,124.8,-10.6,-5.5,0.612,1.5,20.1,0.319,0.705,0.505,0.192,0.609,0.626,107.2,104.5,87.08,104,0.441
0022500091,2025-10-24,1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,124.3,124.8,113.7,119.2,10.6,5.5,0.727,1.88,21.6,0.295,0.681,0.495,0.162,0.646,0.672,107.2,104.5,87.08,105,0.559
0022500096,2025-10-24,1610612742,Dallas Mavericks,1,0,1,0.0,48.0,95.6,99.1,106.6,107.3,-11.0,-8.3,0.605,1.1,16.1,0.226,0.774,0.5,0.194,0.489,0.536,110.8,108.5,90.42,108,0.469
0022500093,2025-10-24,1610612765,Detroit Pistons,1,1,0,1.0,48.0,111.5,115.0,109.8,111.0,1.7,4.0,0.619,1.44,17.8,0.392,0.649,0.528,0.18,0.556,0.574,102.1,100.0,83.33,100,0.532
0022500097,2025-10-24,1610612744,Golden State Warriors,1,0,1,0.0,48.0,108.0,107.2,123.0,126.4,-15.0,-19.2,0.686,0.96,16.1,0.34,0.705,0.516,0.225,0.538,0.612,111.6,110.5,92.08,111,0.427
0022500093,2025-10-24,1610612745,Houston Rockets,1,0,1,0.0,48.0,109.8,111.0,111.5,115.0,-1.7,-4.0,0.469,1.07,11.1,0.351,0.608,0.472,0.14,0.446,0.533,102.1,100.0,83.33,100,0.468
0022500099,2025-10-24,1610612746,LA Clippers,1,1,0,1.0,48.0,133.8,133.0,102.4,105.2,31.4,27.8,0.711,1.68,23.0,0.303,0.667,0.533,0.196,0.697,0.738,98.0,97.0,80.83,97,0.674
0022500019,2025-10-24,1610612747,Los Angeles Lakers,1,1,0,1.0,48.0,134.6,137.6,116.7,117.0,17.9,20.6,0.578,2.17,20.3,0.265,0.627,0.482,0.129,0.671,0.71,94.7,93.5,77.92,93,0.614
0022500094,2025-10-24,1610612763,Memphis Grizzlies,1,0,1,0.0,48.0,98.9,100.9,127.3,129.2,-28.5,-28.3,0.763,1.45,18.2,0.283,0.62,0.436,0.177,0.468,0.531,115.0,113.0,94.17,113,0.375
0022500094,2025-10-24,1610612748,Miami Heat,1,1,0,1.0,48.0,127.3,129.2,98.9,100.9,28.5,28.3,0.618,1.7,20.5,0.38,0.717,0.564,0.177,0.632,0.654,115.0,113.0,94.17,113,0.625
0022500092,2025-10-24,1610612749,Milwaukee Bucks,1,1,0,1.0,48.0,115.1,117.3,110.4,110.5,4.7,6.8,0.532,1.32,16.9,0.373,0.745,0.559,0.183,0.6,0.604,105.5,104.5,87.08,104,0.518
0022500019,2025-10-24,1610612750,Minnesota Timberwolves,1,0,1,0.0,48.0,116.7,117.0,134.6,137.6,-17.9,-20.6,0.585,2.0,17.5,0.373,0.735,0.518,0.128,0.54,0.566,94.7,93.5,77.92,94,0.386
0022500095,2025-10-24,1610612740,New Orleans Pelicans,1,0,1,0.0,53.0,106.7,110.5,110.7,112.1,-4.0,-1.7,0.571,1.6,16.1,0.339,0.533,0.437,0.143,0.485,0.528,98.4,96.0,80.0,105,0.479
0022500018,2025-10-24,1610612752,New York Knicks,1,1,0,1.0,48.0,109.4,112.9,98.3,101.1,11.0,11.8,0.697,1.15,16.3,0.455,0.765,0.604,0.215,0.483,0.541,96.3,93.5,77.92,93,0.562
0022500090,2025-10-24,1610612753,Orlando Magic,1,0,1,0.0,48.0,102.6,103.9,106.4,109.9,-3.8,-6.0,0.568,0.95,14.7,0.358,0.745,0.54,0.214,0.532,0.567,104.3,102.0,85.0,103,0.434
0022500099,2025-10-24,1610612756,Phoenix Suns,1,0,1,0.0,48.0,102.4,105.2,133.8,133.0,-31.4,-27.8,0.622,1.28,16.5,0.333,0.697,0.467,0.186,0.5,0.528,98.0,97.0,80.83,97,0.326
0022500097,2025-10-24,1610612757,Portland Trail Blazers,1,1,0,1.0,48.0,123.0,126.4,108.0,107.2,15.0,19.2,0.6,1.58,19.7,0.295,0.66,0.484,0.173,0.624,0.668,111.6,110.5,92.08,110,0.573
0022500098,2025-10-24,1610612758,Sacramento Kings,1,1,0,1.0,48.0,107.6,108.2,101.5,105.1,6.1,3.2,0.575,1.77,18.4,0.109,0.633,0.379,0.134,0.566,0.586,100.0,98.0,81.67,97,0.496
0022500095,2025-10-24,1610612759,San Antonio Spurs,1,1,0,1.0,53.0,110.7,112.1,106.7,110.5,4.0,1.7,0.556,1.32,15.7,0.467,0.661,0.563,0.178,0.526,0.548,98.4,96.0,80.0,107,0.521
0022500092,2025-10-24,1610612761,Toronto Raptors,1,0,1,0.0,48.0,110.4,110.5,115.1,117.3,-4.7,-6.8,0.595,1.56,17.5,0.255,0.627,0.441,0.152,0.559,0.585,105.5,104.5,87.08,105,0.482
0022500098,2025-10-24,1610612762,Utah Jazz,1,0,1,0.0,48.0,101.5,105.1,107.6,108.2,-6.1,-3.2,0.658,1.25,17.7,0.367,0.891,0.621,0.202,0.517,0.556,100.0,98.0,81.67,99,0.504
0022500096,2025-10-24,1610612764,Washington Wizards,1,1,0,1.0,48.0,106.6,107.3,95.6,99.1,11.0,8.3,0.659,1.59,18.2,0.226,0.774,0.5,0.156,0.539,0.569,110.8,108.5,90.42,109,0.531
0022500101,2025-10-25,1610612737,Atlanta Hawks,1,0,1,0.0,48.0,103.9,104.2,117.8,123.2,-13.8,-19.0,0.714,1.47,18.0,0.333,0.627,0.476,0.177,0.506,0.531,97.8,95.5,79.58,96,0.406
0022500102,2025-10-25,1610612766,Charlotte Hornets,1,0,1,0.0,48.0,114.9,118.6,119.0,121.4,-4.1,-2.7,0.698,1.76,20.0,0.34,0.673,0.505,0.167,0.573,0.597,105.2,102.5,85.42,102,0.478
0022500100,2025-10-25,1610612741,Chicago Bulls,1,1,0,1.0,48.0,103.0,102.8,92.0,90.7,11.0,12.1,0.667,1.3,18.2,0.208,0.667,0.457,0.187,0.53,0.574,106.6,107.5,89.58,107,0.604
0022500104,2025-10-25,1610612743,Denver Nuggets,1,1,0,1.0,48.0,123.7,125.5,105.0,105.7,18.7,19.8,0.721,1.94,20.5,0.333,0.706,0.538,0.151,0.565,0.649,106.6,105.5,87.92,106,0.644
0022500103,2025-10-25,1610612754,Indiana Pacers,1,0,1,0.0,48.0,101.9,101.0,119.5,126.7,-17.7,-25.8,0.694,1.92,18.0,0.232,0.673,0.45,0.127,0.483,0.52,104.1,101.5,84.58,102,0.388
0022500103,2025-10-25,1610612763,Memphis Grizzlies,1,1,0,1.0,48.0,119.5,126.7,101.9,101.0,17.7,25.8,0.705,5.17,20.8,0.327,0.768,0.55,0.059,0.531,0.576,104.1,101.5,84.58,101,0.612
0022500101,2025-10-25,1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,117.8,123.2,103.9,104.2,13.8,19.0,0.488,1.62,15.6,0.373,0.667,0.524,0.137,0.538,0.577,97.8,95.5,79.58,95,0.594
0022500100,2025-10-25,1610612753,Orlando Magic,1,0,1,0.0,48.0,92.0,90.7,103.0,102.8,-11.0,-12.1,0.353,0.6,8.6,0.333,0.792,0.543,0.185,0.408,0.483,106.6,107.5,89.58,108,0.396
0022500102,2025-10-25,1610612755,Philadelphia 76ers,1,1,0,1.0,48.0,119.0,121.4,114.9,118.6,4.1,2.7,0.707,1.93,19.5,0.327,0.66,0.495,0.146,0.575,0.618,105.2,102.5,85.42,103,0.522
0022500104,2025-10-25,1610612756,Phoenix Suns,1,0,1,0.0,48.0,105.0,105.7,123.7,125.5,-18.7,-19.8,0.632,1.2,16.7,0.294,0.667,0.462,0.19,0.528,0.568,106.6,105.5,87.92,105,0.356
0022500106,2025-10-26,1610612738,Boston Celtics,1,0,1,0.0,48.0,108.1,114.1,112.4,120.2,-4.4,-6.1,0.425,1.42,12.7,0.333,0.526,0.43,0.121,0.505,0.54,105.2,99.0,82.5,99,0.446
0022500105,2025-10-26,1610612751,Brooklyn Nets,1,0,1,0.0,48.0,108.6,112.6,120.6,124.2,-12.0,-11.6,0.647,1.83,16.5,0.302,0.605,0.438,0.126,0.483,0.548,98.2,95.0,79.17,95,0.408
0022500109,2025-10-26,1610612766,Charlotte Hornets,1,1,0,1.0,48.0,127.7,127.5,102.7,104.6,25.0,22.9,0.638,2.5,19.6,0.292,0.811,0.564,0.11,0.592,0.644,109.4,108.5,90.42,109,0.638
0022500107,2025-10-26,1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,107.9,114.6,112.6,109.7,-4.8,4.9,0.59,1.35,16.2,0.347,0.778,0.553,0.165,0.517,0.576,104.9,103.0,85.83,103,0.504
0022500111,2025-10-26,1610612742,Dallas Mavericks,1,1,0,1.0,48.0,126.2,127.5,114.6,116.2,11.6,11.3,0.64,1.6,20.9,0.286,0.661,0.5,0.183,0.647,0.68,111.4,110.0,91.67,109,0.563
0022500106,2025-10-26,1610612765,Detroit Pistons,1,1,0,1.0,48.0,112.4,120.2,108.1,114.1,4.4,6.1,0.564,1.38,14.9,0.474,0.667,0.57,0.162,0.468,0.547,105.2,99.0,82.5,99,0.554
0022500110,2025-10-26,1610612754,Indiana Pacers,1,0,1,0.0,48.0,105.9,108.9,112.6,111.8,-6.7,-2.9,0.615,1.41,16.6,0.345,0.673,0.5,0.168,0.505,0.535,102.6,101.5,84.58,101,0.465
0022500112,2025-10-26,1610612746,LA Clippers,1,1,0,1.0,48.0,110.0,110.7,101.9,104.9,8.1,5.8,0.591,1.08,18.7,0.278,0.645,0.51,0.233,0.625,0.658,104.3,102.5,85.42,103,0.59
0022500113,2025-10-26,1610612747,Los Angeles Lakers,1,1,0,1.0,48.0,118.4,118.7,107.2,111.1,11.2,7.6,0.667,1.53,17.8,0.302,0.678,0.52,0.159,0.538,0.633,109.6,107.5,89.58,107,0.578
0022500108,2025-10-26,1610612748,Miami Heat,1,1,0,1.0,48.0,111.0,109.5,99.8,102.9,11.2,6.6,0.658,1.56,17.5,0.265,0.689,0.5,0.152,0.536,0.595,105.4,104.5,87.08,105,0.583
0022500107,2025-10-26,1610612749,Milwaukee Bucks,1,0,1,0.0,48.0,112.6,109.7,107.9,114.6,4.8,-4.9,0.625,1.39,18.2,0.222,0.653,0.447,0.175,0.589,0.619,104.9,103.0,85.83,103,0.496
0022500110,2025-10-26,1610612750,Minnesota Timberwolves,1,1,0,1.0,48.0,112.6,111.8,105.9,108.9,6.7,2.9,0.487,1.36,13.8,0.327,0.655,0.5,0.137,0.524,0.568,102.6,101.5,84.58,102,0.535
0022500108,2025-10-26,1610612752,New York Knicks,1,0,1,0.0,48.0,99.8,102.9,111.0,109.5,-11.2,-6.6,0.605,1.44,15.8,0.311,0.735,0.5,0.154,0.464,0.499,105.4,104.5,87.08,104,0.417
0022500112,2025-10-26,1610612757,Portland Trail Blazers,1,0,1,0.0,48.0,101.9,104.9,110.0,110.7,-8.1,-5.8,0.706,1.5,16.2,0.355,0.722,0.49,0.157,0.429,0.5,104.3,102.5,85.42,102,0.41
0022500113,2025-10-26,1610612758,Sacramento Kings,1,0,1,0.0,48.0,107.2,111.1,118.4,118.7,-11.2,-7.6,0.6,1.69,17.5,0.322,0.698,0.48,0.148,0.535,0.551,109.6,107.5,89.58,108,0.422
0022500105,2025-10-26,1610612759,San Antonio Spurs,1,1,0,1.0,48.0,120.6,124.2,108.6,112.6,12.0,11.6,0.513,1.33,15.4,0.395,0.698,0.563,0.158,0.577,0.629,98.2,95.0,79.17,95,0.592
0022500111,2025-10-26,1610612761,Toronto Raptors,1,0,1,0.0,48.0,114.6,116.2,126.2,127.5,-11.6,-11.3,0.673,2.06,20.2,0.339,0.714,0.5,0.144,0.555,0.583,111.4,110.0,91.67,111,0.437
0022500109,2025-10-26,1610612764,Washington Wizards,1,0,1,0.0,48.0,102.7,104.6,127.7,127.5,-25.0,-22.9,0.61,1.67,17.6,0.189,0.708,0.436,0.139,0.505,0.554,109.4,108.5,90.42,108,0.362
0022500115,2025-10-27,1610612737,Atlanta Hawks,1,0,1,0.0,48.0,117.4,117.1,119.4,123.1,-2.0,-5.9,0.653,5.33,22.1,0.192,0.644,0.402,0.057,0.556,0.576,106.0,104.5,87.08,105,0.483
0022500117,2025-10-27,1610612738,Boston Celtics,1,1,0,1.0,48.0,125.0,128.4,90.6,95.7,34.4,32.7,0.543,2.08,17.6,0.449,0.707,0.589,0.126,0.579,0.6,98.5,94.5,78.75,95,0.688
0022500116,2025-10-27,1610612751,Brooklyn Nets,1,0,1,0.0,48.0,117.3,117.2,140.6,148.9,-23.3,-31.7,0.537,1.57,16.7,0.392,0.605,0.483,0.151,0.564,0.58,95.2,92.5,77.08,93,0.339
0022500115,2025-10-27,1610612741,Chicago Bulls,1,1,0,1.0,48.0,119.4,123.1,117.4,117.1,2.0,5.9,0.688,1.83,21.6,0.356,0.808,0.598,0.173,0.609,0.632,106.0,104.5,87.08,104,0.517
0022500007,2025-10-27,1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,107.0,111.5,87.3,89.6,19.8,21.9,0.641,1.25,17.1,0.34,0.607,0.486,0.192,0.524,0.578,108.6,105.0,87.5,104,0.655
0022500119,2025-10-27,1610612742,Dallas Mavericks,1,0,1,0.0,48.0,94.3,95.9,101.3,104.1,-7.0,-8.2,0.606,2.22,15.4,0.2,0.735,0.44,0.092,0.448,0.486,99.7,97.5,81.25,98,0.43
0022500008,2025-10-27,1610612743,Denver Nuggets,1,1,0,1.0,48.0,123.3,123.3,107.8,112.9,15.5,10.4,0.522,1.71,16.9,0.356,0.766,0.565,0.136,0.597,0.641,104.4,102.0,85.0,103,0.569
0022500007,2025-10-27,1610612765,Detroit Pistons,1,0,1,0.0,48.0,87.3,89.6,107.0,111.5,-19.8,-21.9,0.606,0.77,13.3,0.393,0.66,0.514,0.245,0.443,0.48,108.6,105.0,87.5,106,0.345
0022500121,2025-10-27,1610612744,Golden State Warriors,1,1,0,1.0,48.0,124.5,126.0,111.0,111.3,13.5,14.6,0.818,2.25,24.2,0.214,0.735,0.495,0.154,0.645,0.681,105.8,105.0,87.5,104,0.531
0022500116,2025-10-27,1610612745,Houston Rockets,1,1,0,1.0,48.0,140.6,148.9,117.3,117.2,23.3,31.7,0.673,3.3,23.6,0.395,0.608,0.517,0.109,0.671,0.71,95.2,92.5,77.08,92,0.661
0022500122,2025-10-27,1610612747,Los Angeles Lakers,1,0,1,0.0,48.0,97.8,100.0,111.3,115.1,-13.5,-15.1,0.575,0.92,15.4,0.375,0.571,0.481,0.231,0.506,0.554,110.0,107.0,89.17,108,0.44
0022500121,2025-10-27,1610612763,Memphis Grizzlies,1,0,1,0.0,48.0,111.0,111.3,124.5,126.0,-13.5,-14.6,0.8,2.46,21.2,0.265,0.786,0.505,0.123,0.523,0.588,105.8,105.0,87.5,106,0.469
0022500008,2025-10-27,1610612750,Minnesota Timberwolves,1,0,1,0.0,48.0,107.8,112.9,123.3,123.3,-15.5,-10.4,0.475,1.27,14.5,0.234,0.644,0.435,0.149,0.529,0.583,104.4,102.0,85.0,101,0.431
0022500117,2025-10-27,1610612740,New Orleans Pelicans,1,0,1,0.0,48.0,90.6,95.7,125.0,128.4,-34.4,-32.7,0.607,1.21,13.3,0.293,0.551,0.411,0.149,0.387,0.467,98.5,94.5,78.75,94,0.312
0022500119,2025-10-27,1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,101.3,104.1,94.3,95.9,7.0,8.2,0.5,1.62,16.0,0.265,0.8,0.56,0.134,0.5,0.528,99.7,97.5,81.25,97,0.57
0022500114,2025-10-27,1610612753,Orlando Magic,1,0,1,0.0,48.0,125.6,126.5,130.7,137.4,-5.1,-10.8,0.6,2.08,19.1,0.356,0.596,0.485,0.133,0.598,0.628,101.4,98.5,82.08,98,0.494
0022500114,2025-10-27,1610612755,Philadelphia 76ers,1,1,0,1.0,48.0,130.7,137.4,125.6,126.5,5.1,10.8,0.521,3.57,17.2,0.404,0.644,0.515,0.071,0.567,0.612,101.4,98.5,82.08,99,0.506
0022500120,2025-10-27,1610612756,Phoenix Suns,1,0,1,0.0,53.0,115.9,117.5,120.2,121.1,-4.3,-3.5,0.822,2.64,21.1,0.381,0.492,0.438,0.123,0.519,0.56,104.4,103.25,86.04,114,0.507
0022500122,2025-10-27,1610612757,Portland Trail Blazers,1,1,0,1.0,48.0,111.3,115.1,97.8,100.0,13.5,15.1,0.511,1.26,15.6,0.429,0.625,0.519,0.179,0.524,0.557,110.0,107.0,89.17,106,0.56
0022500118,2025-10-27,1610612759,San Antonio Spurs,1,1,0,1.0,48.0,124.9,121.0,99.9,105.1,25.1,15.9,0.744,1.38,21.2,0.29,0.867,0.632,0.21,0.679,0.73,100.0,99.0,82.5,100,0.631
0022500118,2025-10-27,1610612761,Toronto Raptors,1,0,1,0.0,48.0,99.9,105.1,124.9,121.0,-25.1,-15.9,0.784,1.93,21.8,0.133,0.71,0.368,0.153,0.544,0.578,100.0,99.0,82.5,98,0.369
0022500120,2025-10-27,1610612762,Utah Jazz,1,1,0,1.0,53.0,120.2,121.1,115.9,117.5,4.3,3.5,0.614,1.42,15.7,0.508,0.619,0.563,0.167,0.481,0.557,104.4,103.25,86.04,114,0.493
0022500124,2025-10-28,1610612766,Charlotte Hornets,1,0,1,0.0,48.0,107.2,109.3,132.5,133.3,-25.3,-24.0,0.65,1.44,17.8,0.269,0.783,0.51,0.168,0.544,0.584,108.9,107.5,89.58,107,0.405
0022500127,2025-10-28,1610612744,Golden State Warriors,1,1,0,1.0,48.0,108.0,108.9,85.8,88.8,22.1,20.1,0.615,1.85,18.9,0.271,0.692,0.49,0.144,0.552,0.558,91.4,89.5,74.58,90,0.608
0022500127,2025-10-28,1610612746,LA Clippers,1,0,1,0.0,48.0,85.8,88.8,108.0,108.9,-22.1,-20.1,0.333,0.63,8.7,0.308,0.729,0.51,0.18,0.402,0.444,91.4,89.5,74.58,89,0.392
0022500124,2025-10-28,1610612748,Miami Heat,1,1,0,1.0,48.0,132.5,133.3,107.2,109.3,25.3,24.0,0.654,3.09,22.4,0.217,0.731,0.49,0.102,0.646,0.681,108.9,107.5,89.58,108,0.595
0022500125,2025-10-28,1610612749,Milwaukee Bucks,1,1,0,1.0,48.0,122.8,124.7,113.1,114.4,9.6,10.3,0.628,2.08,20.6,0.184,0.643,0.457,0.134,0.633,0.676,98.3,97.0,80.83,97,0.571
0022500125,2025-10-28,1610612752,New York Knicks,1,0,1,0.0,48.0,113.1,114.4,122.8,124.7,-9.6,-10.3,0.615,1.85,17.0,0.357,0.816,0.543,0.134,0.495,0.543,98.3,97.0,80.83,97,0.429
0022500126,2025-10-28,1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,105.5,104.9,98.8,100.0,6.7,4.9,0.619,1.73,18.8,0.235,0.78,0.505,0.147,0.533,0.555,101.8,101.5,84.58,102,0.528
