GAME_ID,HOME_CLOSING_SPREAD
0022500049,-14.0
0022500048,-13.5
0022500051,-2.5
0022500052,-3.5
0022500056,-10.5
0022500054,-3.0
0022500055,16.5
0022500272,8.0
0022500269,-2.0
0022500270,10.0
0022500271,-12.5
0022500273,1.0
0022500274,-11.0
0022500268,-1.0
0022500275,1.0
0022500281,-1.5
0022500280,-16.0
0022500279,-11.5
0022500276,-8.0
0022500277,-4.5
0022500278,-7.5
0022500282,9.0
0022500288,-1.0
0022500285,12.5
0022500283,10.0
0022500290,6.5
0022500292,10.5
0022500284,-1.5
0022500289,5.0
0022500291,-13.5
0022500286,-7.5
0022500287,6.5
0022500058,4.5
0022500059,-6.0
0022500057,11.0
0022500067,-1.0
0022500068,4.5
0022500064,-10.5
0022500063,-10.0
0022500060,2.0
0022500065,3.5
0022500066,-3.5
0022500062,-10.5
0022500061,6.5
0022500070,7.0
0022500074,-7.5
0022500073,-6.5
0022500075,-14.5
0022500069,6.5
0022500076,-7.0
0022500079,-6.5
0022500078,-10.0
0022500077,-2.5
0022500072,-3.5
0022500071,3.0
0022500297,-11.5
0022500293,-6.0
0022500295,2.5
0022500299,4.0
0022500298,-9.5
0022500300,-9.0
0022500296,-3.5
0022500294,7.0
0022500306,-4.5
0022500303,-8.5
0022500304,-2.5
0022500305,11.5
0022500307,3.0
0022500302,-7.0
0022500308,-15.5
0022500301,11.5
0022500312,4.5
0022500314,-9.5
0022500310,4.5
0022500315,-11.5
0022500317,-5.5
0022500313,-6.0
0022500316,11.0
0022500311,10.5
0022500309,-9.5
0022500318,-13.0
0022500322,-5.0
0022500319,-5.0
0022500320,1.0
0022500321,12.5
0022500323,11.0
0022500331,4.5
0022500328,-9.0
0022500326,-8.0
0022500325,8.0
0022500327,-1.5
0022500324,-10.0
0022500329,-8.0
0022500332,4.5
0022500330,-15.5
0022500335,5.0
0022500333,-4.0
0022500336,-2.5
0022500337,11.5
0022500334,10.5
0022500348,1.0
0022500343,-16.0
0022500339,-6.5
0022500349,-15.5
0022500344,-6.5
0022500340,3.5
0022500338,-8.5
0022500341,-5.0
0022500345,-4.5
0022500346,-8.5
0022500347,2.0
0022500342,-8.0
0022500355,-8.0
0022500350,-3.5
0022500352,-9.0
0022500356,6.5
0022500354,-9.0
0022500351,9.5
0022500353,-12.5
0022500357,-1.5
0022500362,2.5
0022500358,3.5
0022500361,1.0
0022500363,11.5
0022500360,-2.0
0022500359,10.5
0022500365,-8.5
0022500364,-4.0
0022500366,9.0
0022501201,-1.5
0022501202,6.5
0022501203,-15.5
0022501204,-7.0
0022501206,9.5
0022501208,10.5
0022501207,4.0
0022501205,-9.0
0022501211,-5.5
0022501214,-7.5
0022501215,-4.5
0022501213,-7.5
0022501212,16.0
0022501210,-7.0
0022501209,3.0
0022501220,-9.5
0022501219,1.5
0022501216,-10.0
0022501228,-1.5
0022501221,5.0
0022501217,-4.5
0022501218,-12.0
0022501223,-4.5
0022501222,-1.5
0022501225,1.0
0022501226,-5.5
0022501227,-4.5
0022501224,1.0
0022500368,-6.5
0022500367,5.5
0022500374,4.5
0022500373,8.0
0022500372,3.5
0022500378,1.5
0022500380,-9.0
0022500370,-15.5
0022500369,-17.0
0022500375,9.5
0022500376,5.5
0022500377,-6.5
0022500379,9.0
0022500371,4.5
0022500385,6.0
0022500382,-6.5
0022500383,3.5
0022500381,-7.5
0022500384,-4.5
0022500387,-1.0
0022500394,4.0
0022500388,-1.5
0022500389,-2.5
0022500386,1.0
0022500392,-6.0
0022500395,1.5
0022500393,7.5
0022500391,-12.5
0022500390,-10.5
0022500400,-12.0
0022500397,3.5
0022500398,-7.0
0022500401,12.5
0022500396,-4.0
0022500399,16.0
0022500408,6.0
0022500406,-15.5
0022500403,-11.5
0022500402,-9.5
0022500404,1.0
0022500405,-12.5
0022500407,-6.0
0022500416,-7.0
0022500413,1.5
0022500410,-9.5
0022500418,-3.5
0022500420,1.5
0022500421,9.5
0022500417,6.5
0022500411,-3.5
0022500412,-9.5
0022500415,6.5
0022500422,8.5
0022500414,-5.5
0022500419,4.0
0022500409,-6.5
0022500009,-4.5
0022500010,-10.0
0022500013,-1.0
0022500011,-8.5
0022500012,2.5
0022500424,-5.5
0022500426,8.5
0022500431,2.5
0022500423,-3.0
0022500429,5.5
0022500427,1.5
0022500430,9.5
0022500428,-5.5
0022500425,8.5
0022500439,-12.0
0022500433,3.5
0022500432,3.0
0022500440,-14.0
0022500435,6.0
0022500434,4.5
0022500437,-2.5
0022500438,-2.5
0022500436,-6.5
0022500444,6.5
0022500442,-14.5
0022500441,4.5
0022500445,3.5
0022500446,-12.5
0022500443,8.0
0022500449,6.5
0022500457,-2.5
0022500456,-3.5
0022500455,-17.0
0022500451,1.5
0022500454,8.0
0022500452,6.5
0022500453,-12.5
0022500450,1.5
0022500448,10.5
0022500447,3.0
0022500461,-9.5
0022500460,2.5
0022500459,8.5
0022500458,1.5
0022500469,-10.5
0022500464,4.5
0022500467,-3.5
0022500470,-16.0
0022500468,-7.0
0022500463,6.0
0022500465,-6.5
0022500466,-2.0
0022500462,8.0
0022500471,13.0
0022500474,10.0
0022500473,2.5
0022500475,-14.0
0022500472,-4.5
0022500481,-6.0
0022500479,-4.5
0022500476,5.0
0022500483,-13.5
0022500478,-13.5
0022500482,3.5
0022500480,5.0
0022500484,13.5
0022500485,-5.0
0022500477,-3.0
0022500487,-4.0
0022500490,-8.0
0022500488,-5.0
0022500489,-2.0
0022500491,8.0
0022500492,-12.5
0022500493,-1.5
0022500486,2.5
0022500496,2.5
0022500495,-6.5
0022500499,10.5
0022500500,6.5
0022500494,-3.0
0022500501,-6.0
0022500497,-8.0
0022500498,11.0
0022500507,-15.0
0022500509,-6.0
0022500506,-15.5
0022500504,-2.5
0022500503,-10.5
0022500505,-8.5
0022500508,3.5
0022500502,1.5
0022500513,-5.5
0022500510,6.5
0022500515,5.0
0022500514,5.5
0022500512,6.0
0022500511,7.5
0022500521,2.0
0022500522,-5.0
0022500518,-16.5
0022500527,7.5
0022500523,-8.5
0022500525,-19.0
0022500519,-10.5
0022500520,-10.0
0022500526,-6.5
0022500524,5.5
0022500517,-8.0
0022500516,2.5
0022500530,-3.0
0022500531,5.0
0022500528,-4.5
0022500535,5.5
0022500533,3.0
0022500538,1.0
0022500540,6.5
0022500532,-9.5
0022500537,3.0
0022500539,-14.5
0022500541,-3.5
0022500536,5.5
0022500534,3.0
0022500543,6.5
0022500545,1.0
0022500542,-2.5
0022500546,-4.0
0022500547,6.0
0022500544,-1.5
0022500552,-2.5
0022500548,-7.0
0022500555,-15.0
0022500551,5.5
0022500557,14.5
0022500553,-15.0
0022500550,2.0
0022500554,6.0
0022500556,-7.0
0022500549,-7.5
0022500559,5.0
0022500562,9.5
0022500560,3.5
0022500558,-13.0
0022500561,-3.5
0022500563,-5.25
0022500566,-1.5
0022500568,-8.5
0022500567,2.5
0022500570,-11.0
0022500565,-12.5
0022500569,-1.5
0022500564,-1.5
0022500571,-1.0
0022500572,-1.0
0022500576,11.0
0022500574,-1.0
0022500573,-5.5
0022500575,-1.5
0022500577,-12.0
0022500578,-5.5
0022500585,4.0
0022500582,-7.0
0022500583,-2.5
0022500584,-7.5
0022500581,4.5
0022500586,-3.5
0022500580,3.0
0022500579,-7.5
0022500587,-1.0
0022500588,-4.5
0022500589,-2.5
0022500592,-7.5
0022500590,-2.5
0022500591,-4.0
0022500596,-1.0
0022500601,-3.5
0022500598,-5.0
0022500594,3.5
0022500593,-3.0
0022500600,-10.5
0022500599,-7.5
0022500597,11.0
0022500595,-15.5
0022500606,1.0
0022500603,-7.0
0022500605,2.5
0022500604,-13.5
0022500607,-2.5
0022500602,3.0
0022500610,9.0
0022500016,-12.5
0022500609,-7.0
0022500611,-16.5
0022500014,-1.5
0022500015,6.0
0022500612,-5.0
0022500608,6.5
0022500017,-2.5
0022500613,2.5
0022500619,4.5
0022500614,-2.5
0022500617,3.25
0022500618,-4.5
0022500615,-4.5
0022500616,12.5
0022500625,12.0
0022500622,-12.5
0022500626,5.0
0022500621,-10.5
0022500624,7.0
0022500623,-1.0
0022500620,3.5
0022500631,-9.5
0022500627,-4.0
0022500628,2.0
0022500634,-3.5
0022500630,6.5
0022500633,-2.5
0022500632,12.5
0022500629,6.0
0022500640,-8.5
0022500637,8.5
0022500642,3.75
0022500641,-5.5
0022500636,3.0
0022500638,-13.0
0022500639,-5.0
0022500635,-4.5
0022500646,-1.5
0022500643,1.0
0022500647,3.0
0022500648,4.0
0022500649,6.5
0022500645,-11.5
0022500644,-5.5
0022500655,-4.5
0022500654,-11.5
0022500653,-11.0
0022500656,-10.5
0022500650,-13.0
0022500663,-8.0
0022500659,-5.5
0022500660,-8.5
0022500658,-5.0
0022500661,1.5
0022500662,-11.0
0022500657,-1.5
0022500665,-14.5
0022500666,-10.0
0022500669,-8.0
0022500667,-14.5
0022500668,7.0
0022500670,8.5
0022500664,7.0
0022500672,2.0
0022500675,-1.75
0022500673,-5.5
0022500671,-3.5
0022500677,8.5
0022500679,-2.5
0022500674,-3.25
0022500678,8.5
0022500676,2.0
0022500686,5.5
0022500680,-10.0
0022500685,3.5
0022500682,6.5
0022500529,2.5
0022500683,3.5
0022500684,-6.5
0022500681,2.0
0022500690,-6.5
0022500687,-2.5
0022500693,2.0
0022500689,-11.5
0022500691,-3.5
0022500695,2.5
0022500696,-2.5
0022500694,-4.0
0022500688,10.5
0022500698,1.5
0022500699,-6.5
0022500701,-10.5
0022500692,-5.5
0022500700,11.0
0022500697,4.0
0022500708,-6.0
0022500709,-3.0
0022500710,4.0
0022500703,-2.0
0022500706,-10.0
0022500702,-13.0
0022500711,7.0
0022500705,-5.5
0022500707,1.5
0022500704,-13.5
0022500713,6.5
0022500715,7.5
0022500714,-5.0
0022500712,-6.5
0022500722,1.5
0022500719,8.0
0022500717,3.0
0022500725,3.0
0022500723,-11.5
0022500721,7.0
0022500724,-4.5
0022500720,-1.0
0022500718,13.0
0022500716,-5.0
0022500729,4.5
0022500726,-4.5
0022500731,-3.0
0022500730,-10.0
0022500727,2.5
0022500728,-8.0
0022500732,2.5
0022500734,-9.5
0022500739,-5.5
0022500736,-7.5
0022500735,-9.0
0022500738,8.0
0022500737,-4.5
0022500740,-2.5
0022500733,-17.0
0022500743,1.5
0022500744,-8.5
0022500745,-8.5
0022500746,3.5
0022500741,-5.5
0022500742,-5.5
0022500747,-8.0
0022500750,-7.5
0022500754,-2.0
0022500755,-9.0
0022500756,12.5
0022500749,-11.0
0022500748,-3.5
0022500751,1.5
0022500752,9.0
0022500753,-2.0
0022500760,-9.0
0022500759,-8.5
0022500757,-3.5
0022500758,13.0
0022500765,-9.0
0022500762,3.5
0022500764,-9.5
0022500770,-3.0
0022500766,-9.5
0022500767,-2.5
0022500768,-9.0
0022500769,6.5
0022500763,-6.0
0022500761,2.5
0022500771,-11.5
0022500773,-8.0
0022500772,-9.0
0022500774,13.5
0022500783,-7.5
0022500779,-6.5
0022500777,-10.5
0022500780,2.5
0022500785,8.0
0022500781,-1.0
0022500778,-13.5
0022500776,-18.0
0022500784,-1.5
0022500787,-14.0
0022500788,7.0
0022500782,-8.5
0022500786,-6.0
0022500775,-2.0
0022500789,-13.0
0022500791,-6.5
0022500790,6.0
0022500796,-4.0
0022500794,-1.0
0022500800,8.0
0022500798,-8.0
0022500793,-15.5
0022500797,6.0
0022500799,6.0
0022500801,4.5
0022500795,2.0
0022500792,4.5
0022500806,-14.0
0022500810,1.5
0022500808,-17.0
0022500805,3.0
0022500807,-4.5
0022500809,-7.5
0022500804,-2.5
0022500803,-1.5
0022500802,5.5
0022500816,-3.5
0022500811,-3.5
0022500815,-18.0
0022500812,3.5
0022500814,10.5
0022500813,-12.0
0022500819,4.0
0022500824,-9.0
0022500821,1.0
0022500826,4.0
0022500817,4.0
0022500818,-9.5
0022500825,9.5
0022500820,6.0
0022500827,-4.5
0022500823,1.0
0022500822,10.5
0022500830,-13.5
0022500829,-2.5
0022500828,-1.5
0022500837,6.0
0022500833,1.5
0022500831,11.0
0022500839,5.5
0022500841,6.5
0022500834,-1.0
0022500832,-12.0
0022500835,-4.0
0022500838,1.5
0022500836,8.0
0022500840,-6.5
0022500846,3.0
0022500843,6.0
0022500847,-3.5
0022500845,-13.5
0022500844,4.0
0022500842,-10.5
0022500851,10.5
0022500852,2.5
0022500848,12.5
0022500849,-2.5
0022500855,5.5
0022500850,-10.5
0022500853,4.0
0022500854,-7.5
0022500857,8.5
0022500856,6.5
0022500860,8.5
0022500862,-6.5
0022500859,-16.5
0022500861,-4.5
0022500858,-8.5
0022500866,4.0
0022500864,2.0
0022500867,5.5
0022500865,14.0
0022500863,-6.5
0022500869,12.0
0022500868,1.0
0022500875,5.0
0022500872,1.0
0022500873,-6.5
0022500874,-9.5
0022500870,2.5
0022500876,16.5
0022500871,-2.5
0022500877,-8.5
0022500878,-13.0
0022500880,2.5
0022500882,1.0
0022500881,11.5
0022500879,14.5
0022500890,-14.25
0022500885,-16.0
0022500888,8.0
0022500892,9.5
0022500887,2.5
0022500884,2.5
0022500889,9.5
0022500891,-8.0
0022500886,-12.5
0022500883,-13.0
0022500897,-1.0
0022500893,4.0
0022500895,-7.0
0022500894,-6.5
0022500898,-11.5
0022500896,9.5
0022500903,-5.0
0022500899,-8.0
0022500905,-11.0
0022500907,7.0
0022500904,-3.0
0022500906,-4.0
0022500902,-9.5
0022500901,-12.5
0022500900,-4.0
0022500912,-4.0
0022500913,-7.0
0022500908,-15.5
0022500911,-1.0
0022500910,-6.5
0022500914,-9.0
0022500909,-7.5
0022500919,-9.5
0022500915,-6.5
0022500920,-12.0
0022500917,-6.5
0022500918,7.5
0022500916,-13.5
0022500926,6.0
0022500928,5.0
0022500929,-9.5
0022500930,4.5
0022500927,-5.5
0022500924,-10.0
0022500921,-1.5
0022500925,-11.5
0022500922,5.0
0022500923,1.0
0022500932,-1.5
0022500933,-3.5
0022500931,-14.0
0022500935,1.5
0022500934,6.5
0022500941,2.0
0022500937,15.0
0022500936,-4.5
0022500944,3.0
0022500945,-3.5
0022500942,-3.5
0022500939,-10.0
0022500943,-5.5
0022500940,-4.5
0022500946,3.0
0022500938,-15.5
0022500947,3.5
0022500951,14.5
0022500948,2.5
0022500950,-7.0
0022500952,-2.0
0022500949,14.0
0022500955,-14.0
0022500954,9.0
0022500958,-3.0
0022500959,-8.5
0022500956,-15.5
0022500960,-11.0
0022500957,-6.0
0022501111,5.5
0022500953,-14.5
0022500962,12.5
0022500967,-15.5
0022500963,-5.5
0022500965,13.0
0022500966,5.0
0022500964,-5.5
0022500968,-13.5
0022500961,-16.5
0022500969,-8.5
0022500973,-6.0
0022500970,-11.0
0022500971,-20.5
0022500975,-13.5
0022500974,2.5
0022500972,-4.5
0022500979,-7.5
0022500981,-14.5
0022500980,8.5
0022500982,-3.5
0022500976,-9.0
0022500978,3.0
0022500977,-15.0
0022500985,11.0
0022500983,-3.5
0022500986,-9.0
0022500988,-8.5
0022500987,-7.0
0022500989,1.0
0022500990,8.0
0022500984,7.5
0022500995,12.5
0022500996,-3.5
0022500994,-13.5
0022500992,10.0
0022500997,-15.5
0022500993,19.5
0022500991,-5.0
0022501004,-12.5
0022501000,19.0
0022501001,12.0
0022500999,-11.5
0022501005,2.0
0022501002,7.5
0022501006,8.0
0022501007,-2.0
0022500651,12.5
0022501015,2.5
0022501013,-9.5
0022501012,-4.0
0022501011,9.5
0022501010,-3.5
0022501014,6.0
0022501009,14.0
0022501008,-5.5
0022501020,-1.0
0022501016,18.5
0022501021,-6.5
0022501018,-2.5
0022501019,15.5
0022501017,-6.0
0022501024,3.0
0022501031,-11.5
0022501028,-16.5
0022501026,-7.5
0022501025,5.0
0022501029,7.5
0022501027,-2.5
0022501030,5.5
0022501022,21.5
0022501023,-18.5
0022501034,-22.5
0022501036,4.5
0022501033,-7.0
0022501035,-10.0
0022501032,-8.0
0022501039,-10.5
0022501040,16.5
0022501045,-15.5
0022501037,-13.5
0022501042,8.5
0022501044,3.0
0022501046,-14.0
0022501041,3.5
0022501043,9.5
0022501038,1.0
0022501048,-8.5
0022501050,6.0
0022501049,-10.5
0022501047,-18.0
0022501058,2.0
0022501052,8.5
0022501053,-6.5
0022501061,-15.0
0022501054,2.0
0022501055,-2.5
0022501059,-10.5
0022501060,-12.5
0022501062,-4.0
0022501057,-3.5
0022501056,17.0
0022501051,-2.5
0022501065,-15.5
0022501064,-5.0
0022501063,-2.0
0022501066,9.0
0022501074,-10.5
0022501070,-19.0
0022501071,-8.5
0022501067,-5.0
0022501068,-5.5
0022501072,-19.5
0022501073,-12.0
0022501075,-18.5
0022501069,13.5
0022501076,17.5
0022501080,2.0
0022501081,-17.5
0022501078,-13.5
0022501079,5.0
0022501077,-6.5
0022501082,17.5
0022501084,-1.5
0022501083,8.5
0022501087,-16.5
0022501089,-8.0
0022501086,-1.5
0022501088,6.0
0022501090,-11.5
0022501085,-2.5
0022501094,-18.0
0022501097,-12.0
0022501092,-3.0
0022501095,8.5
0022501098,-16.0
0022501091,2.0
0022501096,16.5
0022501093,12.5
0022500652,2.5
0022501100,18.0
0022501099,-2.0
0022501102,1.0
0022501104,-4.5
0022501103,-2.0
0022501101,-3.5
0022501107,2.5
0022501108,-12.5
0022501109,-4.0
0022501113,14.5
0022501110,-19.5
0022501106,4.5
0022501112,17.0
0022501003,13.5
0022501105,14.5
0022501118,-6.0
0022501116,-9.5
0022501117,10.5
0022501119,-2.5
0022501115,-5.5
0022501114,-6.0
0022501126,18.0
0022501122,17.0
0022501123,-13.5
0022501121,-3.5
0022501128,6.5
0022501127,6.5
0022501124,-18.5
0022501125,14.5
0022501120,-15.5
0022501131,4.0
0022501130,1.5
0022501129,-18.0
0022501135,-7.0
0022501137,4.5
0022501133,-3.5
0022501141,13.5
0022501139,-24.5
0022501132,-9.0
0022501136,-16.5
0022501138,6.5
0022501134,11.5
0022501140,1.5
0022501142,4.0
0022501144,1.0
0022501146,-8.5
0022501143,-1.5
0022501147,-7.0
0022501145,13.5
0022501150,1.5
0022501152,12.5
0022501157,1.5
0022501151,-2.5
0022501149,-4.5
0022501153,-6.5
0022501154,-14.5
0022501156,-12.0
0022501155,18.0
0022501148,6.0
0022501159,-11.5
0022501164,-12.5
0022501161,-3.5
0022501158,-4.0
0022501162,-23.5
0022501163,8.5
0022501160,-22.0
0022501167,3.0
0022501168,-4.0
0022501165,-4.0
0022501170,-1.5
0022501169,-6.0
0022501166,6.5
0022501179,-10.5
0022501176,-6.5
0022501175,14.5
0022501183,-1.5
0022501184,11.0
0022501180,-18.5
0022501173,-8.0
0022501174,-18.0
0022501177,16.0
0022501182,-2.5
0022501178,-9.5
0022501185,2.5
0022501181,-4.5
0022501172,16.0
0022501171,-5.5
0022501195,-4.0
0022501190,14.5
0022501188,16.0
0022501191,-16.0
0022501200,-19.0
0022501197,-9.5
0022501196,-7.0
0022501192,-24.0
0022501186,13.0
0022501187,-10.5
0022501193,-5.0
0022501194,-14.5
0022501199,-4.0
0022501198,-14.5
0022501189,-10.5
