GAME_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_DATE,PREV_CITY,CURRENT_CITY,DISTANCE_MILES,TRAVEL_DIRECTION,TIMEZONE_SHIFT_HOURS
0022200801,1610612737,ATL,2023-02-04,Salt Lake City,Denver,370.1,E,0.0
0022200818,1610612737,ATL,2023-02-07,Denver,New Orleans,1081.3,SE,1.0
0022200832,1610612737,ATL,2023-02-09,New Orleans,Atlanta,424.8,NE,1.0
0022200850,1610612737,ATL,2023-02-11,Atlanta,Atlanta,0.0,,0.0
0022200857,1610612737,ATL,2023-02-13,Atlanta,Charlotte,226.5,NE,0.0
0022200876,1610612737,ATL,2023-02-15,Charlotte,Atlanta,226.5,SW,0.0
0022200896,1610612737,ATL,2023-02-24,Atlanta,Atlanta,0.0,,0.0
0022200911,1610612737,ATL,2023-02-26,Atlanta,Atlanta,0.0,,0.0
0022200923,1610612737,ATL,2023-02-28,Atlanta,Atlanta,0.0,,0.0
0022200947,1610612737,ATL,2023-03-03,Atlanta,Atlanta,0.0,,0.0
0022200958,1610612737,ATL,2023-03-04,Atlanta,Miami,606.0,SE,0.0
0022200974,1610612737,ATL,2023-03-06,Miami,Miami,0.0,,0.0
0022200985,1610612737,ATL,2023-03-08,Miami,Washington,924.8,N,0.0
0022200999,1610612737,ATL,2023-03-10,Washington,Washington,0.0,,0.0
0022201008,1610612737,ATL,2023-03-11,Washington,Atlanta,542.5,SW,0.0
0022201021,1610612737,ATL,2023-03-13,Atlanta,Atlanta,0.0,,0.0
0022201048,1610612737,ATL,2023-03-17,Atlanta,Atlanta,0.0,,0.0
0022201065,1610612737,ATL,2023-03-19,Atlanta,San Antonio,878.0,W,-1.0
0022201078,1610612737,ATL,2023-03-21,San Antonio,Atlanta,878.0,NE,1.0
0022201090,1610612737,ATL,2023-03-22,Atlanta,Minneapolis,907.7,NW,-1.0
0022201107,1610612737,ATL,2023-03-25,Minneapolis,Atlanta,907.7,SE,1.0
0022201115,1610612737,ATL,2023-03-26,Atlanta,Atlanta,0.0,,0.0
0022201131,1610612737,ATL,2023-03-28,Atlanta,Atlanta,0.0,,0.0
0022201153,1610612737,ATL,2023-03-31,Atlanta,Brooklyn,745.8,NE,0.0
0022201167,1610612737,ATL,2023-04-02,Brooklyn,Atlanta,745.8,SW,0.0
0022201182,1610612737,ATL,2023-04-04,Atlanta,Chicago,589.0,N,-1.0
0022201191,1610612737,ATL,2023-04-05,Chicago,Atlanta,589.0,S,1.0
0022201205,1610612737,ATL,2023-04-07,Atlanta,Atlanta,0.0,,0.0
0022201216,1610612737,ATL,2023-04-09,Atlanta,Boston,936.1,NE,0.0
0022200001,1610612738,BOS,2022-10-18,Boston,Boston,0.0,,0.0
0022200022,1610612738,BOS,2022-10-21,Boston,Miami,1257.4,SW,0.0
0022200030,1610612738,BOS,2022-10-22,Miami,Orlando,204.3,N,0.0
0022200047,1610612738,BOS,2022-10-24,Orlando,Chicago,987.1,N,-1.0
0022200072,1610612738,BOS,2022-10-28,Chicago,Boston,850.6,E,1.0
0022200089,1610612738,BOS,2022-10-30,Boston,Boston,0.0,,0.0
0022200107,1610612738,BOS,2022-11-02,Boston,Cleveland,549.1,W,0.0
0022200124,1610612738,BOS,2022-11-04,Cleveland,Boston,549.1,E,0.0
0022200135,1610612738,BOS,2022-11-05,Boston,New York,188.2,SW,0.0
0022200152,1610612738,BOS,2022-11-07,New York,Memphis,955.1,W,-1.0
0022200163,1610612738,BOS,2022-11-09,Memphis,Boston,1135.1,NE,1.0
0022200176,1610612738,BOS,2022-11-11,Boston,Boston,0.0,,0.0
0022200186,1610612738,BOS,2022-11-12,Boston,Detroit,611.9,W,0.0
0022200201,1610612738,BOS,2022-11-14,Detroit,Boston,611.9,E,0.0
0022200214,1610612738,BOS,2022-11-16,Boston,Atlanta,936.1,SW,0.0
0022200231,1610612738,BOS,2022-11-18,Atlanta,New Orleans,424.8,SW,-1.0
0022200250,1610612738,BOS,2022-11-21,New Orleans,Chicago,835.2,N,0.0
0022200264,1610612738,BOS,2022-11-23,Chicago,Boston,850.6,E,1.0
0022200275,1610612738,BOS,2022-11-25,Boston,Boston,0.0,,0.0
0022200294,1610612738,BOS,2022-11-27,Boston,Boston,0.0,,0.0
0022200301,1610612738,BOS,2022-11-28,Boston,Boston,0.0,,0.0
0022200314,1610612738,BOS,2022-11-30,Boston,Boston,0.0,,0.0
0022200328,1610612738,BOS,2022-12-02,Boston,Boston,0.0,,0.0
0022200346,1610612738,BOS,2022-12-04,Boston,Brooklyn,190.4,SW,0.0
0022200355,1610612738,BOS,2022-12-05,Brooklyn,Toronto,344.0,NW,0.0
0022200373,1610612738,BOS,2022-12-07,Toronto,Phoenix,1886.9,W,-2.0
0022200392,1610612738,BOS,2022-12-10,Phoenix,San Francisco,651.4,NW,-1.0
0022200408,1610612738,BOS,2022-12-12,San Francisco,Inglewood,347.9,SE,0.0
0022200413,1610612738,BOS,2022-12-13,Inglewood,Los Angeles,8.0,NE,0.0
0022200430,1610612738,BOS,2022-12-16,Los Angeles,Boston,2592.2,NE,3.0
0022200445,1610612738,BOS,2022-12-18,Boston,Boston,0.0,,0.0
0022200469,1610612738,BOS,2022-12-21,Boston,Boston,0.0,,0.0
0022200482,1610612738,BOS,2022-12-23,Boston,Boston,0.0,,0.0
0022200495,1610612738,BOS,2022-12-25,Boston,Boston,0.0,,0.0
0022200507,1610612738,BOS,2022-12-27,Boston,Boston,0.0,,0.0
0022200525,1610612738,BOS,2022-12-29,Boston,Boston,0.0,,0.0
0022200549,1610612738,BOS,2023-01-01,Boston,Denver,1766.0,W,-2.0
0022200562,1610612738,BOS,2023-01-03,Denver,Oklahoma City,505.5,SE,1.0
0022200577,1610612738,BOS,2023-01-05,Oklahoma City,Dallas,189.0,S,0.0
0022200591,1610612738,BOS,2023-01-07,Dallas,San Antonio,251.5,SW,0.0
0022200606,1610612738,BOS,2023-01-09,San Antonio,Boston,1762.3,NE,1.0
0022200621,1610612738,BOS,2023-01-11,Boston,Boston,0.0,,0.0
0022200627,1610612738,BOS,2023-01-12,Boston,Brooklyn,190.4,SW,0.0
0022200642,1610612738,BOS,2023-01-14,Brooklyn,Charlotte,530.7,SW,0.0
0022200656,1610612738,BOS,2023-01-16,Charlotte,Charlotte,0.0,,0.0
0022200679,1610612738,BOS,2023-01-19,Charlotte,Boston,720.7,NE,0.0
0022200692,1610612738,BOS,2023-01-21,Boston,Toronto,429.2,W,0.0
0022200707,1610612738,BOS,2023-01-23,Toronto,Orlando,1049.5,S,0.0
0022200714,1610612738,BOS,2023-01-24,Orlando,Miami,204.3,S,0.0
0022200730,1610612738,BOS,2023-01-26,Miami,Boston,1257.4,N,0.0
0022200749,1610612738,BOS,2023-01-28,Boston,Boston,0.0,,0.0
0022200772,1610612738,BOS,2023-02-01,Boston,Boston,0.0,,0.0
0022200788,1610612738,BOS,2023-02-03,Boston,Boston,0.0,,0.0
0022200808,1610612738,BOS,2023-02-06,Boston,Detroit,611.9,W,0.0
0022200824,1610612738,BOS,2023-02-08,Detroit,Boston,611.9,E,0.0
0022200838,1610612738,BOS,2023-02-10,Boston,Boston,0.0,,0.0
0022200855,1610612738,BOS,2023-02-12,Boston,Boston,0.0,,0.0
0022200869,1610612738,BOS,2023-02-14,Boston,Milwaukee,855.6,W,-1.0
0022200877,1610612738,BOS,2023-02-15,Milwaukee,Boston,855.6,E,1.0
0022200887,1610612738,BOS,2023-02-23,Boston,Indianapolis,805.4,W,0.0
0022200908,1610612738,BOS,2023-02-25,Indianapolis,Philadelphia,582.5,E,0.0
0022200921,1610612738,BOS,2023-02-27,Philadelphia,New York,85.4,NE,0.0
0022200935,1610612738,BOS,2023-03-01,New York,Boston,188.2,NE,0.0
0022200948,1610612738,BOS,2023-03-03,Boston,Boston,0.0,,0.0
0022200969,1610612738,BOS,2023-03-05,Boston,Boston,0.0,,0.0
0022200971,1610612738,BOS,2023-03-06,Boston,Cleveland,549.1,W,0.0
0022200986,1610612738,BOS,2023-03-08,Cleveland,Boston,549.1,E,0.0
0022201008,1610612738,BOS,2023-03-11,Boston,Atlanta,936.1,SW,0.0
0022201024,1610612738,BOS,2023-03-13,Atlanta,Houston,700.7,W,-1.0
0022201039,1610612738,BOS,2023-03-15,Houston,Minneapolis,1058.3,N,0.0
0022201053,1610612738,BOS,2023-03-17,Minneapolis,Portland,1422.0,W,-2.0
0022201062,1610612738,BOS,2023-03-18,Portland,Salt Lake City,633.9,SE,1.0
0022201081,1610612738,BOS,2023-03-21,Salt Lake City,Sacramento,532.1,W,-1.0
0022201097,1610612738,BOS,2023-03-24,Sacramento,Boston,2625.0,E,3.0
0022201116,1610612738,BOS,2023-03-26,Boston,Boston,0.0,,0.0
0022201130,1610612738,BOS,2023-03-28,Boston,Washington,393.6,SW,0.0
0022201146,1610612738,BOS,2023-03-30,Washington,Milwaukee,635.9,NW,-1.0
0022201152,1610612738,BOS,2023-03-31,Milwaukee,Boston,855.6,E,1.0
0022201181,1610612738,BOS,2023-04-04,Boston,Philadelphia,273.4,SW,0.0
0022201192,1610612738,BOS,2023-04-05,Philadelphia,Boston,273.4,NE,0.0
0022201206,1610612738,BOS,2023-04-07,Boston,Boston,0.0,,0.0
0022201216,1610612738,BOS,2023-04-09,Boston,Boston,0.0,,0.0
0022200008,1610612739,CLE,2022-10-19,Cleveland,Toronto,189.2,NE,0.0
0022200032,1610612739,CLE,2022-10-22,Toronto,Chicago,437.8,W,-1.0
0022200039,1610612739,CLE,2022-10-23,Chicago,Cleveland,309.9,E,1.0
0022200056,1610612739,CLE,2022-10-26,Cleveland,Cleveland,0.0,,0.0
0022200072,1610612739,CLE,2022-10-28,Cleveland,Boston,549.1,E,0.0
0022200090,1610612739,CLE,2022-10-30,Boston,Cleveland,549.1,W,0.0
0022200107,1610612739,CLE,2022-11-02,Cleveland,Cleveland,0.0,,0.0
0022200120,1610612739,CLE,2022-11-04,Cleveland,Detroit,91.3,NW,0.0
0022200140,1610612739,CLE,2022-11-06,Detroit,Los Angeles,1980.4,W,-3.0
0022200158,1610612739,CLE,2022-11-07,Los Angeles,Inglewood,8.0,SW,0.0
0022200171,1610612739,CLE,2022-11-09,Inglewood,Sacramento,365.3,NW,0.0
0022200182,1610612739,CLE,2022-11-11,Sacramento,San Francisco,74.0,SW,0.0
0022200193,1610612739,CLE,2022-11-13,San Francisco,Cleveland,2160.9,E,3.0
0022200216,1610612739,CLE,2022-11-16,Cleveland,Milwaukee,335.9,W,-1.0
0022200225,1610612739,CLE,2022-11-18,Milwaukee,Cleveland,335.9,E,1.0
0022200244,1610612739,CLE,2022-11-20,Cleveland,Cleveland,0.0,,0.0
0022200248,1610612739,CLE,2022-11-21,Cleveland,Cleveland,0.0,,0.0
0022200261,1610612739,CLE,2022-11-23,Cleveland,Cleveland,0.0,,0.0
0022200280,1610612739,CLE,2022-11-25,Cleveland,Milwaukee,335.9,W,-1.0
0022200295,1610612739,CLE,2022-11-27,Milwaukee,Detroit,251.6,E,1.0
0022200303,1610612739,CLE,2022-11-28,Detroit,Toronto,206.4,NE,0.0
0022200312,1610612739,CLE,2022-11-30,Toronto,Cleveland,189.2,SW,0.0
0022200330,1610612739,CLE,2022-12-02,Cleveland,Cleveland,0.0,,0.0
0022200348,1610612739,CLE,2022-12-04,Cleveland,New York,403.7,E,0.0
0022200360,1610612739,CLE,2022-12-06,New York,Cleveland,403.7,W,0.0
0022200381,1610612739,CLE,2022-12-09,Cleveland,Cleveland,0.0,,0.0
0022200390,1610612739,CLE,2022-12-10,Cleveland,Cleveland,0.0,,0.0
0022200406,1610612739,CLE,2022-12-12,Cleveland,San Antonio,1254.4,SW,-1.0
0022200421,1610612739,CLE,2022-12-14,San Antonio,Dallas,251.5,N,0.0
0022200431,1610612739,CLE,2022-12-16,Dallas,Cleveland,1024.9,NE,1.0
0022200440,1610612739,CLE,2022-12-17,Cleveland,Cleveland,0.0,,0.0
0022200452,1610612739,CLE,2022-12-19,Cleveland,Cleveland,0.0,,0.0
0022200466,1610612739,CLE,2022-12-21,Cleveland,Cleveland,0.0,,0.0
0022200484,1610612739,CLE,2022-12-23,Cleveland,Cleveland,0.0,,0.0
0022200498,1610612739,CLE,2022-12-26,Cleveland,Cleveland,0.0,,0.0
0022200524,1610612739,CLE,2022-12-29,Cleveland,Indianapolis,263.0,SW,0.0
0022200540,1610612739,CLE,2022-12-31,Indianapolis,Chicago,166.4,NW,-1.0
0022200552,1610612739,CLE,2023-01-02,Chicago,Cleveland,309.9,E,1.0
0022200565,1610612739,CLE,2023-01-04,Cleveland,Cleveland,0.0,,0.0
0022200588,1610612739,CLE,2023-01-06,Cleveland,Denver,1225.2,W,-2.0
0022200603,1610612739,CLE,2023-01-08,Denver,Phoenix,585.4,SW,0.0
0022200614,1610612739,CLE,2023-01-10,Phoenix,Salt Lake City,506.0,N,0.0
0022200631,1610612739,CLE,2023-01-12,Salt Lake City,Portland,633.9,NW,-1.0
0022200645,1610612739,CLE,2023-01-14,Portland,Minneapolis,1422.0,E,2.0
0022200658,1610612739,CLE,2023-01-16,Minneapolis,Cleveland,630.2,E,1.0
0022200672,1610612739,CLE,2023-01-18,Cleveland,Memphis,630.7,SW,-1.0
0022200685,1610612739,CLE,2023-01-20,Memphis,Cleveland,630.7,NE,1.0
0022200695,1610612739,CLE,2023-01-21,Cleveland,Cleveland,0.0,,0.0
0022200715,1610612739,CLE,2023-01-24,Cleveland,New York,403.7,E,0.0
0022200733,1610612739,CLE,2023-01-26,New York,Houston,1419.3,SW,-1.0
0022200739,1610612739,CLE,2023-01-27,Houston,Oklahoma City,414.1,N,0.0
0022200754,1610612739,CLE,2023-01-29,Oklahoma City,Cleveland,950.2,NE,1.0
0022200764,1610612739,CLE,2023-01-31,Cleveland,Cleveland,0.0,,0.0
0022200779,1610612739,CLE,2023-02-02,Cleveland,Cleveland,0.0,,0.0
0022200803,1610612739,CLE,2023-02-05,Cleveland,Indianapolis,263.0,SW,0.0
0022200809,1610612739,CLE,2023-02-06,Indianapolis,Washington,491.6,E,0.0
0022200822,1610612739,CLE,2023-02-08,Washington,Cleveland,304.7,NW,0.0
0022200842,1610612739,CLE,2023-02-10,Cleveland,New Orleans,925.3,SW,-1.0
0022200852,1610612739,CLE,2023-02-11,New Orleans,Cleveland,925.3,NE,1.0
0022200858,1610612739,CLE,2023-02-13,Cleveland,Cleveland,0.0,,0.0
0022200875,1610612739,CLE,2023-02-15,Cleveland,Philadelphia,358.6,E,0.0
0022200886,1610612739,CLE,2023-02-23,Philadelphia,Cleveland,358.6,W,0.0
0022200896,1610612739,CLE,2023-02-24,Cleveland,Atlanta,554.8,S,0.0
0022200914,1610612739,CLE,2023-02-26,Atlanta,Cleveland,554.8,N,0.0
0022200935,1610612739,CLE,2023-03-01,Cleveland,Boston,549.1,E,0.0
0022200957,1610612739,CLE,2023-03-04,Boston,Cleveland,549.1,W,0.0
0022200971,1610612739,CLE,2023-03-06,Cleveland,Cleveland,0.0,,0.0
0022200987,1610612739,CLE,2023-03-08,Cleveland,Miami,1089.2,S,0.0
0022201000,1610612739,CLE,2023-03-10,Miami,Miami,0.0,,0.0
0022201015,1610612739,CLE,2023-03-12,Miami,Charlotte,653.7,N,0.0
0022201027,1610612739,CLE,2023-03-14,Charlotte,Charlotte,0.0,,0.0
0022201035,1610612739,CLE,2023-03-15,Charlotte,Cleveland,435.7,N,0.0
0022201049,1610612739,CLE,2023-03-17,Cleveland,Cleveland,0.0,,0.0
0022201079,1610612739,CLE,2023-03-21,Cleveland,Brooklyn,405.4,E,0.0
0022201094,1610612739,CLE,2023-03-23,Brooklyn,Brooklyn,0.0,,0.0
0022201117,1610612739,CLE,2023-03-26,Brooklyn,Cleveland,405.4,W,0.0
0022201131,1610612739,CLE,2023-03-28,Cleveland,Atlanta,554.8,S,0.0
0022201154,1610612739,CLE,2023-03-31,Atlanta,Cleveland,554.8,N,0.0
0022201173,1610612739,CLE,2023-04-02,Cleveland,Cleveland,0.0,,0.0
0022201178,1610612739,CLE,2023-04-04,Cleveland,Orlando,895.4,S,0.0
0022201197,1610612739,CLE,2023-04-06,Orlando,Orlando,0.0,,0.0
0022201218,1610612739,CLE,2023-04-09,Orlando,Cleveland,895.4,N,0.0
0022200006,1610612740,NOP,2022-10-19,New Orleans,Brooklyn,1169.1,NE,1.0
0022200017,1610612740,NOP,2022-10-21,Brooklyn,Charlotte,530.7,SW,0.0
0022200040,1610612740,NOP,2022-10-23,Charlotte,New Orleans,649.5,SW,-1.0
0022200053,1610612740,NOP,2022-10-25,New Orleans,New Orleans,0.0,,0.0
0022200079,1610612740,NOP,2022-10-28,New Orleans,Phoenix,1312.5,W,-2.0
0022200088,1610612740,NOP,2022-10-30,Phoenix,Inglewood,362.1,W,0.0
0022200117,1610612740,NOP,2022-11-02,Inglewood,Los Angeles,8.0,NE,0.0
0022200128,1610612740,NOP,2022-11-04,Los Angeles,New Orleans,1670.2,E,2.0
0022200134,1610612740,NOP,2022-11-05,New Orleans,Atlanta,424.8,NE,1.0
0022200147,1610612740,NOP,2022-11-07,Atlanta,Indianapolis,426.3,N,0.0
0022200166,1610612740,NOP,2022-11-09,Indianapolis,Chicago,166.4,NW,-1.0
0022200175,1610612740,NOP,2022-11-10,Chicago,New Orleans,835.2,S,0.0
0022200191,1610612740,NOP,2022-11-12,New Orleans,New Orleans,0.0,,0.0
0022200206,1610612740,NOP,2022-11-15,New Orleans,New Orleans,0.0,,0.0
0022200217,1610612740,NOP,2022-11-16,New Orleans,New Orleans,0.0,,0.0
0022200231,1610612740,NOP,2022-11-18,New Orleans,New Orleans,0.0,,0.0
0022200253,1610612740,NOP,2022-11-21,New Orleans,New Orleans,0.0,,0.0
0022200269,1610612740,NOP,2022-11-23,New Orleans,San Antonio,502.7,W,0.0
0022200279,1610612740,NOP,2022-11-25,San Antonio,Memphis,628.6,NE,0.0
0022200304,1610612740,NOP,2022-11-28,Memphis,New Orleans,358.5,S,0.0
0022200318,1610612740,NOP,2022-11-30,New Orleans,New Orleans,0.0,,0.0
0022200333,1610612740,NOP,2022-12-02,New Orleans,San Antonio,502.7,W,0.0
0022200344,1610612740,NOP,2022-12-04,San Antonio,New Orleans,502.7,E,0.0
0022200371,1610612740,NOP,2022-12-07,New Orleans,New Orleans,0.0,,0.0
0022200384,1610612740,NOP,2022-12-09,New Orleans,New Orleans,0.0,,0.0
0022200395,1610612740,NOP,2022-12-11,New Orleans,New Orleans,0.0,,0.0
0022200412,1610612740,NOP,2022-12-13,New Orleans,Salt Lake City,1432.8,NW,-1.0
0022200426,1610612740,NOP,2022-12-15,Salt Lake City,Salt Lake City,0.0,,0.0
0022200444,1610612740,NOP,2022-12-17,Salt Lake City,Phoenix,506.0,S,0.0
0022200457,1610612740,NOP,2022-12-19,Phoenix,New Orleans,1312.5,E,1.0
0022200477,1610612740,NOP,2022-12-22,New Orleans,New Orleans,0.0,,0.0
0022200488,1610612740,NOP,2022-12-23,New Orleans,Oklahoma City,575.8,NW,0.0
0022200502,1610612740,NOP,2022-12-26,Oklahoma City,New Orleans,575.8,SE,0.0
0022200520,1610612740,NOP,2022-12-28,New Orleans,New Orleans,0.0,,0.0
0022200534,1610612740,NOP,2022-12-30,New Orleans,New Orleans,0.0,,0.0
0022200543,1610612740,NOP,2022-12-31,New Orleans,Memphis,358.5,N,0.0
0022200554,1610612740,NOP,2023-01-02,Memphis,Philadelphia,877.9,NE,1.0
0022200572,1610612740,NOP,2023-01-04,Philadelphia,New Orleans,1086.5,SW,-1.0
0022200586,1610612740,NOP,2023-01-06,New Orleans,New Orleans,0.0,,0.0
0022200593,1610612740,NOP,2023-01-07,New Orleans,Dallas,442.7,NW,0.0
0022200605,1610612740,NOP,2023-01-09,Dallas,Washington,1183.0,NE,1.0
0022200621,1610612740,NOP,2023-01-11,Washington,Boston,393.6,NE,0.0
0022200632,1610612740,NOP,2023-01-13,Boston,Detroit,611.9,W,0.0
0022200658,1610612740,NOP,2023-01-16,Detroit,Cleveland,91.3,SE,0.0
0022200673,1610612740,NOP,2023-01-18,Cleveland,New Orleans,925.3,SW,-1.0
0022200683,1610612740,NOP,2023-01-20,New Orleans,Orlando,533.2,E,1.0
0022200699,1610612740,NOP,2023-01-22,Orlando,Miami,204.3,S,0.0
0022200716,1610612740,NOP,2023-01-24,Miami,New Orleans,669.1,NW,-1.0
0022200724,1610612740,NOP,2023-01-25,New Orleans,New Orleans,0.0,,0.0
0022200747,1610612740,NOP,2023-01-28,New Orleans,New Orleans,0.0,,0.0
0022200755,1610612740,NOP,2023-01-29,New Orleans,Milwaukee,912.7,N,0.0
0022200768,1610612740,NOP,2023-01-31,Milwaukee,Denver,912.8,W,-1.0
0022200782,1610612740,NOP,2023-02-02,Denver,Dallas,662.5,SE,1.0
0022200798,1610612740,NOP,2023-02-04,Dallas,New Orleans,442.7,SE,0.0
0022200807,1610612740,NOP,2023-02-05,New Orleans,New Orleans,0.0,,0.0
0022200818,1610612740,NOP,2023-02-07,New Orleans,New Orleans,0.0,,0.0
0022200842,1610612740,NOP,2023-02-10,New Orleans,New Orleans,0.0,,0.0
0022200864,1610612740,NOP,2023-02-13,New Orleans,Oklahoma City,575.8,NW,0.0
0022200882,1610612740,NOP,2023-02-15,Oklahoma City,Los Angeles,1180.0,W,-2.0
0022200890,1610612740,NOP,2023-02-23,Los Angeles,Toronto,2173.0,NE,3.0
0022200906,1610612740,NOP,2023-02-25,Toronto,New York,340.4,SE,0.0
0022200922,1610612740,NOP,2023-02-27,New York,New Orleans,1171.0,SW,-1.0
0022200941,1610612740,NOP,2023-03-01,New Orleans,Portland,2059.5,NW,-2.0
0022200953,1610612740,NOP,2023-03-03,Portland,San Francisco,536.6,S,0.0
0022200976,1610612740,NOP,2023-03-06,San Francisco,Sacramento,74.0,NE,0.0
0022200988,1610612740,NOP,2023-03-08,Sacramento,New Orleans,1879.8,E,2.0
0022201011,1610612740,NOP,2023-03-11,New Orleans,New Orleans,0.0,,0.0
0022201017,1610612740,NOP,2023-03-12,New Orleans,New Orleans,0.0,,0.0
0022201030,1610612740,NOP,2023-03-14,New Orleans,New Orleans,0.0,,0.0
0022201051,1610612740,NOP,2023-03-17,New Orleans,Houston,316.7,W,0.0
0022201067,1610612740,NOP,2023-03-19,Houston,Houston,0.0,,0.0
0022201080,1610612740,NOP,2023-03-21,Houston,New Orleans,316.7,E,0.0
0022201095,1610612740,NOP,2023-03-23,New Orleans,New Orleans,0.0,,0.0
0022201112,1610612740,NOP,2023-03-25,New Orleans,Inglewood,1674.3,W,-2.0
0022201127,1610612740,NOP,2023-03-27,Inglewood,Portland,832.5,N,0.0
0022201135,1610612740,NOP,2023-03-28,Portland,San Francisco,536.6,S,0.0
0022201147,1610612740,NOP,2023-03-30,San Francisco,Denver,944.8,E,1.0
0022201162,1610612740,NOP,2023-04-01,Denver,New Orleans,1081.3,SE,1.0
0022201185,1610612740,NOP,2023-04-04,New Orleans,New Orleans,0.0,,0.0
