GAME_ID,GAME_DATE,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022200012,2022-10-19,1610612743,Denver Nuggets,1,0,1,0.0,48.0,100.1,100.0,116.4,119.4,-16.4,-19.4,0.525,1.0,15.7,0.25,0.591,0.42,0.206,0.512,0.561,103.8,102.5,85.42,102,0.415
0022200003,2022-10-19,1610612765,Detroit Pistons,1,1,0,1.0,48.0,107.0,111.9,106.5,106.9,0.6,5.0,0.775,2.38,20.8,0.293,0.723,0.486,0.129,0.5,0.54,104.0,101.5,84.58,101,0.525
0022200005,2022-10-19,1610612745,Houston Rockets,1,0,1,0.0,48.0,101.3,100.9,110.8,110.4,-9.5,-9.4,0.595,1.56,17.0,0.304,0.872,0.563,0.151,0.474,0.511,105.6,106.0,88.33,106,0.428
0022200004,2022-10-19,1610612754,Indiana Pacers,1,0,1,0.0,48.0,97.9,102.9,108.0,108.6,-10.0,-5.7,0.538,1.4,14.7,0.29,0.647,0.451,0.144,0.479,0.504,107.4,104.5,87.08,104,0.424
0022200009,2022-10-19,1610612763,Memphis Grizzlies,1,1,0,1.0,53.0,102.6,107.5,101.0,105.7,1.6,1.8,0.643,1.93,16.8,0.4,0.676,0.536,0.131,0.468,0.487,101.0,96.45,80.38,107,0.529
0022200007,2022-10-19,1610612748,Miami Heat,1,0,1,0.0,48.0,104.5,102.9,107.1,110.5,-2.6,-7.6,0.568,1.11,15.6,0.196,0.696,0.471,0.181,0.538,0.585,105.8,105.0,87.5,105,0.478
0022200010,2022-10-19,1610612750,Minnesota Timberwolves,1,1,0,1.0,48.0,106.0,109.5,101.2,100.9,4.7,8.6,0.641,1.79,16.9,0.3,0.683,0.496,0.133,0.468,0.53,107.6,106.0,88.33,105,0.548
0022200006,2022-10-19,1610612740,New Orleans Pelicans,1,1,0,1.0,48.0,123.8,127.5,101.4,105.9,22.5,21.6,0.62,2.38,19.7,0.429,0.774,0.596,0.127,0.549,0.575,105.8,102.0,85.0,102,0.608
0022200009,2022-10-19,1610612752,New York Knicks,1,0,1,0.0,53.0,101.0,105.7,102.6,107.5,-1.6,-1.8,0.636,2.33,18.1,0.324,0.6,0.464,0.113,0.445,0.479,101.0,96.45,80.38,106,0.471
0022200010,2022-10-19,1610612760,Oklahoma City Thunder,1,0,1,0.0,48.0,101.2,100.9,106.0,109.5,-4.7,-8.6,0.579,1.57,14.8,0.317,0.7,0.504,0.131,0.455,0.497,107.6,106.0,88.33,107,0.452
0022200003,2022-10-19,1610612753,Orlando Magic,1,0,1,0.0,48.0,106.5,106.9,107.0,111.9,-0.6,-5.0,0.5,1.17,15.4,0.277,0.707,0.514,0.176,0.552,0.578,104.0,101.5,84.58,102,0.475
0022200013,2022-10-19,1610612756,Phoenix Suns,1,1,0,1.0,48.0,108.4,113.8,108.3,110.5,0.1,3.3,0.625,2.08,19.1,0.255,0.783,0.516,0.128,0.518,0.565,97.8,94.5,78.75,94,0.515
0022200014,2022-10-19,1610612757,Portland Trail Blazers,1,1,0,1.0,48.0,112.2,113.9,102.5,106.9,9.7,6.9,0.513,1.82,14.9,0.264,0.766,0.5,0.109,0.506,0.561,103.9,101.0,84.17,101,0.526
0022200014,2022-10-19,1610612758,Sacramento Kings,1,0,1,0.0,48.0,102.5,106.9,112.2,113.9,-9.7,-6.9,0.692,1.69,19.6,0.234,0.736,0.5,0.158,0.559,0.578,103.9,101.0,84.17,101,0.474
0022200011,2022-10-19,1610612759,San Antonio Spurs,1,0,1,0.0,48.0,93.4,97.1,122.7,120.6,-29.3,-23.4,0.55,1.47,15.2,0.295,0.667,0.459,0.143,0.439,0.471,107.2,106.0,88.33,105,0.368
0022200008,2022-10-19,1610612761,Toronto Raptors,1,1,0,1.0,48.0,106.8,109.1,107.0,106.1,-0.2,3.0,0.528,1.46,14.1,0.321,0.805,0.532,0.131,0.494,0.54,99.6,99.0,82.5,99,0.479
0022200012,2022-10-19,1610612762,Utah Jazz,1,1,0,1.0,48.0,116.4,119.4,100.1,100.0,16.4,19.4,0.643,1.35,18.2,0.409,0.75,0.58,0.194,0.602,0.636,103.8,102.5,85.42,103,0.585
0022200004,2022-10-19,1610612764,Washington Wizards,1,1,0,1.0,48.0,108.0,108.6,97.9,102.9,10.0,5.7,0.5,1.24,14.7,0.353,0.71,0.549,0.162,0.516,0.556,107.4,104.5,87.08,105,0.576
0022200016,2022-10-20,1610612746,LA Clippers,1,1,0,1.0,48.0,96.6,99.0,90.3,91.5,6.3,7.5,0.486,0.78,13.3,0.283,0.8,0.586,0.221,0.519,0.55,107.0,105.0,87.5,104,0.542
0022200016,2022-10-20,1610612747,Los Angeles Lakers,1,0,1,0.0,48.0,90.3,91.5,96.6,99.0,-6.3,-7.5,0.697,2.3,16.2,0.2,0.717,0.414,0.094,0.399,0.46,107.0,105.0,87.5,106,0.458
0022200015,2022-10-20,1610612749,Milwaukee Bucks,1,1,0,1.0,48.0,92.6,94.7,94.9,92.6,-2.3,2.1,0.706,1.71,18.6,0.212,0.875,0.53,0.147,0.482,0.499,94.9,95.0,79.17,95,0.497
0022200015,2022-10-20,1610612755,Philadelphia 76ers,1,0,1,0.0,48.0,94.9,92.6,92.6,94.7,2.3,-2.1,0.472,1.7,14.4,0.125,0.788,0.47,0.105,0.464,0.496,94.9,95.0,79.17,95,0.503
0022200020,2022-10-21,1610612737,Atlanta Hawks,1,1,0,1.0,48.0,103.8,105.9,95.9,97.0,7.9,8.9,0.65,1.53,18.4,0.286,0.776,0.531,0.167,0.522,0.562,103.1,101.5,84.58,102,0.567
0022200022,2022-10-21,1610612738,Boston Celtics,1,1,0,1.0,48.0,118.6,116.8,106.6,109.5,12.0,7.4,0.415,0.85,13.6,0.342,0.686,0.539,0.211,0.608,0.648,95.6,95.0,79.17,95,0.521
0022200021,2022-10-21,1610612751,Brooklyn Nets,1,1,0,1.0,48.0,117.5,114.7,106.1,109.4,11.4,5.4,0.684,2.0,19.4,0.277,0.708,0.495,0.137,0.556,0.588,95.8,95.5,79.58,95,0.516
0022200017,2022-10-21,1610612766,Charlotte Hornets,1,0,1,0.0,48.0,105.5,108.7,116.7,119.2,-11.2,-10.5,0.682,2.14,20.4,0.264,0.583,0.416,0.136,0.521,0.543,106.2,103.5,86.25,103,0.424
0022200019,2022-10-21,1610612741,Chicago Bulls,1,0,1,0.0,48.0,103.6,103.1,105.3,103.0,-1.7,0.1,0.576,1.46,15.0,0.229,0.821,0.494,0.134,0.462,0.535,96.7,98.0,81.67,97,0.455
0022200026,2022-10-21,1610612743,Denver Nuggets,1,1,0,1.0,48.0,121.9,120.8,109.9,113.9,12.0,6.9,0.652,1.5,20.3,0.286,0.708,0.511,0.189,0.622,0.66,108.4,107.0,89.17,106,0.52
0022200023,2022-10-21,1610612765,Detroit Pistons,1,0,1,0.0,48.0,99.9,101.9,123.0,125.0,-23.1,-23.1,0.667,1.73,17.6,0.31,0.72,0.5,0.144,0.483,0.509,105.9,104.0,86.67,104,0.405
0022200026,2022-10-21,1610612744,Golden State Warriors,1,0,1,0.0,48.0,109.9,113.9,121.9,120.8,-12.0,-6.9,0.81,1.79,21.8,0.292,0.714,0.489,0.176,0.563,0.616,108.4,107.0,89.17,108,0.48
0022200024,2022-10-21,1610612745,Houston Rockets,1,0,1,0.0,48.0,113.8,118.4,122.0,126.5,-8.2,-8.0,0.409,1.29,12.9,0.357,0.614,0.487,0.136,0.559,0.574,106.5,102.5,85.42,103,0.436
0022200018,2022-10-21,1610612754,Indiana Pacers,1,0,1,0.0,48.0,115.8,118.6,124.1,123.4,-8.3,-4.8,0.627,2.0,19.5,0.377,0.791,0.563,0.142,0.543,0.589,113.0,112.0,93.33,113,0.459
0022200024,2022-10-21,1610612763,Memphis Grizzlies,1,1,0,1.0,48.0,122.0,126.5,113.8,118.4,8.2,8.0,0.578,2.17,17.3,0.386,0.643,0.513,0.118,0.556,0.582,106.5,102.5,85.42,102,0.564
0022200022,2022-10-21,1610612748,Miami Heat,1,0,1,0.0,48.0,106.6,109.5,118.6,116.8,-12.0,-7.4,0.548,2.3,17.3,0.314,0.658,0.461,0.105,0.5,0.527,95.6,95.0,79.17,95,0.479
0022200025,2022-10-21,1610612750,Minnesota Timberwolves,1,0,1,0.0,53.0,108.5,111.5,115.5,116.8,-7.0,-5.3,0.408,1.0,12.7,0.41,0.642,0.531,0.177,0.509,0.538,104.3,102.34,85.28,113,0.438
0022200017,2022-10-21,1610612740,New Orleans Pelicans,1,1,0,1.0,48.0,116.7,119.2,105.5,108.7,11.2,10.5,0.548,1.44,15.8,0.417,0.736,0.584,0.154,0.517,0.589,106.2,103.5,86.25,104,0.576
0022200023,2022-10-21,1610612752,New York Knicks,1,1,0,1.0,48.0,123.0,125.0,99.9,101.9,23.1,23.1,0.58,2.42,19.7,0.28,0.69,0.5,0.115,0.611,0.621,105.9,104.0,86.67,104,0.595
0022200020,2022-10-21,1610612753,Orlando Magic,1,0,1,0.0,48.0,95.9,97.0,103.8,105.9,-7.9,-8.9,0.485,0.84,12.5,0.224,0.714,0.469,0.188,0.463,0.526,103.1,101.5,84.58,101,0.433
0022200027,2022-10-21,1610612756,Phoenix Suns,1,0,1,0.0,53.0,99.8,102.8,106.8,103.7,-7.0,-0.9,0.721,1.82,20.1,0.283,0.694,0.48,0.157,0.511,0.538,98.3,98.26,81.89,108,0.506
0022200027,2022-10-21,1610612757,Portland Trail Blazers,1,1,0,1.0,53.0,106.8,103.7,99.8,102.8,7.0,0.9,0.389,0.67,10.2,0.306,0.717,0.52,0.193,0.5,0.577,98.3,98.26,81.89,109,0.494
0022200018,2022-10-21,1610612759,San Antonio Spurs,1,1,0,1.0,48.0,124.1,123.4,115.8,118.6,8.3,4.8,0.773,2.0,22.1,0.209,0.623,0.438,0.153,0.648,0.683,113.0,112.0,93.33,111,0.541
0022200021,2022-10-21,1610612761,Toronto Raptors,1,0,1,0.0,48.0,106.1,109.4,117.5,114.7,-11.4,-5.4,0.61,1.67,18.5,0.292,0.723,0.505,0.156,0.554,0.571,95.8,95.5,79.58,96,0.484
0022200025,2022-10-21,1610612762,Utah Jazz,1,1,0,1.0,53.0,115.5,116.8,108.5,111.5,7.0,5.3,0.796,3.0,22.2,0.358,0.59,0.469,0.115,0.532,0.549,104.3,102.34,85.28,113,0.562
0022200019,2022-10-21,1610612764,Washington Wizards,1,1,0,1.0,48.0,105.3,103.0,103.6,103.1,1.7,-0.1,0.634,1.53,19.7,0.179,0.771,0.506,0.172,0.575,0.601,96.7,98.0,81.67,99,0.545
0022200030,2022-10-22,1610612738,Boston Celtics,1,1,0,1.0,48.0,125.6,126.0,117.5,121.2,8.1,4.8,0.571,3.0,18.3,0.191,0.679,0.45,0.08,0.592,0.634,101.2,99.5,82.92,100,0.528
0022200032,2022-10-22,1610612741,Chicago Bulls,1,0,1,0.0,48.0,101.1,98.0,124.4,130.6,-23.3,-32.7,0.559,1.9,15.0,0.192,0.658,0.389,0.102,0.446,0.505,99.0,98.0,81.67,98,0.362
0022200032,2022-10-22,1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,124.4,130.6,101.1,98.0,23.3,32.7,0.667,1.78,22.7,0.342,0.808,0.611,0.184,0.659,0.689,99.0,98.0,81.67,98,0.638
0022200034,2022-10-22,1610612742,Dallas Mavericks,1,1,0,1.0,48.0,129.4,137.0,94.5,94.1,34.9,42.9,0.511,1.53,16.0,0.438,0.796,0.619,0.15,0.594,0.647,103.7,101.0,84.17,100,0.702
0022200035,2022-10-22,1610612743,Denver Nuggets,1,1,0,1.0,48.0,113.3,118.4,109.2,112.5,4.1,5.9,0.786,1.83,22.0,0.264,0.732,0.505,0.175,0.612,0.618,107.4,103.5,86.25,103,0.514
0022200029,2022-10-22,1610612765,Detroit Pistons,1,0,1,0.0,48.0,109.3,111.7,118.6,121.6,-9.3,-9.9,0.703,1.86,17.1,0.371,0.629,0.5,0.136,0.484,0.531,104.9,102.5,85.42,103,0.438
0022200033,2022-10-22,1610612745,Houston Rockets,1,0,1,0.0,48.0,103.3,106.1,122.3,126.3,-19.0,-20.2,0.556,1.43,14.6,0.311,0.762,0.495,0.141,0.473,0.511,102.0,99.0,82.5,99,0.386
0022200029,2022-10-22,1610612754,Indiana Pacers,1,1,0,1.0,48.0,118.6,121.6,109.3,111.7,9.3,9.9,0.622,2.55,18.4,0.371,0.629,0.5,0.108,0.515,0.546,104.9,102.5,85.42,102,0.562
0022200036,2022-10-22,1610612746,LA Clippers,1,1,0,1.0,48.0,112.5,112.1,109.6,111.2,2.9,0.9,0.585,1.85,18.3,0.19,0.792,0.511,0.131,0.562,0.612,99.1,98.5,82.08,99,0.552
0022200034,2022-10-22,1610612763,Memphis Grizzlies,1,0,1,0.0,48.0,94.5,94.1,129.4,137.0,-34.9,-42.9,0.588,1.11,15.2,0.204,0.563,0.381,0.176,0.487,0.536,103.7,101.0,84.17,102,0.298
0022200031,2022-10-22,1610612748,Miami Heat,1,1,0,1.0,48.0,114.4,117.9,112.0,114.7,2.4,3.2,0.737,1.75,20.9,0.275,0.755,0.548,0.168,0.572,0.637,97.6,95.0,79.17,95,0.533
0022200033,2022-10-22,1610612749,Milwaukee Bucks,1,1,0,1.0,48.0,122.3,126.3,103.3,106.1,19.0,20.2,0.604,1.81,21.0,0.238,0.689,0.505,0.162,0.659,0.663,102.0,99.0,82.5,99,0.614
0022200035,2022-10-22,1610612760,Oklahoma City Thunder,1,0,1,0.0,48.0,109.2,112.5,113.3,118.4,-4.1,-5.9,0.69,2.23,19.6,0.268,0.736,0.495,0.125,0.527,0.562,107.4,103.5,86.25,104,0.486
0022200030,2022-10-22,1610612753,Orlando Magic,1,0,1,0.0,48.0,117.5,121.2,125.6,126.0,-8.1,-4.8,0.467,2.33,15.3,0.321,0.809,0.55,0.091,0.553,0.571,101.2,99.5,82.92,99,0.472
0022200028,2022-10-22,1610612755,Philadelphia 76ers,1,0,1,0.0,48.0,109.0,111.7,116.8,121.3,-7.8,-9.6,0.703,2.17,19.0,0.347,0.653,0.5,0.128,0.5,0.545,97.0,94.0,78.33,94,0.472
0022200036,2022-10-22,1610612758,Sacramento Kings,1,0,1,0.0,48.0,109.6,111.2,112.5,112.1,-2.9,-0.9,0.6,2.0,18.2,0.208,0.81,0.489,0.122,0.553,0.565,99.1,98.5,82.08,98,0.448
0022200028,2022-10-22,1610612759,San Antonio Spurs,1,1,0,1.0,48.0,116.8,121.3,109.0,111.7,7.8,9.6,0.628,1.93,19.6,0.347,0.653,0.5,0.149,0.573,0.596,97.0,94.0,78.33,94,0.528
0022200031,2022-10-22,1610612761,Toronto Raptors,1,0,1,0.0,48.0,112.0,114.7,114.4,117.9,-2.4,-3.2,0.649,4.0,18.2,0.245,0.725,0.452,0.063,0.506,0.549,97.6,95.0,79.17,95,0.467
0022200038,2022-10-23,1610612737,Atlanta Hawks,1,0,1,0.0,48.0,105.5,107.9,122.1,124.8,-16.6,-16.8,0.59,1.92,16.0,0.333,0.638,0.467,0.119,0.453,0.508,103.3,101.0,84.17,101,0.424
0022200038,2022-10-23,1610612766,Charlotte Hornets,1,1,0,1.0,48.0,122.1,124.8,105.5,107.9,16.6,16.8,0.596,2.0,19.2,0.362,0.667,0.533,0.139,0.583,0.61,103.3,101.0,84.17,101,0.576
0022200039,2022-10-23,1610612739,Cleveland Cavaliers,1,1,0,1.0,53.0,112.5,113.6,97.6,105.9,14.9,7.7,0.463,1.46,13.5,0.339,0.714,0.514,0.126,0.495,0.547,96.7,92.38,76.98,103,0.543
0022200042,2022-10-23,1610612744,Golden State Warriors,1,1,0,1.0,48.0,118.4,117.1,109.6,113.6,8.7,3.5,0.533,1.85,16.7,0.191,0.66,0.44,0.117,0.598,0.632,111.9,110.5,92.08,111,0.507
0022200043,2022-10-23,1610612746,LA Clippers,1,0,1,0.0,48.0,98.1,97.9,114.0,114.3,-15.8,-16.3,0.444,1.07,13.0,0.204,0.686,0.45,0.155,0.494,0.523,97.5,97.5,81.25,97,0.408
0022200037,2022-10-23,1610612747,Los Angeles Lakers,1,0,1,0.0,48.0,100.2,103.0,104.0,103.9,-3.9,-1.0,0.634,2.0,18.7,0.226,0.673,0.441,0.129,0.478,0.516,102.8,101.5,84.58,101,0.496
0022200041,2022-10-23,1610612750,Minnesota Timberwolves,1,1,0,1.0,48.0,115.2,116.0,102.7,106.0,12.5,10.0,0.522,1.6,17.3,0.319,0.737,0.548,0.15,0.58,0.594,102.0,100.0,83.33,100,0.563
0022200040,2022-10-23,1610612740,New Orleans Pelicans,1,0,1,0.0,53.0,105.5,109.0,108.6,110.9,-3.1,-1.9,0.625,1.76,18.8,0.382,0.661,0.523,0.153,0.51,0.542,102.8,100.08,83.4,111,0.489
0022200041,2022-10-23,1610612760,Oklahoma City Thunder,1,0,1,0.0,48.0,102.7,106.0,115.2,116.0,-12.5,-10.0,0.585,2.18,17.3,0.263,0.681,0.452,0.11,0.484,0.513,102.0,100.0,83.33,100,0.437
0022200043,2022-10-23,1610612756,Phoenix Suns,1,1,0,1.0,48.0,114.0,114.3,98.1,97.9,15.8,16.3,0.674,2.23,20.3,0.314,0.796,0.55,0.133,0.543,0.57,97.5,97.5,81.25,98,0.592
0022200037,2022-10-23,1610612757,Portland Trail Blazers,1,1,0,1.0,48.0,104.0,103.9,100.2,103.0,3.9,1.0,0.514,1.0,13.9,0.327,0.774,0.559,0.186,0.5,0.553,102.8,101.5,84.58,102,0.504
0022200042,2022-10-23,1610612758,Sacramento Kings,1,0,1,0.0,48.0,109.6,113.6,118.4,117.1,-8.7,-3.5,0.66,1.94,19.5,0.34,0.809,0.56,0.145,0.525,0.563,111.9,110.5,92.08,110,0.493
0022200040,2022-10-23,1610612762,Utah Jazz,1,1,0,1.0,53.0,108.6,110.9,105.5,109.0,3.1,1.9,0.674,1.71,18.5,0.339,0.618,0.477,0.155,0.505,0.553,102.8,100.08,83.4,110,0.511
0022200039,2022-10-23,1610612764,Washington Wizards,1,0,1,0.0,53.0,97.6,105.9,112.5,113.6,-14.9,-7.7,0.581,1.25,17.9,0.286,0.661,0.486,0.198,0.563,0.572,96.7,92.38,76.98,101,0.457
0022200047,2022-10-24,1610612738,Boston Celtics,1,0,1,0.0,48.0,99.7,101.0,120.3,117.6,-20.6,-16.7,0.703,2.36,18.2,0.25,0.696,0.436,0.109,0.46,0.484,101.0,101.5,84.58,101,0.366
0022200049,2022-10-24,1610612751,Brooklyn Nets,1,0,1,0.0,48.0,123.5,126.5,128.1,136.7,-4.6,-10.2,0.574,2.45,19.9,0.31,0.569,0.452,0.112,0.592,0.63,102.5,98.0,81.67,98,0.482
0022200047,2022-10-24,1610612741,Chicago Bulls,1,1,0,1.0,48.0,120.3,117.6,99.7,101.0,20.6,16.7,0.69,2.07,20.0,0.304,0.75,0.564,0.137,0.54,0.601,101.0,101.5,84.58,102,0.634
0022200051,2022-10-24,1610612743,Denver Nuggets,1,0,1,0.0,48.0,115.6,114.6,138.3,140.6,-22.7,-26.0,0.622,3.5,20.6,0.245,0.725,0.461,0.083,0.56,0.566,96.4,96.0,80.0,96,0.391
0022200048,2022-10-24,1610612745,Houston Rockets,1,1,0,1.0,48.0,110.6,114.0,105.8,109.1,4.8,4.9,0.447,1.06,12.1,0.418,0.593,0.505,0.16,0.483,0.548,102.6,99.5,82.92,100,0.518
0022200044,2022-10-24,1610612754,Indiana Pacers,1,0,1,0.0,48.0,106.9,112.8,128.6,129.0,-21.6,-16.3,0.711,2.08,19.1,0.382,0.795,0.566,0.138,0.489,0.529,96.2,93.5,77.92,94,0.417
0022200049,2022-10-24,1610612763,Memphis Grizzlies,1,1,0,1.0,48.0,128.1,136.7,123.5,126.5,4.6,10.2,0.447,2.33,14.9,0.431,0.69,0.548,0.092,0.585,0.622,102.5,98.0,81.67,98,0.518
0022200045,2022-10-24,1610612748,Miami Heat,1,0,1,0.0,48.0,91.0,92.8,101.2,101.0,-10.2,-8.2,0.655,1.58,15.0,0.2,0.774,0.481,0.124,0.398,0.474,97.8,97.0,80.83,97,0.461
0022200050,2022-10-24,1610612750,Minnesota Timberwolves,1,0,1,0.0,48.0,103.4,103.9,104.8,110.6,-1.5,-6.7,0.632,1.5,17.4,0.24,0.661,0.473,0.157,0.488,0.549,106.1,103.0,85.83,102,0.48
0022200046,2022-10-24,1610612752,New York Knicks,1,1,0,1.0,48.0,115.0,116.2,104.2,105.2,10.8,11.0,0.558,1.71,16.4,0.426,0.706,0.562,0.141,0.522,0.553,98.9,98.0,81.67,99,0.577
0022200046,2022-10-24,1610612753,Orlando Magic,1,0,1,0.0,48.0,104.2,105.2,115.0,116.2,-10.8,-11.0,0.389,1.08,11.1,0.294,0.574,0.438,0.134,0.459,0.521,98.9,98.0,81.67,97,0.423
0022200044,2022-10-24,1610612755,Philadelphia 76ers,1,1,0,1.0,48.0,128.6,129.0,106.9,112.8,21.6,16.3,0.658,3.13,19.7,0.205,0.618,0.434,0.086,0.594,0.65,96.2,93.5,77.92,93,0.583
0022200051,2022-10-24,1610612757,Portland Trail Blazers,1,1,0,1.0,48.0,138.3,140.6,115.6,114.6,22.7,26.0,0.479,2.3,17.8,0.275,0.755,0.539,0.104,0.675,0.698,96.4,96.0,80.0,96,0.609
0022200050,2022-10-24,1610612759,San Antonio Spurs,1,1,0,1.0,48.0,104.8,110.6,103.4,103.9,1.5,6.7,0.771,2.85,23.0,0.339,0.76,0.527,0.125,0.514,0.519,106.1,103.0,85.83,104,0.52
0022200045,2022-10-24,1610612761,Toronto Raptors,1,1,0,1.0,48.0,101.2,101.0,91.0,92.8,10.2,8.2,0.647,1.83,16.8,0.226,0.8,0.519,0.124,0.477,0.517,97.8,97.0,80.83,97,0.539
0022200048,2022-10-24,1610612762,Utah Jazz,1,0,1,0.0,48.0,105.8,109.1,110.6,114.0,-4.8,-4.9,0.523,1.15,16.0,0.407,0.582,0.495,0.202,0.532,0.54,102.6,99.5,82.92,99,0.482
0022200053,2022-10-25,1610612742,Dallas Mavericks,1,0,1,0.0,48.0,118.6,119.4,120.3,120.2,-1.7,-0.9,0.439,1.5,14.5,0.31,0.824,0.539,0.129,0.573,0.6,93.7,93.5,77.92,93,0.491
0022200052,2022-10-25,1610612765,Detroit Pistons,1,0,1,0.0,48.0,98.0,100.0,120.7,121.2,-22.7,-21.2,0.333,0.92,9.6,0.25,0.744,0.465,0.131,0.455,0.5,100.2,99.0,82.5,99,0.316
0022200055,2022-10-25,1610612744,Golden State Warriors,1,0,1,0.0,48.0,100.5,101.9,125.3,128.8,-24.8,-26.9,0.683,1.75,19.4,0.25,0.62,0.431,0.155,0.505,0.533,105.7,103.5,86.25,103,0.379
0022200054,2022-10-25,1610612746,LA Clippers,1,0,1,0.0,48.0,91.3,91.3,101.9,103.8,-10.6,-12.6,0.6,1.11,15.8,0.18,0.634,0.446,0.184,0.482,0.517,104.5,103.5,86.25,103,0.448
0022200053,2022-10-25,1610612740,New Orleans Pelicans,1,1,0,1.0,48.0,120.3,120.2,118.6,119.4,1.7,0.9,0.568,1.79,20.0,0.176,0.69,0.461,0.149,0.658,0.673,93.7,93.5,77.92,94,0.509
0022200054,2022-10-25,1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,101.9,103.8,91.3,91.3,10.6,12.6,0.452,3.17,12.8,0.366,0.82,0.554,0.058,0.4,0.446,104.5,103.5,86.25,104,0.552
0022200055,2022-10-25,1610612756,Phoenix Suns,1,1,0,1.0,48.0,125.3,128.8,100.5,101.9,24.8,26.9,0.66,2.21,20.1,0.38,0.75,0.569,0.135,0.576,0.626,105.7,103.5,86.25,104,0.621
0022200052,2022-10-25,1610612764,Washington Wizards,1,1,0,1.0,48.0,120.7,121.2,98.0,100.0,22.7,21.2,0.591,2.17,19.1,0.256,0.75,0.535,0.121,0.576,0.622,100.2,99.0,82.5,99,0.684
0022200057,2022-10-26,1610612737,Atlanta Hawks,1,1,0,1.0,48.0,113.5,118.0,107.9,115.3,5.5,2.7,0.489,1.83,15.9,0.333,0.692,0.52,0.12,0.538,0.578,104.3,99.0,82.5,100,0.57
0022200060,2022-10-26,1610612751,Brooklyn Nets,1,0,1,0.0,48.0,93.2,96.1,104.0,105.8,-10.8,-9.7,0.676,1.64,16.8,0.218,0.686,0.443,0.136,0.436,0.499,106.0,103.5,86.25,103,0.422
0022200058,2022-10-26,1610612766,Charlotte Hornets,1,0,1,0.0,53.0,110.8,117.0,121.1,119.6,-10.2,-2.7,0.633,2.07,19.5,0.315,0.702,0.495,0.134,0.561,0.584,103.6,101.43,84.53,112,0.478
