GAME_ID,SEASON,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,AWAY_TEAM_ID,AWAY_TEAM_ABBREVIATION,HOME_FGM_AVG10,HOME_FGA_AVG10,HOME_FG3M_AVG10,HOME_FG3A_AVG10,HOME_FTM_AVG10,HOME_FTA_AVG10,HOME_OREB_AVG10,HOME_DREB_AVG10,HOME_REB_AVG10,HOME_AST_AVG10,HOME_STL_AVG10,HOME_BLK_AVG10,HOME_TOV_AVG10,HOME_PF_AVG10,HOME_PTS_AVG10,HOME_PLUS_MINUS_AVG10,HOME_WIN_AVG10,HOME_POSS_AVG10,HOME_OREB_PCT_AVG10,HOME_DREB_PCT_AVG10,HOME_PACE_AVG10,HOME_PIE_AVG10,HOME_FG_PCT_AVG10,HOME_FG3_PCT_AVG10,HOME_FT_PCT_AVG10,HOME_EFG_PCT_AVG10,HOME_TS_PCT_AVG10,HOME_AST_PCT_AVG10,HOME_AST_TO_AVG10,HOME_AST_RATIO_AVG10,HOME_TM_TOV_PCT_AVG10,HOME_OFF_RATING_AVG10,HOME_REB_PCT_AVG10,HOME_DEF_RATING_AVG10,HOME_NET_RATING_AVG10,AWAY_FGM_AVG10,AWAY_FGA_AVG10,AWAY_FG3M_AVG10,AWAY_FG3A_AVG10,AWAY_FTM_AVG10,AWAY_FTA_AVG10,AWAY_OREB_AVG10,AWAY_DREB_AVG10,AWAY_REB_AVG10,AWAY_AST_AVG10,AWAY_STL_AVG10,AWAY_BLK_AVG10,AWAY_TOV_AVG10,AWAY_PF_AVG10,AWAY_PTS_AVG10,AWAY_PLUS_MINUS_AVG10,AWAY_WIN_AVG10,AWAY_POSS_AVG10,AWAY_OREB_PCT_AVG10,AWAY_DREB_PCT_AVG10,AWAY_PACE_AVG10,AWAY_PIE_AVG10,AWAY_FG_PCT_AVG10,AWAY_FG3_PCT_AVG10,AWAY_FT_PCT_AVG10,AWAY_EFG_PCT_AVG10,AWAY_TS_PCT_AVG10,AWAY_AST_PCT_AVG10,AWAY_AST_TO_AVG10,AWAY_AST_RATIO_AVG10,AWAY_TM_TOV_PCT_AVG10,AWAY_OFF_RATING_AVG10,AWAY_REB_PCT_AVG10,AWAY_DEF_RATING_AVG10,AWAY_NET_RATING_AVG10,DIFF_FGM_AVG10,DIFF_FGA_AVG10,DIFF_FG3M_AVG10,DIFF_FG3A_AVG10,DIFF_FTM_AVG10,DIFF_FTA_AVG10,DIFF_OREB_AVG10,DIFF_DREB_AVG10,DIFF_REB_AVG10,DIFF_AST_AVG10,DIFF_STL_AVG10,DIFF_BLK_AVG10,DIFF_TOV_AVG10,DIFF_PF_AVG10,DIFF_PTS_AVG10,DIFF_PLUS_MINUS_AVG10,DIFF_WIN_AVG10,DIFF_POSS_AVG10,DIFF_OREB_PCT_AVG10,DIFF_DREB_PCT_AVG10,DIFF_PACE_AVG10,DIFF_PIE_AVG10,DIFF_FG_PCT_AVG10,DIFF_FG3_PCT_AVG10,DIFF_FT_PCT_AVG10,DIFF_EFG_PCT_AVG10,DIFF_TS_PCT_AVG10,DIFF_AST_PCT_AVG10,DIFF_AST_TO_AVG10,DIFF_AST_RATIO_AVG10,DIFF_TM_TOV_PCT_AVG10,DIFF_OFF_RATING_AVG10,DIFF_REB_PCT_AVG10,DIFF_DEF_RATING_AVG10,DIFF_NET_RATING_AVG10,HOME_REST,AWAY_REST,REST_DIFF,HOME_SPREAD,HOME_PTS,AWAY_PTS,HOME_WIN,HOME_DIFF
0022200144,2022-23,2022-11-07,1610612766,CHA,1610612764,WAS,40.8,91.6,11.4,31.9,17.0,23.6,11.7,34.3,46.0,26.5,7.4,6.2,15.4,20.2,110.0,-4.4,0.3,103.6,0.2906,0.7011000000000001,101.393,0.47400000000000003,0.44541484716157204,0.35736677115987464,0.7203389830508474,0.50764192139738,0.5393002823972388,0.6495098039215687,1.7207792207792207,18.417614189207974,0.14864864864864866,106.17760617760618,0.48988285410010646,110.42471042471043,-4.247104247104247,40.3,86.6,9.3,30.1,17.0,21.0,9.4,34.1,43.5,23.7,6.0,5.9,13.6,20.1,106.9,-5.3,0.4,98.8,0.25129999999999997,0.7611,97.688,0.49000000000000005,0.4653579676674365,0.3089700996677741,0.8095238095238095,0.51905311778291,0.5577003338898164,0.5880893300248139,1.7426470588235294,17.8008111762055,0.13765182186234817,108.19838056680162,0.5064027939464494,113.56275303643724,-5.364372469635626,0.5,5.0,2.0999999999999996,1.7999999999999972,0.0,2.6000000000000014,2.299999999999999,0.19999999999999574,2.5,2.8000000000000007,1.4000000000000004,0.2999999999999998,1.8000000000000007,0.09999999999999787,3.0999999999999943,0.8999999999999995,-0.10000000000000003,4.799999999999997,0.03930000000000006,-0.05999999999999994,3.7049999999999983,-0.016000000000000014,-0.019943120505864442,0.04839667149210053,-0.08918482647296211,-0.01141119638553001,-0.018400051492577618,0.06142047389675476,-0.021867838044308696,0.6168030130024746,0.010996826786300484,-2.020774389195438,-0.016519939846342924,-3.138042611726817,1.1172682225313793,1.0,0.0,1.0,-2.0,100,108,0,-8
0022200145,2022-23,2022-11-07,1610612753,ORL,1610612745,HOU,40.1,85.1,9.5,30.5,20.3,25.9,10.1,36.1,46.2,20.6,6.5,5.9,16.2,22.6,110.0,-4.3,0.2,101.0,0.2721,0.7392,100.058,0.48789999999999994,0.47121034077555823,0.3114754098360656,0.7837837837837839,0.5270270270270271,0.5699718123031007,0.513715710723192,1.271604938271605,15.454327211619255,0.1603960396039604,108.91089108910892,0.5310344827586208,113.16831683168317,-4.257425742574256,38.5,90.9,12.3,35.8,18.7,24.5,13.9,31.8,45.7,20.1,7.6,4.4,16.8,21.3,108.0,-9.0,0.1,101.9,0.3392,0.7273,101.65,0.42699999999999994,0.4235423542354235,0.34357541899441346,0.7632653061224489,0.49119911991199117,0.5310778914240755,0.5220779220779221,1.1964285714285714,14.50425746861019,0.1648675171736997,105.98626104023552,0.5077777777777778,114.81844946025515,-8.832188420019634,1.6000000000000014,-5.800000000000011,-2.8000000000000007,-5.299999999999997,1.6000000000000014,1.3999999999999986,-3.8000000000000007,4.300000000000001,0.5,0.5,-1.0999999999999996,1.5,-0.6000000000000014,1.3000000000000007,2.0,4.7,0.1,-0.9000000000000057,-0.06709999999999999,0.011900000000000022,-1.5919999999999987,0.06090000000000001,0.04766798654013471,-0.032100009158347875,0.020518477661334966,0.03582790711503592,0.03889392087902521,-0.008362211354730142,0.07517636684303364,0.950069743009065,-0.004471477569739313,2.9246300488733965,0.02325670498084298,-1.6501326285719813,4.574762677445378,1.0,1.0,0.0,-5.0,127,134,0,-7
0022200151,2022-23,2022-11-07,1610612741,CHI,1610612761,TOR,39.5,86.4,11.0,29.0,21.0,24.3,10.8,32.9,43.7,23.9,8.1,5.5,15.0,19.5,111.0,0.3,0.4,100.5,0.27549999999999997,0.7217,100.45,0.49660000000000004,0.4571759259259259,0.3793103448275862,0.8641975308641975,0.5208333333333333,0.57162279075516,0.6050632911392405,1.5933333333333333,17.574563209600562,0.14925373134328357,110.44776119402985,0.5046189376443418,110.14925373134328,0.29850746268657247,41.3,90.2,12.6,34.3,18.2,23.7,12.1,32.4,44.5,24.6,10.7,5.8,11.8,20.4,113.4,7.3,0.6,97.8,0.3174,0.752,97.8,0.5213,0.4578713968957871,0.3673469387755102,0.7679324894514767,0.5277161862527715,0.5634614620185237,0.5956416464891042,2.084745762711864,17.952535248270422,0.12065439672801637,115.95092024539878,0.522300469483568,108.48670756646217,7.464212678936605,-1.7999999999999972,-3.799999999999997,-1.5999999999999996,-5.299999999999997,2.8000000000000007,0.6000000000000014,-1.299999999999999,0.5,-0.7999999999999972,-0.7000000000000028,-2.5999999999999996,-0.2999999999999998,3.1999999999999993,-0.8999999999999986,-2.4000000000000057,-7.0,-0.19999999999999996,2.700000000000003,-0.04190000000000005,-0.030299999999999994,2.6500000000000057,-0.024699999999999944,-0.0006954709698612227,0.011963406052075964,0.09626504141272074,-0.006882852919438243,0.00816132873663633,0.009421644650136285,-0.4914124293785309,-0.37797203866985996,0.028599334615267202,-5.503159051368925,-0.01768153183922616,1.6625461648811068,-7.165705216250032,0.0,0.0,0.0,-2.0,111,97,1,14
0022200159,2022-23,2022-11-09,1610612766,CHA,1610612757,POR,40.2,92.3,10.6,32.2,16.1,22.9,12.0,33.4,45.4,26.6,7.5,5.9,15.0,20.5,107.1,-7.9,0.2,102.7,0.2934,0.702,100.543,0.4558,0.4355362946912243,0.3291925465838509,0.703056768558952,0.49295774647887325,0.5230718137063375,0.6616915422885572,1.7733333333333334,18.475301439128742,0.1460564751703992,104.28432327166504,0.48504273504273504,111.97663096397274,-7.692307692307693,38.9,83.0,11.8,29.9,20.2,25.9,10.7,33.0,43.7,23.2,6.9,4.3,17.1,19.0,109.8,0.9,0.7,99.1,0.28290000000000004,0.7218,98.076,0.4934,0.4686746987951807,0.3946488294314382,0.7799227799227799,0.5397590361445783,0.5815924403576422,0.596401028277635,1.3567251461988303,17.22397101621429,0.1725529767911201,110.79717457114027,0.5183867141162515,109.88900100908174,0.9081735620585363,1.3000000000000043,9.299999999999997,-1.200000000000001,2.3000000000000043,-4.099999999999998,-3.0,1.3000000000000007,0.3999999999999986,1.6999999999999957,3.400000000000002,0.5999999999999996,1.6000000000000005,-2.1000000000000014,1.5,-2.700000000000003,-8.8,-0.49999999999999994,3.6000000000000085,0.010499999999999954,-0.01980000000000004,2.467000000000013,-0.03760000000000002,-0.03313840410395641,-0.06545628284758731,-0.07686601136382787,-0.04680128966570507,-0.05852062665130475,0.06529051401092223,0.4166081871345031,1.251330422914453,-0.026496501620720897,-6.51285129947523,-0.03334397907351644,2.087629954891,-8.60048125436623,1.0,1.0,0.0,1.5,95,105,0,-10
0022200160,2022-23,2022-11-09,1610612754,IND,1610612743,DEN,41.2,90.8,15.3,40.4,19.4,24.2,11.3,33.4,44.7,28.4,6.5,6.8,16.1,22.2,117.1,-0.9,0.5,102.1,0.32389999999999997,0.7445,102.1,0.4849,0.4537444933920705,0.3787128712871287,0.8016528925619835,0.5379955947136564,0.5771429697973346,0.6893203883495145,1.7639751552795029,19.458985392057446,0.1576885406464251,114.69147894221352,0.5143843498273878,115.57296767874634,-0.8814887365328161,44.0,87.7,13.4,32.0,14.8,20.7,10.6,34.8,45.4,29.0,7.5,3.8,15.9,18.8,116.2,2.3,0.7,101.1,0.2802,0.7414,101.15,0.5186,0.5017103762827821,0.41875,0.7149758454106281,0.5781071835803877,0.6001570118172052,0.6590909090909091,1.8238993710691824,20.4646173822226,0.15727002967359052,114.93570722057369,0.5242494226327945,112.66073194856578,2.2749752720079073,-2.799999999999997,3.0999999999999943,1.9000000000000004,8.399999999999999,4.599999999999998,3.5,0.7000000000000011,-1.3999999999999986,-0.6999999999999957,-0.6000000000000014,-1.0,3.0,0.20000000000000107,3.3999999999999986,0.8999999999999915,-3.1999999999999997,-0.19999999999999996,1.0,0.04369999999999996,0.0031000000000001027,0.9499999999999886,-0.03369999999999995,-0.04796588289071163,-0.040037128712871295,0.08667704715135538,-0.040111588866731274,-0.023014042019870562,0.03022947925860542,-0.05992421578967955,-1.0056319901651527,0.0004185109728345737,-0.24422827836016836,-0.009865072805406716,2.912235730180555,-3.1564640085407234,1.0,1.0,0.0,5.0,119,122,0,-3
0022200162,2022-23,2022-11-09,1610612737,ATL,1610612762,UTA,44.5,94.9,10.4,29.9,17.1,20.9,10.9,33.9,44.8,25.8,8.1,5.7,12.2,21.6,116.5,2.9,0.7,102.9,0.2923,0.6864,101.62899999999999,0.5258999999999999,0.46891464699683877,0.3478260869565218,0.8181818181818183,0.523709167544784,0.559579618813403,0.5797752808988764,2.114754098360656,18.156739105956536,0.11856171039844508,113.21671525753158,0.4843243243243243,110.39844509232263,2.8182701652089435,42.9,90.5,14.3,39.3,16.3,20.7,11.7,32.0,43.7,26.7,8.6,5.6,16.0,22.9,116.4,4.6,0.7,101.0,0.3094,0.6913,100.30799999999999,0.534,0.4740331491712707,0.36386768447837153,0.7874396135265701,0.5530386740331491,0.584290418440286,0.6223776223776224,1.66875,18.76212159541277,0.15841584158415842,115.24752475247524,0.5022988505747127,110.6930693069307,4.554455445544548,1.6000000000000014,4.400000000000006,-3.9000000000000004,-9.399999999999999,0.8000000000000007,0.1999999999999993,-0.7999999999999989,1.8999999999999986,1.0999999999999943,-0.8999999999999986,-0.5,0.10000000000000053,-3.8000000000000007,-1.2999999999999972,0.09999999999999432,-1.6999999999999997,0.0,1.9000000000000057,-0.017100000000000004,-0.0049000000000000155,1.320999999999998,-0.008100000000000107,-0.005118502174431938,-0.01604159752184975,0.03074220465524824,-0.029329506488365076,-0.02471079962688294,-0.042602341478745975,0.44600409836065613,-0.6053824894562325,-0.039854131185713335,-2.030809494943668,-0.017974526250388367,-0.29462421460806354,-1.7361852803356044,1.0,1.0,0.0,-4.5,119,125,0,-6
0022200163,2022-23,2022-11-09,1610612738,BOS,1610612765,DET,40.8,85.5,15.6,40.3,20.6,24.1,7.8,33.4,41.2,25.4,5.5,5.8,13.9,21.7,117.8,3.4,0.7,100.9,0.23220000000000002,0.7371000000000001,99.084,0.5196,0.47719298245614034,0.38709677419354843,0.8547717842323651,0.5684210526315788,0.6128777158078748,0.6225490196078431,1.8273381294964026,18.758677734778885,0.1377601585728444,116.74925668979186,0.4807467911318553,113.37958374628344,3.3696729435084194,37.5,88.0,11.1,33.3,21.1,26.9,11.7,32.5,44.2,20.2,5.9,4.0,15.1,22.6,107.2,-11.1,0.2,100.6,0.3,0.6839999999999999,100.65,0.41950000000000004,0.42613636363636365,0.33333333333333337,0.7843866171003718,0.48920454545454545,0.5368804839937498,0.5386666666666666,1.3377483443708609,14.947904333412266,0.15009940357852883,106.56063618290258,0.47732181425485964,117.5944333996024,-11.03379721669981,3.299999999999997,-2.5,4.5,7.0,-0.5,-2.799999999999997,-3.8999999999999995,0.8999999999999986,-3.0,5.199999999999999,-0.40000000000000036,1.7999999999999998,-1.1999999999999993,-0.9000000000000021,10.599999999999994,14.5,0.49999999999999994,0.30000000000001137,-0.06779999999999997,0.05310000000000015,-1.5660000000000025,0.10009999999999991,0.05105661881977669,0.05376344086021506,0.07038516713199328,0.07921650717703338,0.07599723181412499,0.08388235294117652,0.48958978512554174,3.8107734013666192,-0.012339245005684424,10.18862050688928,0.0034249768769956668,-4.21484965331895,14.40347016020823,1.0,1.0,0.0,-13.5,128,112,1,16
0022200164,2022-23,2022-11-09,1610612751,BKN,1610612752,NYK,40.0,83.6,11.4,32.0,19.4,23.5,8.8,30.7,39.5,25.5,7.4,7.9,13.4,22.5,110.8,1.2,0.4,98.0,0.2495,0.6671,97.036,0.5225,0.47846889952153115,0.35625,0.825531914893617,0.5466507177033494,0.5897381307217373,0.6375,1.9029850746268657,19.196025293586267,0.13673469387755102,113.06122448979592,0.4759036144578313,111.83673469387755,1.2244897959183731,43.0,92.8,11.8,34.8,17.2,22.3,12.7,36.1,48.8,24.7,6.5,5.5,15.3,22.1,115.0,0.0,0.5,103.2,0.317,0.6956,100.988,0.5031,0.46336206896551724,0.339080459770115,0.7713004484304932,0.5269396551724138,0.560363310334074,0.5744186046511628,1.61437908496732,17.319720640619302,0.14825581395348839,111.43410852713178,0.5109947643979057,111.43410852713178,0.0,-3.0,-9.200000000000003,-0.40000000000000036,-2.799999999999997,2.1999999999999993,1.1999999999999993,-3.8999999999999986,-5.400000000000002,-9.299999999999997,0.8000000000000007,0.9000000000000004,2.4000000000000004,-1.9000000000000004,0.3999999999999986,-4.200000000000003,1.2,-0.09999999999999998,-5.200000000000003,-0.0675,-0.02849999999999997,-3.951999999999998,0.019399999999999973,0.015106830556013917,0.01716954022988504,0.05423146646312382,0.019711062530935575,0.02937482038766326,0.06308139534883717,0.28860598965954565,1.8763046529669651,-0.011521120075937363,1.627115962664135,-0.035091149940074395,0.4026261667457618,1.2244897959183731,1.0,1.0,0.0,-3.5,112,85,1,27
0022200165,2022-23,2022-11-09,1610612761,TOR,1610612745,HOU,41.3,90.1,12.2,34.1,17.5,22.7,11.4,32.1,43.5,25.1,10.2,6.1,12.0,20.1,112.3,5.6,0.5,98.2,0.301,0.7452,98.2,0.5131,0.4583795782463929,0.3577712609970674,0.7709251101321586,0.5260821309655938,0.56100631444329,0.6077481840193706,2.091666666666667,18.296060879960347,0.12219959266802444,114.35845213849286,0.5099648300117233,108.65580448065172,5.7026476578411405,38.9,89.8,13.8,37.1,19.1,25.5,13.8,30.5,44.3,20.7,8.1,4.7,17.4,21.6,110.7,-7.3,0.2,101.4,0.3479,0.7035,101.2,0.4365,0.43318485523385303,0.3719676549865229,0.7490196078431373,0.510022271714922,0.5479113046921402,0.532133676092545,1.1896551724137931,14.87924094307073,0.17159763313609466,109.17159763313609,0.5005649717514123,116.37080867850098,-7.1992110453648905,2.3999999999999986,0.29999999999999716,-1.6000000000000014,-3.0,-1.6000000000000014,-2.8000000000000007,-2.4000000000000004,1.6000000000000014,-0.7999999999999972,4.400000000000002,2.0999999999999996,1.3999999999999995,-5.399999999999999,-1.5,1.5999999999999943,12.899999999999999,0.3,-3.200000000000003,-0.0469,0.04169999999999996,-3.0,0.0766,0.025194723012539888,-0.014196393989455491,0.021905502289021328,0.01605985925067177,0.013095009751149744,0.07561450792682556,0.9020114942528736,3.416819936889617,-0.049398040468070226,5.186854505356777,0.009399858260310978,-7.715004197849254,12.901858703206031,1.0,1.0,0.0,-10.0,116,109,1,7
0022200166,2022-23,2022-11-09,1610612741,CHI,1610612740,NOP,40.4,86.5,11.2,29.1,20.1,23.2,10.7,34.1,44.8,25.0,8.0,5.9,15.9,20.1,112.1,1.9,0.5,101.1,0.27890000000000004,0.7239,100.95,0.5114,0.46705202312138727,0.3848797250859106,0.8663793103448276,0.5317919075144508,0.5795797658932043,0.6188118811881188,1.572327044025157,18.167548398348934,0.15727002967359052,110.88031651829873,0.5155350978135788,109.00098911968348,1.8793273986152457,45.1,93.6,11.1,28.6,17.2,22.7,12.7,33.1,45.8,28.0,8.7,3.9,14.3,19.9,118.5,3.9,0.5,103.3,0.3224,0.7226,100.047,0.518,0.4818376068376069,0.38811188811188807,0.7577092511013216,0.5411324786324786,0.5719774491253814,0.6208425720620843,1.958041958041958,19.192805439789428,0.13843175217812198,114.71442400774444,0.5198637911464246,110.93901258470474,3.7754114230396993,-4.700000000000003,-7.099999999999994,0.09999999999999964,0.5,2.900000000000002,0.5,-2.0,1.0,-1.0,-3.0,-0.6999999999999993,2.0000000000000004,1.5999999999999996,0.20000000000000284,-6.400000000000006,-2.0,0.0,-2.200000000000003,-0.04349999999999998,0.0012999999999999678,0.9030000000000058,-0.00660000000000005,-0.01478558371621963,-0.0032321630259774525,0.10867005924350603,-0.009340571118027774,0.007602316767822859,-0.0020306908739654572,-0.3857149140168008,-1.0252570414404936,0.01883827749546854,-3.8341074894457137,-0.004328693332845801,-1.93802346502126,-1.8960840244244537,1.0,1.0,0.0,2.0,111,115,0,-4
